"YFips","Year","Fips","State","CountyName","TtlJlPpr","FmlJlPpr","MlJlPpr","AapiJlPpr","BlckJlPpr","LtnxJlPpr","NtvJlPpr","WhtJlPpr","TtlJlAdmr","TtlJlPrtr"
201706099,2017,"06099","CA","Stanislaus County",351.42,78.53,620.65,275.19,1620.17,296.44,41.7,327.75,5377.53,88.35
201706101,2017,"06101","CA","Sutter County",392.19,151.44,732.86,36.53,1573.85,344.66,658.76,518.78,7118.48,398.75
201706103,2017,"06103","CA","Tehama County",489.45,154.59,803.59,1186.85,1022.49,268.6,943.4,517.73,7187.2,288.52
201706105,2017,"06105","CA","Trinity County",646.69,241.35,883.58,869.57,900.9,490.2,515.46,566.84,9937.97,329.95
201706107,2017,"06107","CA","Tulare County",545.63,146.56,1001.74,541.82,1636.77,581.74,563.61,548.88,6898.7,332.31
201706109,2017,"06109","CA","Tuolumne County",448.01,224.16,629.11,986.97,286.53,288.57,1230.77,446.22,9466.05,280.39
201706111,2017,"06111","CA","Ventura County",289.78,99.96,523.98,90.86,1025.23,396.7,171.23,236.92,5040.47,250.88
201706113,2017,"06113","CA","Yolo County",252.74,58.34,468.71,17.74,1451.44,295.1,494.56,234.38,5094.48,190.86
201706115,2017,"06115","CA","Yuba County",742.59,186.79,1333.55,413.51,1192,1281.96,398.41,462.1,10883.19,653.32
201708001,2017,"08001","CO","Adams County",288.43,91.64,496.08,18.9,1183.57,651.7,76.8,494.97,5600.01,134.34
201708003,2017,"08003","CO","Alamosa County",816.7,NA,NA,0,420.17,79.65,0,1139.92,NA,426.5
201708005,2017,"08005","CO","Arapahoe County",231.64,70.35,399.12,48.47,671.18,33.98,80.48,236.17,3832.56,125.37
201708007,2017,"08007","CO","Archuleta County",290.22,75.41,734.74,0,0,191.2,609.76,380.67,7217.67,277.6
201708009,2017,"08009","CO","Baca County",295.71,0,383.14,0,0,632.41,0,234.06,7688.52,147.86
201708011,2017,"08011","CO","Bent County",752.98,175.13,1042.02,0,229.89,1380.81,0,461.25,6315.28,534.37
201708013,2017,"08013","CO","Boulder County",184.17,47.39,301.49,22.95,393.31,325.24,520.83,158.56,3903.98,115.93
201708014,2017,"08014","CO","Broomfield County",132.59,NA,NA,56.82,257.07,366.36,0,123.16,NA,95.64
201708015,2017,"08015","CO","Chaffee County",589.04,53.77,587.03,0,306.75,769.23,657.89,569.77,6713.47,266.28
201708017,2017,"08017","CO","Cheyenne County",279.85,194.55,0,0,0,0,0,115.21,67910.45,0
201708019,2017,"08019","CO","Clear Creek County",725.64,385.73,2287.58,0,7692.31,1470.59,1754.39,447.89,24085.22,524.93
201708021,2017,"08021","CO","Conejos County",925.93,292.4,1540.96,0,0,933.88,1808.51,965.72,8230.45,823.05
201708023,2017,"08023","CO","Costilla County",694.12,96.15,981.27,0,3350,422.54,0,298.51,9625.17,185.1
201708025,2017,"08025","CO","Crowley County",112.59,117.1,139.39,0,136.29,68.35,0,179.53,4683.63,90.07
201708027,2017,"08027","CO","Custer County",177.94,NA,NA,0,0,0,0,278.77,NA,71.17
201708029,2017,"08029","CO","Delta County",246.32,91.86,611.75,0,434.55,443.08,0,277.76,7277.61,173.54
201708031,2017,"08031","CO","Denver County",440.78,124.28,724.53,65.09,1268.71,509.2,683.18,284.13,7209.62,294.71
201708033,2017,"08033","CO","Dolores County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201708035,2017,"08035","CO","Douglas County",149.78,63.12,264.86,47.21,1236.79,350.84,376.88,165.47,3541.87,122.23
201708037,2017,"08037","CO","Eagle County",205.7,44.26,297.82,0,464,450.45,0,82.74,6417.94,107.99
201708039,2017,"08039","CO","Elbert County",121.53,23.34,332.95,0,526.32,162.47,0,102.95,4814.81,92.59
201708041,2017,"08041","CO","El Paso County",410.29,142.33,637.11,124.74,1092.77,541.01,487.93,277.37,4775.6,213.41
201708043,2017,"08043","CO","Fremont County",616.1,255.17,592.57,606.32,835.19,1645.08,1198.63,445.42,11346.43,275.96
201708045,2017,"08045","CO","Garfield County",265.23,73.59,520.16,707.89,906.34,371.64,443.58,276.56,6936.83,257.58
201708047,2017,"08047","CO","Gilpin County",1045.05,100.1,1299.83,0,1694.92,1552.8,0,579.25,16906.64,278.68
201708049,2017,"08049","CO","Grand County",235.12,20.23,421.72,0,1769.91,228.57,0,105.65,5868.52,65.83
201708051,2017,"08051","CO","Gunnison County",139.72,103.02,297.58,0,0,84.88,0,61.76,5246.84,38.79
201708053,2017,"08053","CO","Hinsdale County",139.43,93.33,320.51,0,0,137.93,0,61.73,5246.19,39.22
201708055,2017,"08055","CO","Huerfano County",787.83,266.38,1552.11,0,5882.35,1374.05,0,178.49,24015.21,353.16
201708057,2017,"08057","CO","Jackson County",453,0,842.11,0,0,793.65,0,136.05,5889.01,0
201708059,2017,"08059","CO","Jefferson County",360.01,109.46,533.43,19.05,14523.85,41.3,90.69,135.64,5779.42,140.15
201708061,2017,"08061","CO","Kiowa County",561.16,119.7,1183.67,0,2090.91,1359.38,0,299.16,10780.58,195.46
201708063,2017,"08063","CO","Kit Carson County",636.04,48.1,646.35,0,4444.44,1044.39,0,445.37,0,424.03
201708065,2017,"08065","CO","Lake County",93.76,41.95,644.29,0,0,113.64,0,90.09,15600.98,37.5
201708067,2017,"08067","CO","La Plata County",300.46,127.54,773.84,668.92,1446.89,234.2,80.55,238.56,7675.28,0
201708069,2017,"08069","CO","Larimer County",235.23,99.6,380.51,46.97,980.68,469.36,439.88,203.53,5148.25,154.98
201708071,2017,"08071","CO","Las Animas County",391.84,125.13,469.99,0,1833.33,654.13,0,684.78,11985.71,495.56
201708073,2017,"08073","CO","Lincoln County",882.03,144.61,935.41,5458.33,364.96,1174.5,0,486.89,0,441.01
201708075,2017,"08075","CO","Logan County",616.41,130.44,1026.05,19180.65,458.45,798.6,1132.45,625.07,12821.44,587.05
201708077,2017,"08077","CO","Mesa County",487.93,227.35,867.19,163.53,2873.03,762.77,457.14,483.59,6532.87,421.21
201708079,2017,"08079","CO","Mineral County",394.14,0,641.59,2000,1200,4142.86,1500,75.76,7054.05,367.12
201708081,2017,"08081","CO","Moffat County",515.83,149.22,1297.8,0,2272.73,233.46,1315.79,513.5,4366.6,491.84
201708083,2017,"08083","CO","Montezuma County",571.25,224.35,957.06,0,0,753.56,1066.48,474.23,0,241.19
201708085,2017,"08085","CO","Montrose County",375.55,143.34,611.44,1788.46,1595.24,657.36,495.33,292.02,12580.78,256.4
201708087,2017,"08087","CO","Morgan County",434.41,116.52,951.55,0,147.06,379.48,1052.63,264.37,14081.81,0
201708089,2017,"08089","CO","Otero County",422.74,179.57,865.02,0,2325.58,927.88,0,233.72,5612.52,341.79
201708091,2017,"08091","CO","Ouray County",375.47,143.34,610.65,1862.07,1523.81,2270.27,800,240.89,12580.9,256.27
201708093,2017,"08093","CO","Park County",900.09,34.68,2417.11,3333.33,11219.86,4032.59,0,482.19,35741.76,65.46
201708095,2017,"08095","CO","Phillips County",616.45,107.35,1204.02,29470.59,2071.43,647.94,2416.67,618.23,12821.25,587.13
201708097,2017,"08097","CO","Pitkin County",128.5,33.52,292.98,0,435.75,144.72,0,47.17,10023.29,24.09
201708099,2017,"08099","CO","Prowers County",560.96,124.48,1148.31,0,2529.41,288.6,0,451.8,10780.48,195.09
201708101,2017,"08101","CO","Pueblo County",572.89,297.25,905.83,170.11,2019.79,561.34,1173.96,573.78,8892.6,452.23
201708103,2017,"08103","CO","Rio Blanco County",266.6,148.66,569.26,0,1098.9,238.66,1491.53,369.32,8288.9,339.31
201708105,2017,"08105","CO","Rio Grande County",393.39,0,650.04,3270.27,1516.13,703.15,969.07,133.37,7054.71,366.25
201708107,2017,"08107","CO","Routt County",117.09,58.46,490.3,0,364.08,159.24,0,166.29,6958.46,128.24
201708109,2017,"08109","CO","Saguache County",397.12,98.09,603.02,0,0,390.62,1538.46,85.47,9034.5,198.56
201708111,2017,"08111","CO","San Juan County",301.28,159.57,653.57,400,5000,222.22,400,225.89,7675.21,0
201708113,2017,"08113","CO","San Miguel County",156.17,NA,NA,0,0,0,0,179.1,NA,121.46
201708115,2017,"08115","CO","Sedgwick County",147.49,0,436.05,0,0,0,0,271,7669.62,0
201708117,2017,"08117","CO","Summit County",162.57,48.36,225.44,0,324.68,329.16,0,173.07,8682.28,105.45
201708119,2017,"08119","CO","Teller County",425.21,202.15,643.8,2025.51,2139.04,1105.99,1319.77,362.32,11180.59,306.4
201708121,2017,"08121","CO","Washington County",6091.03,2211.13,8638.08,36363.64,41666.67,24615.38,62500,1540.83,78313.25,669.34
201708123,2017,"08123","CO","Weld County",329.23,98.99,556.43,152.44,1120.45,455.08,222.72,272.3,5604.87,240.21
201708125,2017,"08125","CO","Yuma County",420.38,138.41,719.66,0,3448.28,615.6,3571.43,340.52,9618.29,252.23
201709001,2017,"09001","CT","Fairfield County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709003,2017,"09003","CT","Hartford County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709005,2017,"09005","CT","Litchfield County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709007,2017,"09007","CT","Middlesex County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709009,2017,"09009","CT","New Haven County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709011,2017,"09011","CT","New London County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709013,2017,"09013","CT","Tolland County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201709015,2017,"09015","CT","Windham County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201710001,2017,"10001","DE","Kent County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201710003,2017,"10003","DE","New Castle County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201710005,2017,"10005","DE","Sussex County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201711001,2017,"11001","DC","District of Columbia",381.84,62.93,728.97,15,820.85,181.58,43.18,17.07,2261.63,298.71
201712001,2017,"12001","FL","Alachua County",425.01,135.38,770.96,44.31,1432.35,48.64,1746.48,236.95,4933.38,368.2
201712003,2017,"12003","FL","Baker County",2473.55,742.22,3919.84,4640.62,3511.1,53925.62,0,392.76,21172.13,2291.91
201712005,2017,"12005","FL","Bay County",875.33,369.65,1395.48,358.59,2097.18,1329.69,0,700.11,10758.73,484.44
201712007,2017,"12007","FL","Bradford County",774.71,389.37,1856.19,0,1648.91,480.77,0,565.77,10879.89,672.92
201712009,2017,"12009","FL","Brevard County",446.73,162.4,724.24,17.92,1325.43,60.39,61.24,387.26,4940.73,241.97
201712011,2017,"12011","FL","Broward County",342.88,81.56,632.54,61.55,629.97,197.17,333.89,304.9,3048.79,313.2
201712013,2017,"12013","FL","Calhoun County",582.13,225.62,769.37,0,201.07,0,0,489.24,1100.76,317.53
201712015,2017,"12015","FL","Charlotte County",714.22,305.71,1184.46,107.14,1546.47,480.09,617.28,761.49,6838.4,679.38
201712017,2017,"12017","FL","Citrus County",766.77,136.17,1047.72,209.74,3417.9,758.35,0,496.64,8691.85,492.17
201712019,2017,"12019","FL","Clay County",314.25,109.12,502.81,0,635.18,57.65,0,308.32,3730.81,213.8
201712021,2017,"12021","FL","Collier County",367.44,120.61,661.8,26.08,750.8,324.84,498.92,392.16,4250.81,297.12
201712023,2017,"12023","FL","Columbia County",460.64,227.42,1160.08,0,653.89,67.67,0,291.76,10802.51,302.58
201712027,2017,"12027","FL","DeSoto County",734.6,326.69,1117.28,0,1072.07,362.02,0,762.95,14657.9,474.08
201712029,2017,"12029","FL","Dixie County",812.85,161.18,1635.99,6666.67,685.98,430.11,0,647.79,12222.11,626.78
201712031,2017,"12031","FL","Duval County",475.94,154.4,765.85,72.51,867.5,44.08,97.16,347,5093.47,262.9
201712033,2017,"12033","FL","Escambia County",948.21,313.75,1582.75,23.01,2045.21,520.07,89.09,682.84,8792.36,750.32
201712035,2017,"12035","FL","Flagler County",210.65,27.82,412.06,55.1,567.08,72.3,0,232.29,0,160.42
201712037,2017,"12037","FL","Franklin County",899.09,368.76,1208.32,0,1081.92,391.39,0,877.82,14653.78,617.28
201712039,2017,"12039","FL","Gadsden County",730.98,129.26,1414.2,0,1210.8,168.86,0,115.94,5255,670.35
201712041,2017,"12041","FL","Gilchrist County",353.86,57.64,459.09,0,481.93,299.4,0,320.02,11040.34,283.09
201712043,2017,"12043","FL","Glades County",4359.38,269.22,648.04,12068.97,6179.78,2972.59,288.18,3402.13,6907.38,2970.66
201712045,2017,"12045","FL","Gulf County",540.79,229.94,528.56,0,885.99,0,0,318.88,16969.7,410.26
201712047,2017,"12047","FL","Hamilton County",468.99,168.44,629.87,0,962.9,111.86,0,178.68,12464.83,270.97
201712049,2017,"12049","FL","Hardee County",575.8,155.93,1060.11,429.25,1674.77,589.74,1696.97,426.06,16977.32,540.19
201712051,2017,"12051","FL","Hendry County",680.94,139.38,1137.88,0,1685.01,221.74,1759.53,893.08,22032.23,465.31
201712053,2017,"12053","FL","Hernando County",556.38,224.83,953.5,61.7,1670.11,43.81,0,568.85,5843.38,424.97
201712055,2017,"12055","FL","Highlands County",767.19,215.03,1297.47,0,1804.89,187.9,0,841.87,11130.9,604.28
201712057,2017,"12057","FL","Hillsborough County",318.15,101.34,552.14,11,806.71,198.56,34.99,265.31,4409.72,204.98
201712059,2017,"12059","FL","Holmes County",642.62,201.13,1146.13,0,341.59,754.82,0,738.52,10442.61,514.1
201712061,2017,"12061","FL","Indian River County",531.4,171.22,926.09,51.76,1605.25,185.38,0,468.73,7558.77,352.68
201712063,2017,"12063","FL","Jackson County",636.08,489.03,808.78,300.3,903.23,222.97,357.76,607.03,6549.74,0
201712065,2017,"12065","FL","Jefferson County",395.12,49.6,808.12,0,697.6,263.85,0,274.83,4696.32,180.63
201712067,2017,"12067","FL","Lafayette County",342.23,0,658.08,0,384.25,232.56,0,179.21,1779.6,222.45
201712069,2017,"12069","FL","Lake County",373.27,118.66,660.02,17.33,979.84,317.73,0,393.3,5691.13,246.5
201712071,2017,"12071","FL","Lee County",388.57,131.38,610.3,168.39,1163.49,235.13,0,399.18,5575.94,246.46
201712073,2017,"12073","FL","Leon County",471.96,135.61,830.69,11.52,941.39,44.3,168.07,284.84,4994.15,123.14
201712075,2017,"12075","FL","Levy County",554.58,258.38,888.16,403.23,1934.95,51.25,1162.79,459.53,3686.1,454.51
201712077,2017,"12077","FL","Liberty County",870.6,543.75,521.51,0,975.98,738.1,0,866.34,13315.12,648.69
201712079,2017,"12079","FL","Madison County",404.59,284.2,1320.98,0,764.15,126.48,0,195.47,12272.42,379.3
201712081,2017,"12081","FL","Manatee County",501.19,170.89,848.91,120.81,1436.18,274.14,0,445.61,4361.41,328.6
201712083,2017,"12083","FL","Marion County",549.15,223.05,992.5,60.34,1164.08,358,82.84,541.16,5323.44,417.05
201712085,2017,"12085","FL","Martin County",553.5,185.61,951.48,127.15,2580.86,248.77,0,481.92,6747.82,359.72
201712086,2017,"12086","FL","Miami-Dade County",298.68,47.99,556.25,43.47,676.88,90.01,219.78,473.34,3670.25,150.86
201712087,2017,"12087","FL","Monroe County",1099.47,217.06,1883.61,230.86,3334.2,521.15,978.38,1056.64,9881.26,879.58
201712089,2017,"12089","FL","Nassau County",505.35,152.91,869.94,647.62,2762.43,827.47,0,333.81,7061.36,388.73
201712091,2017,"12091","FL","Okaloosa County",586.98,269.52,856.2,21.04,1392.64,39.58,0,557.01,6581.07,417.03
201712093,2017,"12093","FL","Okeechobee County",946.64,313.51,1514.1,0,1492.01,681.14,823.05,974.7,17279.09,502.3
201712095,2017,"12095","FL","Orange County",265.73,73.63,462.18,3.92,513.28,181.54,116.16,247.87,3871.7,184
201712097,2017,"12097","FL","Osceola County",365.65,99.96,599.29,24.54,620.03,405.22,0,159.17,6896.05,310.99
201712099,2017,"12099","FL","Palm Beach County",230.64,52.4,433.72,13.13,591.65,181.09,0,140.03,3609.86,184.76
201712101,2017,"12101","FL","Pasco County",531.36,229.44,943.44,29.84,1361.11,390.6,173.01,667.01,4656.47,463.92
201712103,2017,"12103","FL","Pinellas County",462.08,150.94,835.48,51.4,1352.72,419.35,59.71,382.61,6593.54,358.99
201712105,2017,"12105","FL","Polk County",597.75,202.75,985.5,128.78,1224.09,244.16,70.82,571.04,6755.52,470.14
201712107,2017,"12107","FL","Putnam County",693.15,263.53,1108.53,0,1695.37,168.26,0,549.08,7918.47,479.7
201712109,2017,"12109","FL","St. Johns County",276.7,105.13,450.93,17.78,1224.42,187.04,0,227.63,3443.66,196.71
201712111,2017,"12111","FL","St. Lucie County",677.44,193.19,1174.96,22.58,1515.74,164.03,407.11,566.27,5076.56,595.96
201712113,2017,"12113","FL","Santa Rosa County",572.42,247.04,878.97,31.14,1105.35,164.74,126.07,535.12,6895.98,281.88
201712115,2017,"12115","FL","Sarasota County",398.66,150.92,688.96,110.28,1942.85,223.29,518.38,373.85,5608.05,347.17
201712117,2017,"12117","FL","Seminole County",278.84,80.84,480.38,38.36,906.86,156.99,256.2,277.98,4182.94,184.4
201712119,2017,"12119","FL","Sumter County",698.67,360.98,1219.91,166.39,1522.4,388.6,0,732.3,7871.34,644.59
201712121,2017,"12121","FL","Suwannee County",607.9,263.09,894.07,0,1848.73,177.49,0,373.54,0,494.38
201712123,2017,"12123","FL","Taylor County",772.45,347.16,988.75,0,1133.79,159.42,0,662.99,12388.1,577.53
201712125,2017,"12125","FL","Union County",192.96,0,323.62,0,462.35,286.6,0,126.92,1433.43,202.15
201712127,2017,"12127","FL","Volusia County",434.35,149.94,743.33,70.1,1209.47,2.13,95.54,421.31,7249.38,195.81
201712129,2017,"12129","FL","Wakulla County",872.62,239.76,1574.67,2955,1643.26,5966.85,0,586.3,7202.55,918.79
201712131,2017,"12131","FL","Walton County",665.23,235.07,1067.36,144.51,2377.36,292.93,0,586.71,6629.12,454.3
201712133,2017,"12133","FL","Washington County",509.98,171.23,960.4,0,816.18,337.01,0,394.78,12460.83,239.63
201713001,2017,"13001","GA","Appling County",586.02,177.97,1135.19,0,1328.61,183.49,0,539.18,20467.07,201.17
201713003,2017,"13003","GA","Atkinson County",38.29,0,377.79,0,354.61,151.4,0,166.22,29867.89,95.73
201713005,2017,"13005","GA","Bacon County",862.07,283.13,1467.27,0,2039.79,239.66,0,340.96,11758.06,607.69
201713007,2017,"13007","GA","Baker County",508.65,0,926.88,0,783,0,0,215.98,0,101.73
201713009,2017,"13009","GA","Baldwin County",630.07,147.12,1004.04,164.74,1046.69,144.51,3277.78,247.57,7093.21,61.71
201713011,2017,"13011","GA","Banks County",330.88,101.73,694.56,0,1139.6,940.07,0,317.82,7312.43,256.43
201713013,2017,"13013","GA","Barrow County",622.39,248.93,1058.76,184.59,1501.69,180.57,0,603.57,9935.06,545.31
201713015,2017,"13015","GA","Bartow County",854.93,409.32,1464.84,116.96,1607.88,20.64,0,942.45,8028.33,713.88
201713017,2017,"13017","GA","Ben Hill County",861.5,0,2787.52,0,2245.47,329.49,0,896.63,10451.58,927.77
201713019,2017,"13019","GA","Berrien County",564.32,133.11,910.6,0,2000,1217.39,0,332.06,4315.35,556.02
201713021,2017,"13021","GA","Bibb County",773.21,200.16,1380.39,137.39,961.08,459.92,0,532.2,7211.86,714.05
201713023,2017,"13023","GA","Bleckley County",666.43,67.52,291.97,0,914.51,401.61,0,105.26,3647.84,245.53
201713025,2017,"13025","GA","Brantley County",701.38,114.96,33.17,0,934.58,1330.94,0,706.96,10726.96,594.11
201713027,2017,"13027","GA","Brooks County",613.75,202.8,1238.39,0,1607.72,833.33,1690.48,179.08,10229.13,613.75
201713029,2017,"13029","GA","Bryan County",206.79,40.71,327.84,0,536.34,108.72,1010.53,166.44,0,136.48
201713031,2017,"13031","GA","Bulloch County",894.65,206.31,1779.53,113.25,1935.05,844.09,1605.63,579.93,9605.62,498.45
201713033,2017,"13033","GA","Burke County",947.5,107.72,1685.97,0,1141.85,705.88,0,611.62,15328.47,350.93
201713035,2017,"13035","GA","Butts County",656.47,113.64,1328.65,0,1088.05,7063.2,0,690.04,10627.36,811.3
201713037,2017,"13037","GA","Calhoun County",749.72,514.47,872.48,0,996.09,637.86,25833.33,416.09,1256.89,661.52
201713039,2017,"13039","GA","Camden County",327,95.45,782.35,0,767.89,164.54,0,309.42,5914.47,361.12
201713043,2017,"13043","GA","Candler County",379.48,209.58,1016.01,0,789.31,133.51,0,266.54,13418.34,0
201713045,2017,"13045","GA","Carroll County",998.03,265.77,1847.04,0,2035.4,149.84,0,857.99,10155.55,648.85
201713047,2017,"13047","GA","Catoosa County",577.15,249.46,826.8,0,1457.73,476.95,0,513.11,8449.94,471.14
201713049,2017,"13049","GA","Charlton County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201713051,2017,"13051","GA","Chatham County",919.42,237.79,1704.56,74.66,1601.74,315.53,185.87,555.49,8193.22,759.9
201713053,2017,"13053","GA","Chattahoochee County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201713055,2017,"13055","GA","Chattooga County",313.72,160.17,899.83,0,807.32,297.51,0,265.53,17292.01,156.86
201713057,2017,"13057","GA","Cherokee County",397.08,197.59,658.91,64.06,1000.42,248.61,0,410.37,4965.38,403.78
201713059,2017,"13059","GA","Clarke County",566.24,68.84,1059.96,70.96,1172.08,76.2,0,384.55,9378.41,225.44
201713061,2017,"13061","GA","Clay County",884.5,210.53,1538.56,16333.33,752.52,6333.33,10500,1081.44,9126.87,716.34
201713063,2017,"13063","GA","Clayton County",954.16,260.32,1823.68,190.08,998.17,360.12,472.16,2165.02,12131.64,388.54
201713065,2017,"13065","GA","Clinch County",214.18,233.21,1166.18,0,428.45,0,0,108.97,12375.06,142.79
201713067,2017,"13067","GA","Cobb County",415,124.58,734.66,20.44,683.58,248.48,99.57,265.9,5221,340.23
201713069,2017,"13069","GA","Coffee County",969.81,374.31,1500.2,0,1290.4,305.72,0,955.88,11641.28,758.22
201713071,2017,"13071","GA","Colquitt County",1458.99,0,1273.66,721.77,3711.95,581.47,0,531.02,15790.58,0
201713073,2017,"13073","GA","Columbia County",261.96,58.91,407.42,146.4,494.29,188.64,0,227.94,3691.37,209.96
