address,city,state,zip,Longitude,Latitude,Match Score,geo_method,category
1020 SECOND STREET NA SANTA ROSA CA 95404,SANTA ROSA,CA,95404,-122.7053596,38.44243689,96.4,,dialysis
"227 W. JANSS ROAD, SUITE 115 NA THOUSAND OAKS CA 91360",THOUSAND OAKS,CA,91360,-118.8839728,34.20607559,99.31,,dialysis
"1045 W. REDONDO BEACH BLVD., SUITE 105 NA GARDENA CA 90247",GARDENA,CA,90247,-118.2929771,33.892479,99.46,,dialysis
2765 TIMBER RIDGE LANE NA EUREKA CA 95503,EUREKA,CA,95503,-124.13675,40.78006746,96.81,,dialysis
9432 VENICE BLVD. NA CULVER CITY CA 90230,CULVER CITY,CA,90230,-118.395507,34.02486601,95.73,,dialysis
"18546 ROSCOE BLVD., SUITE 108 NA NORTHRIDGE CA 91324",NORTHRIDGE,CA,91324,-118.5376183,34.22065441,96.78,,dialysis
"2031 ALAMEDA AVENUE, SUITE 202 NA BURBANK CA 91506",BURBANK,CA,91506,-118.3237141,34.15972626,87.96,,dialysis
"6840 SEPULVEDA BLVD, SUITE 101 NA VAN NUYS CA 91405",VAN NUYS,CA,91405,-118.4661725,34.195225,97.09,,dialysis
"3393 G STREET, SUITE A NA MERCED CA 95340",MERCED,CA,95340,-120.469263,37.32614454,96.67,,dialysis
"14624 SHERMAN WAY, SUITE 106 NA VAN NUYS CA 91405",VAN NUYS,CA,91405,-118.451494,34.20115252,99.4,,dialysis
"7230 MEDICAL CENTER DRIVE, SUITE 101 NA WEST HILLS CA 91307",WEST HILLS,CA,91307,-118.6294338,34.20174533,98.72,,dialysis
SR. ELIZABETH BLDG. 1100 W. STEWART DRIVE NA ORANGE CA 92868,ORANGE,CA,92868,-117.864937,33.7823625,95,,dialysis
"DIVISION OF NEPHROLOGY (DIALYSIS) 4650 SUNSET BLVD., BOX 40 NA LOS ANGELES CA 90027",LOS ANGELES,CA,90027,-118.287425,34.10482,85,,dialysis
"DIALYSIS UNIT 4700 SUNSET BLVD., 2ND FLOOR NA LOS ANGELES CA 90027",LOS ANGELES,CA,90027,-118.287425,34.10482,85,,dialysis
"PERITONEAL DIALYSIS UNIT, 9985 SIERRA AVENUE MOB-3 NA FONTANA CA 92335",FONTANA,CA,92335,-117.4356181,34.07289072,94.17,,dialysis
"5601 DE SOTO AVENUE, AREA 247 PERITONEAL DIALYSIS NA WOODLAND HILLS CA 91365",WOODLAND HILLS,CA,91365,-118.588152,34.17125544,95.14,,dialysis
"PERITONEAL DIALYSIS UNIT, 10800 MAGNOLIA AVENUE, MODULE 1X NA RIVERSIDE CA 92505",RIVERSIDE,CA,92505,-117.469182,33.90494499,94.22,,dialysis
"DIALYSIS UNIT 6041 CADILLAC AVENUE, SUITE 442 NA LOS ANGELES CA 90034",LOS ANGELES,CA,90034,-118.375266,34.03775339,95.81,,dialysis
"CAPD DEPARTMENT-BASEMENT, 9333 E. IMPERIAL HWY NA DOWNEY CA 90242",DOWNEY,CA,90242,-118.149845,33.921475,85,,dialysis
725 WELCH ROAD PEDIATRIC DIALYSIS  RM 1229 NA PALO ALTO CA 94304,PALO ALTO,CA,94304,-122.1730192,37.43688406,94.93,,dialysis
710 LAWRENCE EXPRESSWAY #460 NA SANTA CLARA CA 95051,SANTA CLARA,CA,95051,-121.9958201,37.33543748,96.83,,dialysis
9041 IMPERIAL HWY. NA DOWNEY CA 90242,DOWNEY,CA,90242,-118.1361795,33.91711388,96.51,,dialysis
"7927 OSTROW STREET, SUITE A NA SAN DIEGO CA 92111",SAN DIEGO,CA,92111,-117.1548109,32.81329476,99.37,,dialysis
1729 NORTH OLIVE #9 NA TURLOCK CA 95382,TURLOCK,CA,95382,-120.835135,37.528495,85,,dialysis
"31736 RANCHO VIEJO ROAD, SUITE B NA SAN JUAN CAPISTRANO CA 92675",SAN JUAN CAPISTRANO,CA,92675,-117.6534598,33.50162817,99.32,,dialysis
15625 LAKEWOOD BLVD. NA PARAMOUNT CA 90723,PARAMOUNT,CA,90723,-118.1428346,33.8918271,96.47,,dialysis
"4567 TELEPHONE ROAD, SUITE 101 NA VENTURA CA 93003",VENTURA,CA,93003,-119.235007,34.25596053,99.42,,dialysis
"81715 DOCTOR CARREON BLVD., SUITE B-2 NA INDIO CA 92201",INDIO,CA,92201,-116.238612,33.70738252,97.45,,dialysis
40 PENNY LANE SUITE 1 NA WATSONVILLE CA 95076,WATSONVILLE,CA,95076,-121.7782352,36.92994446,99.27,,dialysis
"14901 RINALDI STREET, SUITE 100 NA MISSION HILLS CA 91345",MISSION HILLS,CA,91345,-118.457859,34.2790375,98.73,,dialysis
1525 PLUMAS COURT SUITE A NA YUBA CITY CA 95991,YUBA CITY,CA,95991,-121.618358,39.15261346,99.36,,dialysis
"1100 TRANCAS, SUITE 267 NA NAPA CA 94558",NAPA,CA,94558,-122.2982615,38.32315247,86.87,,dialysis
5720 STONERIDGE MALL ROAD #160 NA PLEASANTON CA 94588,PLEASANTON,CA,94588,-121.9303157,37.69254745,99.38,,dialysis
7000 FRANKLIN BLVD. #880 NA SACRAMENTO CA 95823,SACRAMENTO,CA,95823,-121.4640853,38.49922881,99.31,,dialysis
32930 ALVARADO-NILES ROAD #300 NA UNION CITY CA 94587,UNION CITY,CA,94587,-122.0460329,37.59413978,96.95,,dialysis
"595 TAMARACK AVENUE, SUITES A & B NA BREA CA 92821",BREA,CA,92821,-117.9001498,33.92798093,95.71,,dialysis
"1700 CESAR E. CHAVEZ AVE., SUITE L-100 NA LOS ANGELES CA 90033",LOS ANGELES,CA,90033,-118.2174545,34.05109864,87.73,,dialysis
"715 SOUTH POINT BLVD., SUITE A NA PETALUMA CA 94954",PETALUMA,CA,94954,-122.6462586,38.25767267,99.38,,dialysis
402 W. EIGHTH STREET NA HANFORD CA 93230,HANFORD,CA,93230,-119.6509644,36.32693727,96.52,,dialysis
"8501 BRIMHALL ROAD, BLDG. 500 NA BAKERSFIELD CA 93312",BAKERSFIELD,CA,93312,-119.0962315,35.36876621,99.34,,dialysis
"16892 BOLSA CHICA AVENUE, SUITE 100 NA HUNTINGTON BEACH CA 92649",HUNTINGTON BEACH,CA,92649,-118.0413187,33.71657286,85.49,,dialysis
"8635 W. THIRD STREET, SUITE 560 NA LOS ANGELES CA 90048",LOS ANGELES,CA,90048,-118.3811541,34.07363267,99.37,,dialysis
"12555 GARDEN GROVE BLVD., SUITE 100 NA GARDEN GROVE CA 92843",GARDEN GROVE,CA,92843,-117.91381,33.77450753,98.73,,dialysis
3115 WEST MARCH LANE SUITE A NA STOCKTON CA 95219,STOCKTON,CA,95219,-121.3504384,37.98422485,99.38,,dialysis
1315 ALHAMBRA BLVD #100 NA SACRAMENTO CA 95816,SACRAMENTO,CA,95816,-121.4665591,38.56843068,96.55,,dialysis
"3300 VISTA WAY, SUITE A NA OCEANSIDE CA 92056",OCEANSIDE,CA,92056,-117.3155974,33.18081012,99.31,,dialysis
"1260 15TH STREET, SUITE 102 NA SANTA MONICA CA 90404",SANTA MONICA,CA,90404,-118.4867947,34.02653413,99.33,,dialysis
"5429 W. CYPRESS AVENUE, SUITE A NA VISALIA CA 93277",VISALIA,CA,93277,-119.3517863,36.32442559,97.04,,dialysis
"1007 W. AVENUE M-14, SUITE B NA PALMDALE CA 93551",PALMDALE,CA,93551,-118.1481405,34.63304831,98.35,,dialysis
"20911 EARL STREET, SUITE 160 NA TORRANCE CA 90503",TORRANCE,CA,90503,-118.3580974,33.84044402,99.38,,dialysis
"11550 INDIAN HILLS ROAD, SUITE 100 NA MISSION HILLS CA 91345",MISSION HILLS,CA,91345,-118.4588739,34.28029407,98.74,,dialysis
"50 N. LA CIENEGA BLVD., SUITE 300 NA BEVERLY HILLS CA 90211",BEVERLY HILLS,CA,90211,-118.3762504,34.06689455,98.72,,dialysis
393 BLOSSOM HILL ROAD SUITE 110 NA SAN JOSE CA 95123,SAN JOSE,CA,95123,-121.8269585,37.25147607,99.43,,dialysis
"4753 WEST SHAW AVENUE, SUITE 101 NA FRESNO CA 93722",FRESNO,CA,93722,-119.878906,36.80812255,97.22,,dialysis
18330 HWY 108 NA JAMESTOWN CA 95327,JAMESTOWN,CA,95327,-120.4236369,37.95537245,96,,dialysis
"17815 VENTURA BLVD., SUITE 100 NA ENCINO CA 91316",ENCINO,CA,91316,-118.5208411,34.16310128,97.12,,dialysis
"332 SANTA FE DRIVE, SUITE 100 NA ENCINITAS CA 92024",ENCINITAS,CA,92024,-117.285016,33.03955699,99.37,,dialysis
365 LENNON LANE #160 NA WALNUT CREEK CA 94598,WALNUT CREEK,CA,94598,-122.0300615,37.92770813,97.33,,dialysis
"1801 W. VALLEY BLVD., SUITE 102 NA ALHAMBRA CA 91803",ALHAMBRA,CA,91803,-118.1432962,34.07741849,99.38,,dialysis
"1801 HOLSER WALK, SUITE 310 NA OXNARD CA 93030",OXNARD,CA,93030,-119.1564068,34.2202154,99.2,,dialysis
"3801 LAS POSAS ROAD, SUITE 103 NA CAMARILLO CA 93010",CAMARILLO,CA,93010,-119.0193455,34.24135305,99.38,,dialysis
405 DOVER PARKWAY NA DELANO CA 93215,DELANO,CA,93215,-119.2496536,35.75559616,96.51,,dialysis
13939 E 14TH STREET STE 110 NA SAN LEANDRO CA 94578,SAN LEANDRO,CA,94578,-122.1407891,37.71381007,99.34,,dialysis
3636 NORTH FIRST #144 NA FRESNO CA 93726,FRESNO,CA,93726,-119.7723907,36.78374769,85.66,,dialysis
"720 GATEWAY CENTER DRIVE, SUITE B NA SAN DIEGO CA 92102",SAN DIEGO,CA,92102,-117.1142166,32.7136693,99.42,,dialysis
"809 S. ATLANTIC BLVD., SUITE 103 NA MONTEREY PARK CA 91754",MONTEREY PARK,CA,91754,-118.1371898,34.05243186,98.72,,dialysis
21615 HESPERIAN BOULEVARD SUITE F NA HAYWARD CA 94541,HAYWARD,CA,94541,-122.1154667,37.66112239,99.46,,dialysis
"20710 S. LEAPWOOD AVENUE, SUITE F NA CARSON CA 90746",CARSON,CA,90746,-118.2583731,33.84261678,87.88,,dialysis
110 S. FIFTH STREET NA EL CENTRO CA 92243,EL CENTRO,CA,92243,-115.5547773,32.7926773,96.38,,dialysis
14651 SOUTH BASCOM SUITE 100 NA LOS GATOS CA 95032,LOS GATOS,CA,95032,-121.9504822,37.25553627,86.84,,dialysis
"1938 TYLER AVENUE, SUITE J-168 NA SOUTH EL MONTE CA 91733",SOUTH EL MONTE,CA,91733,-118.0374545,34.0510874,96.25,,dialysis
"315 N. THIRD AVENUE, SUITE 104 NA COVINA CA 91723",COVINA,CA,91723,-117.8923864,34.08874252,99.41,,dialysis
"630 BAY BLVD., SUITE 101 NA CHULA VISTA CA 91910",CHULA VISTA,CA,91910,-117.0947687,32.62448971,98.67,,dialysis
21602 S. VERMONT AVENUE NA TORRANCE CA 90502,TORRANCE,CA,90502,-118.2902227,33.83276822,96.67,,dialysis
"36O CROWN POINT CIRCLE, SUITE 210 NA GRASS VALLEY CA 95945",GRASS VALLEY,CA,95945,-121.061695,39.21548,85,,dialysis
1620 WEST YOSEMITE AVE NA MANTECA CA 95337,MANTECA,CA,95337,-121.242721,37.79731256,96.73,,dialysis
"10012 NORWALK BLVD., SUITE 190 NA SANTA FE SPRINGS CA 90670",SANTA FE SPRINGS,CA,90670,-118.0726626,33.94709733,96.62,,dialysis
950 S. EASTERN AVENUE NA EAST LOS ANGELES CA 90022,EAST LOS ANGELES,CA,90022,-118.1739025,34.02258998,96.23,,dialysis
"1801 W. VALLEY BLVD., SUITE 204 NA ALHAMBRA CA 91803",ALHAMBRA,CA,91803,-118.1432982,34.07741823,96.91,,dialysis
"56845 TWENTY-NINE PALMS HIGHWAY, NA YUCCA VALLEY CA 92284",YUCCA VALLEY,CA,92284,-116.4242053,34.12055082,96.92,,dialysis
"23861 W. MCBEAN PARKWAY, SUITE E-11 NA VALENCIA CA 91355",VALENCIA,CA,91355,-118.5543692,34.39562252,87.47,,dialysis
"3780 KILROY AIRPORT WAY, SUITE 110 NA LONG BEACH CA 90806",LONG BEACH,CA,90806,-118.1450186,33.80729141,99.42,,dialysis
8095 CAMINO ARROYO #100 NA GILROY CA 95020,GILROY,CA,95020,-121.5606476,37.01955283,96.81,,dialysis
3011 CERES AVENUE #125 NA CHICO CA 95973,CHICO,CA,95973,-121.8384682,39.77591516,99.36,,dialysis
"1610 WEST KETTLEMAN LANE, SUITE D NA LODI CA 95242",LODI,CA,95242,-121.292856,38.11535763,97.45,,dialysis
1715 IRON HORSE DR STE 170 NA LONGMONT CO 80501,LONGMONT,CO,80501,-105.0608096,40.15918251,99.36,,dialysis
1057 S WADSWORTH BLVD STE 100 NA LAKEWOOD CO 80226,LAKEWOOD,CO,80226,-105.0816474,39.697948,99.39,,dialysis
108 WEST LEE AVE NA LAMAR CO 81052,LAMAR,CO,81052,-102.621665,38.08546,85,,dialysis
3426 LAKE AVENUE STE 110 NA PUEBLO CO 81004,PUEBLO,CO,81004,-104.6257429,38.21515266,99.38,,dialysis
"301 N. PRAIRIE AVENUE, SUITE 100 NA INGLEWOOD CA 90301",INGLEWOOD,CA,90301,-118.3439976,33.965715,99.39,,dialysis
"292 EUCLID AVENUE, SUITE 100 NA SAN DIEGO CA 92114",SAN DIEGO,CA,92114,-117.0850866,32.70719851,99.38,,dialysis
5961 UNIVERSITY AVENUE SUITE 317 SAN DIEGO CA 92115,SAN DIEGO,CA,92115,-117.0682874,32.75135309,97.41,,dialysis
322 EAST MAIN STREET SUITE 1A BRANFORD CT 06405,BRANFORD,CT,6405,-72.78747643,41.29255613,97.17,,dialysis
720 N MAIN STREET EXT SUITE 3 WALLINGFORD CT 06492,WALLINGFORD,CT,6492,-72.80945792,41.47286348,96.9,,dialysis
ONE HERALD SQUARE SUITE 100 NEW BRITAIN CT 06051,NEW BRITAIN,CT,6051,-72.77977945,41.66702939,96.96,,dialysis
821 STATE ROAD 44 NA NEW SMYRNA BEACH FL 32168,NEW SMYRNA BEACH,FL,32168,-80.93003398,29.01918291,97.24,,dialysis
14522 LANDSTAR BLVD SUITE 108 ORLANDO FL 32824,ORLANDO,FL,32824,-81.36131584,28.35288083,99.74,,dialysis
925 MAR WALT DR STE 2 NA FORT WALTON BEACH FL 32547,FORT WALTON BEACH,FL,32547,-86.63208379,30.45231271,99.45,,dialysis
5285 MCWHINNEY BLVD #190 NA LOVELAND CO 80538,LOVELAND,CO,80538,-104.9993748,40.41090868,96.73,,dialysis
"1865 W 121ST AVE, STE 300C NA WESTMINSTER CO 80234",WESTMINSTER,CO,80234,-105.0098011,39.91617472,96.55,,dialysis
"11700 W 2ND PL, STE 325 NA LAKEWOOD CO 80228",LAKEWOOD,CO,80228,-105.130086,39.715521,99.31,,dialysis
3410 S GALENA ST SUITE 100 NA DENVER CO 80231,DENVER,CO,80231,-104.8693047,39.65436847,99.39,,dialysis
9143 PHILIPS HWY SUITE 110 NA JACKSONVILLE FL 32256,JACKSONVILLE,FL,32256,-81.57282964,30.20059511,99.55,,dialysis
219 NW 12TH AVE #C4 NA MIAMI FL 33128,MIAMI,FL,33128,-80.21469168,25.7758903,96.5,,dialysis
26338 US HWY 19 N NA CLEARWATER FL 33761,CLEARWATER,FL,33761,-82.73581091,28.01322122,97.55,,dialysis
2514 N STATE ROAD 7 NA MARGATE FL 33063,MARGATE,FL,33063,-80.20147309,26.25940923,98,,dialysis
1625 UNITY WAY NW NA WINTER HAVEN FL 33881,WINTER HAVEN,FL,33881,-81.7309861,28.03813533,97.5,,dialysis
5135 ADANSON ST STE 700 NA ORLANDO FL 32804,ORLANDO,FL,32804,-81.39347418,28.60542044,99.63,,dialysis
6071 E WOODMEN RD STE 100/120 NA COLORADO SPRINGS CO 80923,COLORADO SPRINGS,CO,80923,-104.7167844,38.94022131,99.22,,dialysis
10371 S PARK GLENN WAY STE 180 NA PARKER CO 80138,PARKER,CO,80138,-104.7651185,39.5305654,97.12,,dialysis
2180 HOLLOWBROOK DR NA COLORADO SPRINGS CO 80918,COLORADO SPRINGS,CO,80918,-104.7855705,38.92065896,96.19,,dialysis
CHILDRENS HOSP DIALYSIS UNIT RM 3130 111 MICHIGAN AVE NW WASHINGTON DC 20010,WASHINGTON,DC,20010,-77.01375384,38.92768706,94.81,,dialysis
11 DUPONT CIR NW STE LL100 WASHINGTON DC 20036,WASHINGTON,DC,20036,-77.04258306,38.91010765,96.91,,dialysis
106 IRVING ST NW STE 1400 WASHINGTON DC 20010,WASHINGTON,DC,20010,-77.01439598,38.9293745,96.85,,dialysis
4601 MARTI LUTHER KING JR. AVENUE SOUTHWEST SUITE A WASHINGTON DC 20032,WASHINGTON,DC,20032,-77.01322779,38.82485871,97.5,,dialysis
14965 OLD ST AUGUSTINE RD UNIT 114 NA JACKSONVILLE FL 32258,JACKSONVILLE,FL,32258,-81.52032071,30.14188733,99.59,,dialysis
2424 B WARM SPRINGS ROAD NA COLUMBUS GA 31904,COLUMBUS,GA,31904,-84.95493537,32.50139886,95.57,,dialysis
165 EMERY HIGHWAY SUITE 101 NA MACON GA 31217,MACON,GA,31217,-83.62398403,32.8481825,97.14,,dialysis
419 E FIRST ST NA SANFORD FL 32771,SANFORD,FL,32771,-81.26417503,28.81173253,97.8,,dialysis
6541 ST JOHN AVE NA PALATKA FL 32177,PALATKA,FL,32177,-81.69279412,29.64814274,96.08,,dialysis
4515 GEORGE RD SUITE 300 NA TAMPA FL 33634,TAMPA,FL,33634,-82.55047253,27.98463599,99.7,,dialysis
561 25 ROAD STE D NA GRAND JUNCTION CO 81505,GRAND JUNCTION,CO,81505,-108.5894793,39.08590139,99.2,,dialysis
605 W. NEWPORT PIKE NA WILMINGTON DE 19804,WILMINGTON,DE,19804,-75.61556572,39.71378313,96.27,,dialysis
"97 COMMERCE WAY, SUITE 104 NA DOVER DE 19904",DOVER,DE,19904,-75.54676387,39.15348124,99.4,,dialysis
635 4TH ST NO NA SAINT PETERSBURG FL 33701,SAINT PETERSBURG,FL,33701,-82.63850255,27.779087,96.96,,dialysis
4204 N MACDILL AVE SOUTH BLDG NA TAMPA FL 33607,TAMPA,FL,33607,-82.49375867,27.90391383,95.32,,dialysis
"2200 PLAZA PARKWAY,  SUITE B1-B4 NA MODESTO CA 95350",MODESTO,CA,95350,-121.0339045,37.67159248,97.09,,dialysis
145 W. VICTORIA STREET NA LONG BEACH CA 90805,LONG BEACH,CA,90805,-118.2027551,33.86489344,96.54,,dialysis
2525 SECOND STREET NA MACON GA 31206,MACON,GA,31206,-83.64626161,32.8142946,96.67,,dialysis
2700 HIGHLANDS PARKWAY STE A NA SMYRNA GA 30082,SMYRNA,GA,30082,-84.49331739,33.82837911,88.06,,dialysis
4553 GUNN HWY WESTWOOD PLAZA TAMPA FL 33624,TAMPA,FL,33624,-82.51972143,28.04934034,96.25,,dialysis
8585 SW HIGHWAY 200 SUITE 19 OCALA FL 34481,OCALA,FL,34481,-82.26231033,29.07439849,99.79,,dialysis
4700 E BROMLEY LN STE 103 NA BRIGHTON CO 80601,BRIGHTON,CO,80601,-104.758871,39.97231254,99.35,,dialysis
1510 HIGHWAY 41 NORTH NA INVERNESS FL 34450,INVERNESS,FL,34450,-82.34279596,28.84348799,97.77,,dialysis
"44950 VALLEY CENTRAL WAY, SUITE 108 NA LANCASTER CA 93536",LANCASTER,CA,93536,-118.174083,34.69877365,97.14,,dialysis
1525 MERIDIAN AVENUE SUITE 101 NA SAN JOSE CA 95125,SAN JOSE,CA,95125,-121.9136205,37.29735534,99.43,,dialysis
901 LOS COCHES DRIVE NA SOLEDAD CA 93960,SOLEDAD,CA,93960,-121.3173404,36.41515509,96.6,,dialysis
794 MCDONOUGH ROAD SUITE 103 JACKSON GA 30233,JACKSON,GA,30233,-83.97540982,33.30104173,99.46,,dialysis
100 NW 170TH ST STE 106 NA NORTH MIAMI BEACH FL 33169,NORTH MIAMI BEACH,FL,33169,-80.20307797,25.93080367,99.47,,dialysis
19801 HAMPTON DR NA BOCA RATON FL 33434,BOCA RATON,FL,33434,-80.19477754,26.38222599,97.71,,dialysis
1190 NW 95TH ST STE 208 NA MIAMI FL 33150,MIAMI,FL,33150,-80.21481439,25.86163411,99.68,,dialysis
8661 S US HWY 1 NA PORT SAINT LUCIE FL 34952,PORT SAINT LUCIE,FL,34952,-80.31165974,27.31080168,97.09,,dialysis
745 W SR 434 STE A NA LONGWOOD FL 32750,LONGWOOD,FL,32750,-81.35717065,28.697945,99.56,,dialysis
12674 TELECOM DRIVE NA TAMPA FL 33637,TAMPA,FL,33637,-82.37892716,28.06183428,98.37,,dialysis
100 GRAND STREET NA NEW BRITAIN CT 06050,NEW BRITAIN,CT,6050,-72.78661858,41.66205498,95.65,,dialysis
"HEMODIALYSIS UNIT, CHRISTIANA HOSPITAL 4755 OGLETOWN-STANTON ROAD, P.O. BOX 6001 NEWARK DE 19718",NEWARK,DE,19718,-75.66979,39.68813,94.54,,dialysis
4300 KINGS HWY #406-D17 NA PORT CHARLOTTE FL 33980,PORT CHARLOTTE,FL,33980,-82.07030063,26.96321995,95.83,,dialysis
"375 ROLLING OAKS DRIVE, SUITE 100 NA THOUSAND OAKS CA 91361",THOUSAND OAKS,CA,91361,-118.8705975,34.17433277,99.37,,dialysis
73 N ASPEN SKI WAY NA PUEBLO WEST CO 81007,PUEBLO WEST,CO,81007,-104.7378267,38.33842921,96.2,,dialysis
1725 OAKHURST AVENUE SUITE 100 NA JACKSONVILLE FL 32208,JACKSONVILLE,FL,32208,-81.68504539,30.38599493,99.58,,dialysis
12961 NORTH MAIN ST SUITE 305 NA JACKSONVILLE FL 32218,JACKSONVILLE,FL,32218,-81.63030494,30.47418877,99.56,,dialysis
444 PARK 20 WEST DRIVE NA GROVETOWN GA 30813,GROVETOWN,GA,30813,-82.13473885,33.48008429,95.58,,dialysis
8425 US HIGHWAY 441 SUITE 104 LEESBURG FL 34788,LEESBURG,FL,34788,-81.8170058,28.83247057,99.7,,dialysis
245 S COURTENAY PKWY BLDG A NA MERRITT ISLAND FL 32952,MERRITT ISLAND,FL,32952,-80.7001809,28.35283716,99.53,,dialysis
1500 N FEDERAL HWY #100 NA FORT LAUDERDALE FL 33304,FORT LAUDERDALE,FL,33304,-80.12002253,26.146744,96.29,,dialysis
3421 S RIO GRANDE STE D NA MONTROSE CO 81401,MONTROSE,CO,81401,-107.8694483,38.44613342,85.4,,dialysis
8601 W CROSS DR SUITE C2 NA DENVER CO 80123,DENVER,CO,80123,-105.0935958,39.61451487,96.81,,dialysis
2000 CONTINENTAL DR STE A NA WEST PALM BEACH FL 33407,WEST PALM BEACH,FL,33407,-80.08507351,26.75660671,99.52,,dialysis
3801 WOODLAKE DRIVE NA HEPHZIBAH GA 30815,HEPHZIBAH,GA,30815,-82.08584931,33.37895475,96.47,,dialysis
1250 NORTH MEADOW PKWY SUITE 120 ROSWELL GA 30076,ROSWELL,GA,30076,-84.31508754,34.06146701,99.49,,dialysis
12505 STARKEY RD SUITE B NA LARGO FL 33773,LARGO,FL,33773,-82.7622901,27.88603254,99.7,,dialysis
264 SOUTHPARK CIR E NA SAINT AUGUSTINE FL 32086,SAINT AUGUSTINE,FL,32086,-81.32541799,29.86262101,97.33,,dialysis
"4923 OGLETOWN-STANTON ROAD, SUITE 210 NA NEWARK DE 19713",NEWARK,DE,19713,-75.66310519,39.69711157,97.46,,dialysis
"2520 WRANGLE HILL ROAD, SUITE 100 NA BEAR DE 19701",BEAR,DE,19701,-75.7152895,39.60488461,97.45,,dialysis
"1415 PULASKI HIGHWAY, SUITE B NA NEWARK DE 19702",NEWARK,DE,19702,-75.67975651,39.62443091,97.12,,dialysis
"5936 LIMESTONE ROAD, SUITE 101 NA HOCKESSIN DE 19707",HOCKESSIN,DE,19707,-75.70369322,39.75806209,99.39,,dialysis
850 RIVERSIDE DRIVE NA POMPANO BEACH FL 33071,POMPANO BEACH,FL,33071,-80.24306446,26.24284735,97.44,,dialysis
4970 SOUTH US HWY 17-92 NA CASSELBERRY FL 32707,CASSELBERRY,FL,32707,-81.33976203,28.66771299,97.68,,dialysis
3727 N GOLDENROD RD NA WINTER PARK FL 32792,WINTER PARK,FL,32792,-81.28642253,28.59435,97.69,,dialysis
1150 LAKE HEARN DRIVE SUITE 100 ATLANTA GA 30342,ATLANTA,GA,30342,-84.34930297,33.91252751,99.48,,dialysis
2485 PARK CENTRAL BLVD NA DECATUR GA 30035,DECATUR,GA,30035,-84.17313758,33.71500838,96.73,,dialysis
2545 SULLIVAN ROAD NA COLLEGE PARK GA 30337,COLLEGE PARK,GA,30337,-84.47282699,33.62472749,97.23,,dialysis
612 DEL SOL DR NA ALAMOSA CO 81101,ALAMOSA,CO,81101,-105.9027294,37.47952836,96.1,,dialysis
710 WELLINGTON AVE STE 20 NA GRAND JUNCTION CO 81501,GRAND JUNCTION,CO,81501,-108.560947,39.09002755,99.3,,dialysis
4407 VINELAND RD SUITE D2 ORLANDO FL 32811,ORLANDO,FL,32811,-81.43041298,28.49822701,99.71,,dialysis
160 NW 176TH ST #100 NA MIAMI FL 33169,MIAMI,FL,33169,-80.20331635,25.93608586,99.66,,dialysis
2800 N STATE ROAD 7 NA MARGATE FL 33063,MARGATE,FL,33063,-80.20150142,26.26120258,98,,dialysis
1575 NORTHSIDE DRIVE NE SUITE 365 ATLANTA GA 30318,ATLANTA,GA,30318,-84.41047,33.773075,85,,dialysis
747 SECOND STREET NA MACON GA 31201,MACON,GA,31201,-83.6329065,32.83206171,96.59,,dialysis
1040 EAST NINE MILE RD NA PENSACOLA FL 32514,PENSACOLA,FL,32514,-87.24297539,30.53276994,97.88,,dialysis
1905 CLINT MOORE RD STE 211 NA BOCA RATON FL 33496,BOCA RATON,FL,33496,-80.12529567,26.40770978,99.61,,dialysis
"BLUE HEN CORPORATE CENTER 655 SOUTH BAY ROAD, SUITE 4M DOVER DE 19901",DOVER,DE,19901,-75.50262603,39.15233099,99,,dialysis
2141 LOCH RAND BLVD #113 NA ORANGE PARK FL 32073,ORANGE PARK,FL,32073,-81.74974103,30.1644002,96.92,,dialysis
"9808 VENICE BLVD., SUITE 200 NA CULVER CITY CA 90232",CULVER CITY,CA,90232,-118.3980986,34.02363416,99.34,,dialysis
"636 E. BRIER DRIVE, SUITE 150 NA SAN BERNARDINO CA 92408",SAN BERNARDINO,CA,92408,-117.2716373,34.0702137,99.31,,dialysis
110 LONDONDERRY COURT SUITE 100 WOODSTOCK GA 30188,WOODSTOCK,GA,30188,-84.50543259,34.08572399,99.46,,dialysis
906 E FIRST STREET NA VIDALIA GA 30474,VIDALIA,GA,30474,-82.40126921,32.21247596,96.44,,dialysis
2575 S VOLUSIA AVE #400 NA ORANGE CITY FL 32763,ORANGE CITY,FL,32763,-81.30205209,28.9145444,96.48,,dialysis
1222 WINTER GARDEN VINELAND ROAD BLDG 3 SUITE 100 WINTER GARDEN FL 34787,WINTER GARDEN,FL,34787,-81.58770375,28.54809388,99.52,,dialysis
3227 LEE BOULEVARD UNIT A LEHIGH ACRES FL 33971,LEHIGH ACRES,FL,33971,-81.68298403,26.61707254,99.61,,dialysis
601 N FLAMINGO ROAD STE 109 NA HOLLYWOOD FL 33028,HOLLYWOOD,FL,33028,-80.31189387,26.01228504,96.69,,dialysis
"5397 WEST COLONIAL DRIVE, SUITE #120 NA ORLANDO FL 32808",ORLANDO,FL,32808,-81.45356765,28.55256504,97.29,,dialysis
"RIVERSIDE MEDICAL ARTS COMPLEX, SUITE G2 700 W. LEA BOULEVARD WILMINGTON DE 19802",WILMINGTON,DE,19802,-75.52989571,39.76836743,98.95,,dialysis
1680 OSCEOLA ELEMENTARY ROAD SUITE B NA SAINT AUGUSTINE FL 32084,SAINT AUGUSTINE,FL,32084,-81.33711452,29.87064694,99.57,,dialysis
