Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
LAKESIDE RECOVERY CTR INC/KETCHIKAN,,,1621 TONGASS AVENUE,SUITE 203,,KETCHIKAN,AK,99901,(907)225-6920,AD/RR/AM/W/Y/B/H/AI/HV/PI/CU/PG/DW/TX/PV/,2202AK99901,-131.6635669077112,55.34738279662429,100.0
KODIAK AREA NATIVE ASSOCIATION !KANAI,SUBSTANCE ABUSE OUTPATIENT PROGRAM,,402 CENTER AVENUE,,,KODIAK,AK,99615,(907)486-5725,AD/AM/AI/TX/PV/,6053AK99615,-152.40405859071953,57.7876989300305,100.0
KODIAK COUNCIL ON ALCOHOLISM INC,,,,,,KODIAK,AK,99615,(907)486-3535,AD/RR/AM/W/Y/A/B/H/AI/HV/PI/CU/IV/PG/EA/DW/TX/CI/PV/,6549AK99615,-152.39994999999996,57.79210500000005,100.0
SC ALCOHOL TRAINING,SAINT HERMANS SEMINARY,,14 MISSION ROAD,ROOM 17,,KODIAK,AK,99615,(907)486-3726,AD/PV/OT/,3605AK99615,-152.4059411750134,57.78694627410785,98.9
FOUR RIVERS COUNSELING SERVICES,LYMAN HOUSE,,,,,MCGRATH,AK,99627,(907)524-3781,AD/AM/W/Y/B/H/AI/PI/IV/EA/TX/CI/PV/OT/,6549AK99627,-155.58029069999995,62.946148100000066,100.0
METLAKATLA INDIAN COMMUNITY,,,,,,METLAKATLA,AK,99926,(907)886-6601,AD/EA/CI/PV/,6549AK99926,-131.57700999999997,55.130360000000046,100.0
NORTON SOUND HEALTH CORPORATION,NORTHERN LIGHTS RECOVERY CENTER,,5TH AVENUE AND DIVISION STREETS,COMMUNITY HEALTH SERVICES BUILDING,,NOHE,AK,99762,(907)443-3344,AD/RR/AI/DW/TX/PV/,0557AK99762,-165.4050198967592,64.50153003190715,98.58
TURNING POINT,,,,,,NOHE,AK,99762,(907)443-5179,AD/DT/AM/AI/PI/IV/TX/,6549AK99762,-165.41041499999997,64.49805000000003,85.45
PETERSBURG COUNCIL ON,ALCOHOLISM AND OTHER DRUG ABUSE,,102 A HAUGEN DRIVE,,,PETERSBURG,AK,99833,(907)772-3552,AD/AM/DW/TX/PV/,5480AK99833,-132.95607546765913,56.81100339706646,99.99
PETERSBURG YOUTH PROGRAM,,,102 HAUGEN DRIVE,,,PETERSBURG,AK,99833,(907)772-4422,AD/PV/,7589AK99833,-132.95607546765913,56.81100339706646,100.0
SOUTH KACHEMAK ALCOHOLISM PROGRAM INC,,,274 MAIN STREET,,,SELDOVIA,AK,99663,(907)23l1-7807,AD/AM/W/Y/AI/HV/CU/PG/DW/TX/PV/,1955AK99663,-151.71640945179902,59.43899624703776,100.0
SEHARD LIFE ACTION COUNCIL,,,504 ADAMS STREET,,,SEHARD,AK,99664,(907)224-5257,AD/AM/Y/AI/PI/DW/TX/CI/PV/,5602AK99664,-149.43830999053938,60.102857532958964,98.14
SITKA TEEN RESOURCE CENTER,,,201 KATLIAN STREET,,,SITKA,AK,99835,(907)747-3500,AD/DW/PV/,7931AK99835,-135.34015630154883,57.05035443280366,100.0
tOUTHEAST ALASKA REGIONAL HEAL TH CORP,RURAL SUBSTANCE ABUSE PROGRAM,,222 TONGASS STREFT,,,SITKA,AK,99835,(907)966-2lt51,AD/RR/AM/AI/DW/TX/PV/,1411AK99835,-135.3562534113208,57.05198307850018,95.99
CENTRAL PENN GENERAL HOSPITAL,FAMILY RECOVERY CENTER,,250 HOSPITAL CIRCLE,,,SOLDOTNA,AK,99669,(907)262-4404TEX315,AD/DT/RR/H/CU/TX/CI/PV/,6303AK99669,-151.07784553946811,60.49368258588645,98.04
UPPER TANANA ALCOHOL PROGRAM,,,,,,TOK,AK,99780,(907)883-5185,AD/AM/Y/AI/DW/TX/CI/PV/,6549AK99780,-142.829365,63.32451000000003,100.0
VALDEZ COUNSELING CENTER,ALCOHOL AND DRUG ABUSE SERVICES,,,,,VALDEZ,AK,99686,(907)835-2838,AD/AM/W/Y/AI/PI/CU/EA/DW/TX/CI/PV/,6549AK99686,-146.35205229999997,61.13397420000007,100.0
ALASKA ADDICTION REHAB SERVICES INC,NUGENS RANCH,,3701 PALMER-HASILLA HIGHHAY,,,HASILLA,AK,99687,(907)376-4534,AD/RR/AI/PI/TX/,8147AK99687,-150.01730128299997,61.24953682200004,82.6
MATANUSKA/SUSITNA,COUNCIL ON ALCOHOLISM,,,,,HASILLA,AK,99687,(907)376-4000,AD/AM/DW/TX/CI/PV/,6549AK99687,-150.01730128299997,61.24953682200004,97.18
HRANGELL COUNCIL ON ALCOHOLISM AND RELATED DRUG DEPENDENCIES (HCA/DI,,,406 ALASKA AVENUE,,,HRANGELL,AK,99929,(907)874-3338,AD/AM/W/Y/AI/CU/PG/DW/TX/CI/PV/,9843AK99929,-132.3766684758125,56.469066234834614,97.04
PORTABLE PRACTICAL EDUC PREPARATION,IPPEPl/ALCOHOLISM TREATMENT UNIT,,111 LA MINA AVENUE,PIMA COUtlTY BUILDING ROOM 6,,AJO,AZ,85321,(602)287-5372,AL/AM/W/Y/B/H/AI/PI/CU/PG/DW/TX/PV/,2770AZ85321,-112.86254049877749,32.372280546637356,99.55
PGBHA SUPERSTITION MOUNTAIN,MENTAL HEALTH ClR/SUBST ABUSE SERVICES,,564 NORTH IDAHO ROAD,,,APACHE JUNCTION,AZ,85278,(602)983-0571,AD/AM/W/Y/PI/DW/TX/PV/,8154AZ85278,-111.54612748490013,33.4205009897335,99.52
COCHISE COMMUNITY COUNSELING SERVICES,BISBEE OUTPATIENT,,1100 HIGHHAY 92,EL RANCHO PLAZA ROOM 8,,BISBEE,AZ,85603,(602)432-5484,AD/AM/H/CU/TX/,0592AZ85603,-109.9292635591372,31.39661490516589,97.83
MOHAVE MENTAL HEALTH CLINIC,OUTPATIENT AND DAY TREATMENT,,2135 HIGHHAY 95,SUITES 125 AND 241,,BULLHEAD CITY,AZ,86442,(602)758-5907,AD/AM/IV/EA/DW/TX/CI/PV/,5337AZ86442,-114.59808789873419,35.110925377863886,97.83
VERDE VALLEY GUIDANCE CLINIC INC,,,"7TH AND FINNEY f""LAT ROAD",,,CAMP VERDE,AZ,86322,(602)567-4026,AD/AM/IV/EA/DW/TX/CI/PV/,6048AZ86322,-111.85724499999998,34.561370000000075,85.0
PGBHA A Y SMITH AND ASSOCIATES,,,222 EAST COTTONHOOD LANE,,,CASA GRANDE,AZ,85222,(602)836-9189,AD/PV/,5391AZ85222,-111.75170598167541,32.89416751027777,97.67
PGBHA BEHAVIORAL HEALTH AGENCY OF,CENTRAL AZ IBHACAJ/ADMINISTRATIVE UNIT,,120 HEST MAIN STREET,,,CASA GRANDE,AZ,85222,(602)836-1688,AD/OT/,6512AZ85222,-111.7550792786083,32.8760028364491,85.46
PGBHA BHACA CASA GRANDE OUTPATIENT,,,120 NEST MAIN STREET,,,CASA GRANDE,AZ,85222,(602)836-1688,AD/AM/Y/EA/DW/TX/CI/PV/,5014AZ85222,-111.7550792786083,32.8760028364491,85.46
PGBHA LIGHTHOUSE YOUTH CENTER,,,509 EAST FLORENCF BOULEVARD,,,CASA GRANDE,AZ,85222,(602)426-9039,AD/PV/,1498AZ85222,-111.7470605632975,32.879523864425416,95.91
NAVAJO NATION BEHAVIORAL HEALTH SERVS,NAHATA DZIIL OFFICE,,,,,CHAMBERS,AZ,86502,(602)688-2420,AL/AM/AI/TX/CI/PV/,6549AZ86502,-109.33084889999998,35.21044150000006,100.0
CENTRO DE AMISTAD INC,CHANDLER OFFICE,,108 EAST BOSTON STREET,,,CHANDLER,AZ,85224,(602)839-2926,AD/AM/W/Y/H/AI/DW/TX/CI/PV/,9063AZ85224,-111.83995611307293,33.302369862965456,98.53
SUNBURST TREATMENT SERVICES INC,,,1300 HEST QUEEN CREEK ROAD,,,CHANDLER,AZ,85248,(602)899-3113,AD/OT/RR/AM/W/A/B/H/AI/HV/CU/IV/PG/TX/CI/PV/,5622AZ85248,-111.86473627756227,33.26198354237521,93.22
VALLEY HOPE ALCOHOLISM TREATMENT CTR,,,501 NORTH HASHINGTON STREET,,,CHANDLER,AZ,85225,(602)899-3335,AD/DT/RR/W/Y/B/H/CU/IV/EA/TX/PV/,0627AZ85225,-111.84008325903112,33.311657958636516,96.22
NAVAJO NATION DEPT BEHAV HEALTH SERVS,THIN TRAILS TREATMENT CENTER,,NAVAJO ROUTE 7 EAST OF US 191,,,CHINLE,AZ,86503,(602)674-5471,AD/AM/W/Y/AI/TX/CI/PV/,8348AZ86503,-109.60373239999996,36.286581900000044,85.0
PGBHA BHACA COOLIDGE OFFICE,,,172 SOUTH ARIZONA BOULEVARD,,,COOLIDGE,AZ,85228,(602)723-7721,AD/AM/EA/TX/CI/PV/,5706AZ85228,-111.52405722676764,32.9768752545593,99.52
PGBHA BHACA EMERGENCY SERVICES,,,5497 HEST MC CARTNEY ROAD,,,COOLIDGE,AZ,85228,(602)723-7721,AD/DT/PI/TX/CI/PV/,4295AZ85228,-111.51840999999996,32.97762000000006,85.0
PGBHA BHACA SUBSTANCE ABUSE REHAB PROG,,,5497 NEST t!C CARTNEY ROAD,,,COOLIDGE,AZ,85228,(602)723-7721,AD/RR/IV/EA/TX/CI/PV/,8408AZ85228,-111.51840999999996,32.97762000000006,85.0
VERDE VALLEY GUIDANCE CLINIC INC,,,19 EAST BEECH STREET,,,COTTONHOOD,AZ,86326,(602)634-2236,AD/AM/IV/EA/DW/TX/CI/PV/,8872AZ86326,-112.02690230311217,34.73557453357403,100.0
VERDE VALLEY GUIDANCE CLINIC INC,HALFHAY HOUSE,2550A HIGHHAY 89A,,,,COTTONHOOD,AZ,86326,(602)63f+-0749,AD/RR/IV/EA/DW/TX/,6549AZ86326,-112.01214499999998,34.738620000000026,97.52
NAVAJO NATION BEHAVIORAL HEALTH SERVS,DILKON SUB OFFICE,DILKON CHAPTER HOUSE,,,,DILKON,AZ,86047,(602)657-3464,AL/AM/W/Y/AI/PG/TX/CI/PV/,6549AZ86047,-110.69660499999998,35.02921500000008,100.0
COCHISE COMMUNITY COUNSELING SERVICES,DOUGLAS OUTPATIENT,,640 10TH STREET,,,DOUGLAS,AZ,85607,(602)364-3496,AD/AM/H/TX/,3780AZ85607,-109.55204003003986,31.34449748850643,99.55
PGBHA PINAL COUNTY HISPANIC COUNCIL,,,801 NORTH MAIN STREET,,,ELOY,AZ,85231,(602)466-7765,AD/AM/TX/CI/PV/,9642AZ85231,-111.55453361177562,32.75761591398978,99.52
NATIVE AMERICANS FOR COMMUNITY ACTION,SUBSTANCE ABUSE SERVICES,,,,,FLAGSTAFF,AZ,86004,(602)526-2968,AD/AM/W/Y/B/H/AI/CU/DW/TX/PV/,6549AZ86004,-111.61568999999996,35.212650000000046,100.0
NORTHERN ARIZONA,COMPREHENSIVE GUIDANCE CENTER,,611 NORTH LEROUX STREET,,,FLAGSTAFF,AZ,86001,(602)774-7128,AD/OT/,2204AZ86001,-111.64639801329304,35.20353438574988,100.0
NORTHERN AZ METHADONE MAINTENANCE AND AND DETOX IFICATION CLINIC,,,425 SOUTH SAN FRANCISCO STREET,,,FLAGSTAFF,AZ,86001,(602)774-1611,DA/AM/IV/MM/,9271AZ86001,-111.65037650075355,35.19244403567567,100.0
THE GUIDANCE CENTER INC,,,2309 NORTH CENTER STREET,,,FLAGSTAFF,AZ,86004,(602)774-3372,AD/OT/RR/IV/DW/TX/,4677AZ86004,-111.6200824415405,35.21118132174536,100.0
THE GUIDANCE CENTER INC,,,519 NORTH LEROUX STREET,,,FLAGSTAFF,AZ,86001,(602)774-3351,AD/AM/TX/CI/PV/,7632AZ86001,-111.64671610651855,35.202864001133904,100.0
NAVAJO NATION DEPT BEHAV HEALTH SERVS,FORT DEFIANCE AGENCY,,,,,FORT DEFIANCE,AZ,86504,(602)729-2442,AD/AM/W/Y/AI/PG/TX/CI/PV/,6549AZ86504,-109.08317999999996,35.78795000000007,100.0
COMMUNITY CARE NET HORK ICCNJ,GLENDALE YOUTH CENTER,,5401 IEST OCOTILLO ROAD,,,GLENDALE,AZ,85301,(6D2)934-0419,AD/PV/,0477AZ85301,-112.17527104177292,33.53492251761949,92.92
PGBHA LA QUESTA ALCOHOL AND DRUG TREATMENT CENTER,,ICE HOUSE CANYON,,,,GLOBE,AZ,85501,(602)425-7636,AD/RR/AM/W/Y/B/H/AI/PI/CU/TX/PV/,6549AZ85501,-110.78185999999994,33.39687500000008,100.0
LA FRONTERA CENTER,GREEN VALLEY,,75 CALLE DE LAS TIENDAS,SUITE 8105,,GREEN VALLEY,AZ,85614,(602)625-0878,AD/AM/TX/CI/PV/,8005AZ85614,-110.98855640578226,31.898658850687696,99.54
CENTRO OE AMISTAD INC,CENTRAL OFFICE,,8202 AVENIDA DEL YAQUI,,,GUADALUPE,AZ,85283,(602)839-2926,AD/AM/W/Y/H/AI/DW/TX/CI/PV/,5574AZ85283,-111.96321945212006,33.37216542080467,99.52
COMMUNITY COUNSELING CENTERS,HALF HAY HOUSE,,515 NORTH 13TH AVENUE,,,HOLBROOK,AZ,86025,(602)524-1817,AD/RR/IV/EA/DW/TX/,8221AZ86025,-110.17544290524702,34.907315412958766,100.0
COMMUNITY COUNSELING CENTERS INC,,,105 NORTH 5TH AVENUE,,,HOLBROOK,AZ,86025,(602)524-6126,AD/AM/IV/EA/DW/TX/CI/PV/,9640AZ86025,-110.16577295501058,34.90181520809504,100.0
NAVAJO NATION OFF OF SUBST ABUSE/MH,KAYENTA OSAMH,,,,,KAYENTA,AZ,86033,(602)697-3211,AL/AM/AI/TX/,6549AZ86033,-110.24899,36.71051000000005,100.0
PUBLIC HEALTH SERVICE,INDIAN HOSPITAL SUBSTANCE ABUSE SERVS,,,,,KEAMS CANYON,AZ,86034,(602)738-2211,AD/AM/W/Y/AI/PG/TX/PV/,6549AZ86034,-110.41032499999994,35.811950000000024,100.0
PGBHA COPPER BASIN,BEHAVIORAL HEALTH SERVICES ICBBHSJ,,1116 TILBURY STREET,,,KEARNY,AZ,85237,(602)363-5561,AD/AM/W/Y/H/CU/IV/DW/TX/PV/,1070AZ85237,-110.91527962327672,33.053635811527336,91.3
MOHAVE MENTAL HEALTH CLINIC,HALHIAY HOUSE,,1968 ATLANTIC AVENUE,,,KINGMAN,AZ,86401,(602)753-6066,AD/RR/IV/EA/DW/TX/,7973AZ86401,-114.03193744552877,35.211130904597724,100.0
MOHAVE MENTAL HEALTH CLINIC,SUBSTANCE ABUSE RESIDENTIAL SERVICES,,617 OAK STREET,,,KINGMAN,AZ,86401,(602)753-2901,AD/RR/IV/DW/TX/,6726AZ86401,-114.04880494891209,35.1901524344134,99.55
MOHAVE MENTAL HEALTH CLINIC,SUBSTANCE ABUSE SERVICES,,1750 BEVERLY STREET,,,KINGMAN,AZ,86401,(602)757-8111,AD/AM/IV/EA/DW/TX/CI/PV/,4998AZ86401,-114.03742147331936,35.21858937350026,91.51
MOHAVE MENTAL HEALTH CLINIC,SUBSTANCE ABUSE SERVICES,,2178 MC CULLOCH BOULEVARD,SUITES 2 AND 12,,LAKE HAVASU CITY,AZ,86403,(602)855-7806,AD/AM/IV/EA/DW/TX/CI/PV/,9333AZ86403,-114.32379900213506,34.475018337590114,99.55
LUKE AFB/SOCIAL ACTIONS,DRUG/ALCOHOL ABUSE SECTION,,832 COMBAT SUPPORT GROUP,BUILDING 1150,,LUKE AIR FORCE BASE,AZ,85309,(602)856-7711,AD/DW/CI/PV/,2955AZ85309,-112.36049499999996,33.537890000000054,85.0
EAST VALLEY ALCOHOLISM COUNCIL,,,554 SOUTH BELLVIE H STREET,,,MESA,AZ,85204,(602)962-7922,AD/OT/W/A/B/H/AI/HV/PI/CU/IV/PG/DW/TX/PV/,5854AZ85204,-111.81528749494606,33.404483005127155,95.26
EAST VALLEY CAMELBACK HOSPITAL,COUNSELING CENTER,,2225 HEST SOUTHERN AVENUE,,,MESA,AZ,85202,(602)464-4000,AD/OT/RR/AM/W/Y/H/AI/HV/CU/IV/PG/TX/CI/PV/,9760AZ85202,-111.87868603127016,33.393032529108545,92.58
EAST VALLEY CATHOLIC SOCIAL SERVICES,,,610 EAST SOUTHERN STREET,,,MESA,AZ,85204,(602)96-8771,AD/AM/W/B/H/TX/,3919AZ85204,-111.8182629867542,33.393387502708265,98.06
EVBHA FAMILY SERVICES AGENCY,,,623 HEST SOUTIIERN STREET,,,MESA,AZ,85202,(602)834-9290,AL/AM/H/EA/TX/,5559AZ85202,-111.88373659999996,33.37631710000005,85.0
EVBHA JEIISH FAMILY /CHILDRENS SERVICES,MESA OFFICE,,1930 SOUTH ALMA SCHOOL ROAD,ROOM All4,,MESA,AZ,85210,(602)820-0825,AD/AM/EA/TX/,5025AZ85210,-111.85994669415987,33.37957664084602,100.0
NE H HOPE BEHAVIORAL HEALTH CENTER INC,,,215 SOUTH PO HER ROAD,SUITE 113,,MESA,AZ,85208,(602)881-1022,AD/AM/W/A/H/HV/CU/IV/PG/MM/,7779AZ85208,-111.65791459999996,33.40073720000004,85.0
PARENTS ANONYMOUS OF ARIZONA,,,,,,MESA,AZ,85201,(602)248-0428,AL/PV/,6549AZ85201,-111.83534499999996,33.42158500000005,100.0
PREHAB OF ARIZONA INC,CENTER FOR FAMILY ENRICHMENT,,868 EAST UNIVERSITY DRIVE,,,MESA,AZ,85203,(602)969-6955,AD/AM/DW/TX/PV/,0597AZ85203,-111.81173507674214,33.422419691189496,100.0
PREHAB OF ARIZONA INC,HELAMAN HOUSE,,2613 SOUTH POIER ROAD,,,MESA,AZ,85216,(602)461-5075,DA/RR/Y/TX/PV/,7372AZ85216,-111.68759159297205,33.367713772584025,88.77
PREHAB OF ARIZONA INC,HOMESTEAD RESIDENCE,,1131 EAST UNIVERSITY DRIVE,,,MESA,AZ,85203,(602)969-8961,DA/RR/Y/TX/CI/PV/,6425AZ85203,-111.80648699952593,33.422382517448725,100.0
PREHAB OF ARIZONA INC,PIC PROGRAM,,1025 EAST UNIVERSITY STREET,,,MESA,AZ,85203,(602)461-5072,AD/PV/,0133AZ85203,-111.8089230320458,33.422382517448746,98.06
TRI CITY BEHAVIORAL SERVICES INC,,,1845 SOUTH DOBSON ROAD,ROOM 101,,MESA,AZ,85202,(602)839-7668,AD/AM/Y/TX/PV/,1984AZ85202,-111.87680873641588,33.38078019832293,100.0
TRI CITY BEHAVIORAL SERVICES INC,,,1255 IEST BASELINE ROAD,SUITE 296,,MESA,AZ,85202,(602)730-1103,AD/AM/IV/DW/TX/PV/,6619AZ85202,-111.8619712590526,33.37746360496501,92.19
GRAHAM/GREENLEE COUNSELING CENTER INC,MORENCI,,BURRO ALLEY AND CORONADO BOULEVARD,,,MORENCI,AZ,85540,(602)865-4531,AD/AM/W/Y/CU/DW/TX/CI/PV/,7731AZ85540,-109.32791992525007,33.050510037248266,99.21
SANTA CRUZ FAMILY GUIDANCE CENTER INC,OUTPATIENT UNIT,,638 ARROYO BOULEVARD,,,NOGALES,AZ,85621,(602)287-4713,AD/AM/H/CU/DW/TX/,9948AZ85621,-110.93691536787566,31.340731615064662,98.45
SANTA CRUZ FAMILY GUIDANCE CENTER INC,SEDGE HICK PROPERTY RANCH,,300 SOUTH RIVER ROAD,,,NOGALES,AZ,85621,(602)287-8731,AD/RR/AM/CU/DW/TX/,6774AZ85621,-110.90890212459499,31.41494841952199,100.0
SOUTHEASTERN ARIZONA BEHAVIORAL,HEALTH SERVICES ISEABHSl/ADMIN UNIT,,3430 GRAND AVENUE,,,NOGALES,AZ,85621,(602)281-9189,AD/PV/OT/,6169AZ85621,-110.95570206225707,31.39351517111186,98.45
PGBHA TRI COMMUNITY COUNSELING SERVS,,,DODGE ROAD AND AMERICAN AVENUE,,,ORACLE,AZ,85623,(602)896-9240,AD/AM/W/Y/H/EA/DW/TX/PV/,0707AZ85623,-110.76380992809489,32.61087003751233,98.59
NAVAJO NATION BEHAVIORAL HEALTH SERVS,PAGE SUB OFFICE,,467 VISTA AVENUE,,,PAGE,AZ,86040,(602)645-2109,AL/AM/TX/,8549AZ86040,-111.462893007073,36.9187597357289,100.0
THE GUIDANCE CENTER INC,,,112 HEST 6TH AVENUE,,,PAGE,AZ,86040,(602)645-8843,AD/AM/IV/EA/DW/TX/CI/PV/,8789AZ86040,-111.4600206964929,36.915279150435346,93.13
BEHAVIORAL HEALTH SERVICES INC IBHSl,NE H LIFE GUIDANCE CENTER,,601 RIVERSIDE DRIVE,,,PARKER,AZ,85344,(602)669-6161,AD/AM/W/Y/AI/PG/TX/PV/,6754AZ85344,-114.28525955555493,34.15195116681877,100.0
COLORADO RIVER INDIAN TRIBES,BEHAVIORAL HEALTH SERVICES,,ROUTE 1,,,PARKER,AZ,85344,"(602)669-9211T,EX415",AD/RR/AM/W/Y/A/AI/HV/PI/PG/EA/TX/CI/PV/,2868AZ85344,-114.4369950422655,33.916702174093395,100.0
PUBLIC HEALTH SERVICE,INDIAN HOSPITAL SUBSTANCE ABUSE SERVS,,ROUTE 1,,,PARKER,AZ,85344,(602)669-2137,AD/PV/OT/,2868AZ85344,-114.4369950422655,33.916702174093395,100.0
PGBHA RIM GUIDANCE CENTER,,,807 SOUTH PONDEROSA STREET,,,PAYSON,AZ,85547,(602)474-3303,AD/AM/W/Y/A/HV/CU/IV/EA/DW/TX/CI/PV/,9499AZ85547,-111.3221567456247,34.23049906931375,99.52
PELMS HOUSE INC,,,11773 NORTH 91ST AVENUE,,,PEORIA,AZ,85345,(602)979-8994,AL/RR/AM/DW/TX/,4426AZ85345,-112.25507258003547,33.59144403440971,100.0
A HARE OF ARIZONA,,,,,,PHOENI,AZ,85002,(602)258-4357,AD/PV/OT/,6549AZ85002,-112.07397999999996,33.45430000000005,97.18
BLACK FAMILY AND CHILD SERVICES,,,2323 NORTH 3RD STREET,,,PHOENI,AZ,85004,(602)256-2948,AD/AM/W/Y/B/H/CU/PG/TX/PV/,7178AZ85004,-112.06941254998988,33.4740719960416,98.16
CALVARY REHABILITATION CENTER,,,329 NORTH 3RD AVENUE,,,PHOENI,AZ,85003,(602)254-7092,AD/RR/AM/W/B/H/AI/IV/EA/TX/PV/,5301AZ85003,-112.07772899050151,33.45248121929005,98.16
CHICANOS POR LA CAUSA INC,CENTRO DE LA FAMILIA,,8225 HEST INDIAN SCHOOL ROAD,,,PHOENI,AZ,85033,(602)873-2411,AD/AM/W/B/H/AI/HV/PI/CU/IV/PG/TX/CI/PV/,8032AZ85033,-112.23623492859129,33.49426134540311,91.47
CHICANOS POR LA CAUSA INC,CORAZON/VIDA NUEVA,,3639 HEST LINCOLN STREET,,,PHOENI,AZ,85009,(602)233-9747,AD/RR/H/HV/PI/CU/IV/TX/CI/PV/,4552AZ85009,-112.1384822820027,33.44227013338457,91.01
CHICANOS POR LA CAUSA INC,MAIN OFFICE,,1112 EAST BUCKEYE ROAD,,,PHOENIX,AZ,85034,(602)257-0700,AD/OT/,7628AZ85034,-112.05827613407952,33.436878695134766,100.0
CHRYSALIS SHELTER FOR VICTIMS OF,DOMESTIC VIOLENCE,,,,,PHOENIX,AZ,85068,(602)944-4999,AL/RR/TX/PV/,6549AZ85068,-112.06518999999996,33.57430000000005,100.0
CITY OF PHOENIX,FAMILY ALCOHOLISM PROGRAM,,1250 SOUTH 7TH AVENUE,,,PHOENIX,AZ,85007,(602)262-7201,AL/AM/W/Y/B/H/TX/,4393AZ85007,-112.08254741136112,33.435443659981445,100.0
CITY OF PHOENIX PARKS AND RECREATION,SOUTH PHOENIX YOUTH CENTER,,5245 SOUTH 7TH STREET,,,PHOENIX,AZ,85040,(602)262-6584,AD/PV/OT/,7278AZ85040,-112.06461256931743,33.397919011021926,100.0
CODAMA CHICANOS POR LA CAUSA INC,CENTRO DE LA FAMILIA,,5020 HEST INDIAN SCHOOL ROAD,SUITE 102,,PHOENIX,AZ,85031,(602)873-2411,AD/AM/W/Y/A/B/H/HV/CU/DW/TX/,3864AZ85031,-112.16670993350759,33.495028739316,93.36
CODAMA FRIENDLY HOUSE,,,723 SOUTH FIRST AVENUE,,,PHOENIX,AZ,85003,(602)257-1870,AL/PV/,7595AZ85003,-112.07462357919417,33.440489230416915,100.0
CODAMA GUIDE POST INC,,,5850 SOUTH 7TH AVENUE,,,PHOENIX,AZ,85041,(602)276-9937,AL/RR/H/TX/OT/,3272AZ85041,-112.08199747469385,33.39293898706927,100.0
CODAMA PHOENIX SOUTH CMHC IPSCMHCJ,PHOENIX SOUTH SUBSTANCE ABUSE SERVICES,,1424 SOUTH 7TH AVENUE,,,PHOENIX,AZ,85007,(602)257-9339,AD/AM/W/Y/A/B/H/HV/CU/PG/DW/TX/,7322AZ85007,-112.08253156956421,33.434280461368274,100.0
CODAMA PHOENIX SOUTH CMHC IPSCMHCI,SOUTHMINISTER SUBSTANCE ABUSE SERVICES,,1923 EAST BROADHAY ROAD,,,PHOENIX,AZ,85040,(602)276-8117,AD/AM/W/Y/B/H/CU/PG/TX/,5345AZ85040,-112.03964307449672,33.406751411875575,97.37
COMMUNITY CARE NETHORK ICCN),ADMINISTRATIVE UNIT,,7878 NORTH 16TH STREET,SUITE 140,,PHOENIX,AZ,85020,(602)395-8900,AD/OT/,5908AZ85020,-112.04796200247891,33.552658792376796,100.0
COMMUNITY CARE NETHORK ICCNJ,INTENSIVE TREATMENT SYSTEMS SERVS PROG,,550 NEST INDIAN SCHOOL ROAD,ROOM 100,,PHOENIX,AZ,85013,(602)248-0550,DA/AM/W/A/B/HV/CU/IV/PG/MM/,6767AZ85013,-112.0807439610738,33.49488753056852,93.22
COMMUNITY CARE NETHORK ICCNJ,PHOENIX CAMELBACK HOSP CHEM DEP PROGS,,5055 NORTH 34TH STREET,,,PHOENIX,AZ,85018,(602)955-6200,AD/PV/,7969AZ85018,-112.00846265555953,33.51224733753501,100.0
COMMUNITY CARE NETHORK ICCNJ,TERROS INC,,2830 NEST GLENDALE AVENUE,BUILDING C SUITE 36,,PHOENIX,AZ,85051,(602)995-5482,AD/AM/Y/HV/CU/IV/EA/DW/TX/CI/PV/,1342AZ85051,-112.12046227982289,33.53858230800315,93.07
COMMUNITY CARE NETHORK ICCNI,TERROS INC/NORTH OFFICE,,8841 NORTH 7TH STREET,SUITE 10,,PHOENIX,AZ,85020,(602)997-9877,AD/AM/Y/HV/CU/IV/EA/DW/TX/CI/PV/,7034AZ85020,-112.06520260800116,33.56531895875904,100.0
COMMUNITY ORGANIZATION FOR DRUG ABUSE,MH AND ALC SERVS ICODAMAJ ADMIN/CI,,2025 NORTH CENTRAL AVENUE,,,PHOENIX,AZ,85004,(602)254-6200,AD/OT/,1688AZ85004,-112.07367163398409,33.47052374015369,100.0
CROSSROADS,,,1845 EAST OCOTILLO ROAD,,,PHOENIX,AZ,85016,(602)279-2585,AD/PV/,3584AZ85016,-112.04075700232795,33.534642478234375,100.0
DRUG AND ALCOHOL TREATMENT INSTITUTE,CLARENCE LANSON FOUNDATION,,2230 NORTH 24TH STREET,,,PHOENIX,AZ,85008,(602)275-3233,DA/AM/TX/MM/,6154AZ85008,-112.03026746959908,33.47233400841817,100.0
EBONY HOUSE INC,,,6222 SOUTH 13TH STREET,,,PHOENIX,AZ,85040,(602)276-4288,AD/RR/B/H/AI/HV/CU/IV/TX/,0809AZ85040,-112.0537814740343,33.38978047640518,99.52
HOHOKAM ROOM,,,525 NORTH 18TH STREET,SUITE 406,,PHOENIX,AZ,85006,(602)253-6553,DA/AM/IV/MM/,0146AZ85006,-112.043347094228,33.4541200070894,100.0
INDIAN REHABILITATION INC,,,636 NORTH 3RD AVENUE,,,PHOENIX,AZ,85003,(602)254-3247,AD/RR/AM/W/Y/AI/PI/PG/TX/PV/,1091AZ85003,-112.07774642486022,33.45605769355598,100.0
