Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2012,23,Bill Brady Healing Center,222 Tongass Drive,Sitka,AK,99835,(907) 966-8360 Intake: (907) 966-8641,SA TX DT RS PW WN MN MD MC PI MI PA
2012,23,Deilee Hit/Safe Harbor House,222 Tongass Drive,Sitka,AK,99835,(907) 966-8360 Intake: (907) 966-8716,SA TX DT RS PW WN MD MC PI MI PA
2012,23,Southeast AK Regional Health Consortium/Ravens Way,222 Tongass Drive,Sitka,AK,99835,(907) 966-8714 Intakes: (907) 966-8716 (800) 770-3063,SA TX RS AD MD MC SI PI MI PA
2012,23,Upper Tanana Alcohol Program Mile Post,123 Tok Cuto˚,Tok,AK,99780,(907) 883-5185 Intake: (800) 478-5185,SA TX OP AD DU
2012,24,24KEY ALASKAOonalaska Wellness Center Behavioral Health Program,205 Broadway P.O. Box 1130,Unalaska,AK,99685,(907) 581-2751,MH-SA TX OP DU SF MD MC SI PI MI SS
2012,24,Providence Health and Servs Washington DBA Providence Valdez Counseling Ctr,911 Meals Avenue,Valdez,AK,99686,(907) 835-2838,MH-SA TX OP AD SF MD MC SI PI MI SS
2012,24,Alaska Addiction Rehab Services Nugens Ranch,3701 Palmer Wasilla Street,Wasilla,AK,99654,(907) 376-4534,"SA TX RL CO WN MN SF PI MI AR SSAlaska Family Services 5851 East Mayˆower Court Wasilla, AK 99654 (907) 376-4000 Intake: (907) 746-4080 SA TX BU OP AD CO SE PW WN MN DU SF MD SI PI MI AR SS SP F70"
2012,24,Alaska Islands Community Services,333 Church Street Suite B-1231,Wrangell,AK,99929,(907) 874-2373,MH-SA TX OP AD DU SF MD MC SI PI MI AR SS AH
2012,25,Behavioral Health Services,111 La Mina Avenue,Ajo,AZ,85321,(520) 387-5232,MH-SA TX OP DU SF 
2012,25,SMMHC Inc Substance Abuse Services,625 North Plaza Drive,Apache Junction,AZ,85120,(480) 983-0065,TX OP AD CO PW WN MN DU SF MD MC PI MI SS AH SP
2012,25,Benson SRU Community Bridges Inc,648 West Union Street,Benson,AZ,85602,(520) 586-9543,MH-SA TX DT RS SF MD MC PI AH SP
2012,25,Southeastern AZ Behav Health Services (SEABHS),611 West Union Street,Benson,AZ,85602,(520) 586-0800,MH-SA TX BU OP AD CO SE PW WN DU SF MD MC SI PI MI SS SP
2012,25,Southeastern AZ Behav Health Services (SEABHS)/Psychiatric Health Facility,470 South Ocotillo Avenue,Benson,AZ,85602,(520) 586-7737 Hotline: (800) 586-9161,MH-SA DT HI CO HV GL SE PW WN MN SF MD SI PI
2012,25,Alcoholism Council of Cochise County Verhelst Recovery House,936 Tovreaville Road,Bisbee,AZ,85603,(520) 432-3764 Hotline: (520) 432-3764,SA TX HH RL SF
2012,25,Renaissance House Womens Transition Project Inc,240 OHara Avenue P.O. Box 943,Bisbee,AZ,85603,(520) 432-1771,SA TX DT HH RS RL PW WN BC SF MD SI PI MI AR SS PA SP
2012,25,Mohave Mental Health Clinic,1145 Marina Boulevard,Bullhead City,AZ,86442,(928) 758-5905 Hotline: (928) 855-3432,MH-SA TX DT BU OP CO SF MD MC PI PA AH
2012,25,Southwest Behavioral Health Servs Bullhead Drug Abuse Program,809 Hancock Road Suite 1,Bullhead City,AZ,86442,(928) 763-7111 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP SF MD MC
2012,25,Yavapai Apache Nation Alcohol/Substance Abuse Program,3462 Smith Avenue,Camp Verde,AZ,86322,(928) 649-7110 Intake: (928) 649-7100 Hotline: (928) 301-0322,SA TX OP AD CJ PA
2012,25,Casa Grande Outpaient Services Center Community Bridges Inc,675 East Cottonwood Lane,Casa Grande,AZ,85122,(520) 426-0088,MH-SA TX DT OP SF MD PI AH SP
2012,25,Helping Associates Inc,1901 North Trekell Road Suite A,Casa Grande,AZ,85122,(520) 836-1029,MH-SA TX OP AD PW WN MN CJ SF MD MC SI PI SS PA AH SP
2012,25,Michael Brubaker Counseling,1927 North Trekell Road Suite D,Casa Grande,AZ,85222,(520) 836-9788,SA TX BU OP PH WN MN DU SF SI PI SP
2012,25,River Source Treatment Center,950 North Arizola Road Suite 3,Casa Grande,AZ,85122,(888) 687-7332x1,SA TX DT BU HI RS RL HV SF PI 
2012,25,Behavioral Health Services Inc,908-B West Chandler Boulevard Suite 4,Chandler,AZ,85225,(480) 899-0200 Hotline: (800) 520-5455 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP SF MD AR SS AH
2012,25,Chandler Valley Hope Alcohol/Drug and Related Treatment Services,501 North Washington Street,Chandler,AZ,85225,(480) 899-3335,SA TX DT BU RS SF PI
2012,25,Parc Place,2190 North Grace Boulevard,Chandler,AZ,85225,(480) 917-9301 Intakes: (480) 917-9301x189 (480) 917- 9301x190,MH-SA TX DT RS RL AD BC SF MD PI MI AH
2012,26,A Southeastern AZ Behav Health Servs (SEABHS),430 North Coronado Boulevard,Cliˇon,AZ,85533,(928) 865-4531 Hotline: (800) 586-9161,MH-SA TX BU OP PW WN DU SF MD MC SI PI MI SS SP
2012,26,Mingus Center Rio de Esperanza,636 North Main Street,Cottonwood,AZ,86326,(928) 639-4440x230 Intake: (866) 397-9789 Hotline: (866) 397-9789,"MH-SA TX DT HI RS RL CO SF PI AR AHVerde Valley Guidance Clinic Inc 8 East Cottonwood Street Cottonwood, AZ 86326 (928) 634-2236 Hotline: (928) 634-2236 MH-SA TX DT BU RS RL OP AD CO WN DU SF MD MC SI PI AH"
2012,26,Alternative Counseling Service,1127 F Avenue,Douglas,AZ,85607,(520) 459-1148,SA TX OP DU CJ SF SP
2012,26,Community Medical Services Flagsta˚,2559 East 7th Avenue,Flagsta˚,AZ,86004,(928) 714-0010 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP SF MD MC SI
2012,26,Flagsta˚ Medical Center Behavioral Health Services,1200 North Beaver Street 2nd Floor West,Flagsta˚,AZ,86001,(928) 213-6400x16400 Intakes: (928) 214-3937 (928) 213-6410,MH-SA TX DT BU HI OP AD SF MC PI MI
2012,26,Guidance Center Inc,2187 North Vickey Street,Flagsta˚,AZ,86004,(928) 527-1899 Hotline: (928) 527-1899,MH-SA TX DT BU HI RS OP AD CO WN SF MD MC SI PI MI AR SS AH SP N23
2012,26,Native Americans for Community Action Substance Abuse Services,2717 North Steves Boulevard Suite 11,Flagsta˚,AZ,86004,(928) 526-2968,MH-SA TX OP SF MD N23
2012,26,Northern Arizona Substance Abuse Services,2101 North 4th Street Suite 100 and 215,Flagsta˚,AZ,86004,(928) 773-9376,MH-SA TX OP DU CJ SF SI AR SP N23
2012,26,Fort De˙ance Outpatient Treatment Ctr Fort De˙ance Agency Dawn of Recovery Old Fort De˙ance Chapter House,,Fort De˙ance,AZ,86504,(928) 729-4012 Hotline: (928) 729-4012,SA TX OP PA N23
2012,26,Fort McDowell Yavapai Nation Wassaja Family Services,16240 North Fort McDowell Road,Fort McDowell,AZ,85264,(480) 789-7990 Intake: (480) 816-7990,SA TX OP AD PA
2012,26,Community Behavioral Health Services Fredonia Location,150 North Main Street,Fredonia,AZ,86022,(928) 643-7230 Hotline: (928) 645-8180,MH-SA TX OP DU SF MD MC SI PI MI PA AH
2012,26,Community Bridges Inc Outpatient,1550 North Stonehenge Drive Suite 104,Gilbert,AZ,85233,(480) 962-7922,"MH-SA TX DT BU OP CJ SF MD MC PI AH SP F4 F70 F81 MHCTI DBA Step Two Recovery Center 3771 East Brooks Farms Road Gilbert, AZ 85298 (480) 988-3376 SA TX HH RL AD SF"
2012,26,Pathway Program,1035 North Mc˛ueen Road Suite 123,Gilbert,AZ,85233,(480) 921-4050 Intake: (623) 334-4906,SA TX OP PH AD DU SF
2012,26,Aurora Behavioral Health System,6015 West Peoria Avenue,Glendale,AZ,85302,(623) 344-4444 Intake: (623) 344-4444x4444,MH-SA TX DT BU HI OP PH AD CO SE DU SF MD MC SI PI MI AH SP F28
2012,26,Banner ˝underbird Behavioral Health,5555 West ˝underbird Road,Glendale,AZ,85306,(602) 865-5555 Intake: (602) 254-4357 Hotline: (602) 254-4357,MH TX DT BU HI OP AD CO SF MD MC SI PI MI AH
2012,27,Community Medical Services Glendale,5002 West Glendale Avenue Suite 101,Glendale,AZ,85301,(623) 915-2106 Methadone Clients Only,SA TX MM DM OP SF MD SI AH SP
2012,27,Justice Services,4425 West Glendale Avenue Suite 5,Glendale,AZ,85301,(480) 949-8871,SA TX OP AD DU CJ SF SS AH SP
2012,27,Maverick House,7022 North 48th Avenue,Glendale,AZ,85301,(623) 931-5810,SA TX RS SF SI SS PA 
2012,27,H˝underbird Treatment Center,13820 North 51st Avenue Suite 300,Glendale,AZ,85306,(602) 938-2301 Intake: (602) 938-2300 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP CO PW SF PA SP
2012,27,Treatment Assessment Screening Ctr Inc (TASC),6409 West Glendale Avenue Suites K-L,Glendale,AZ,85301,(602) 712-0234x249,SA TX OP PH AD CO DU CJ SF AR SP
2012,27,Community Counseling Centers Inc Outpatient Clinic,105 North 5th Avenue,Holbrook,AZ,86025,(928) 524-6126 Hotline: (928) 524-6126,MH-SA TX DT BU OP PW WN SF MD MC SI PI MI SS AH
2012,27,Kayenta Outpatient Treatment Center,Highway 163,Kayenta,AZ,86033,(928) 697-5570 Intake: (928) 673-5550,SA TX OP MD MC SI PI MI N23
2012,27,Mohave Mental Health Clinic,3505 Western Avenue,Kingman,AZ,86409,(928) 757-8111 Intake: (888) 757-8111,MH-SA TX DT OP CO WN SF MD MC PI PA AH
2012,27,Mohave Mental Health Clinic Lake Havasu,2187 Swanson Avenue,Lake Havasu City,AZ,86403,(928) 855-3432,MH-SA TX DT OP AD CO WN SF MD MC PI PA AH
2012,27,Community Counseling Centers Inc at PineView Psychiatric Hospital,1920 West Commerce Drive,Lakeside,AZ,85929,(928) 368-4110,MH-SA TX DT HI SF MD MC SI PI MI SS
2012,27,Arizona Addiction Treatment Prog Inc,525 West Southern Avenue Suite 109,Mesa,AZ,85210,(480) 644-9033,SA TX OP DU SF SS PA
2012,27,Centro de Amistad Inc Mesa O˜ce,460 North Mesa Drive Suite 120,Mesa,AZ,85201,(480) 833-0227,MH-SA TX OP AD CO HV GL SE WN MN DU CJ SF SI PI SS AH SP
2012,27,Community Bridges Inc Center for Hope,560 South Bellview Street,Mesa,AZ,85204,(480) 461-1711,MH-SA TX HH RL OP CO PW WN BC MD PA 
2012,27,Counseling Center LLC DBA Desert Winds Counseling,925 North Stapley Drive Suite A,Mesa,AZ,85203,(480) 461-0795,SA TX OP AD CO GL DU CJ SF PI
2012,27,East Valley Substance Abuse Center Inc,1550 East University Drive Suite F-1,Mesa,AZ,85203,(480) 833-8122,SA TX OP PH CO DU CJ SF
2012,27,Family Service Agency,943 South Gilbert Road Suite 204,Mesa,AZ,85204,(480) 507-8619 Intake: (602) 264-9891,MH-SA TX OP CO SF MD MC SI PI SS PA AH SP
2012,27,Jewish Family and Childrens Service,1255 West Baseline Road Suite 258,Mesa,AZ,85202,(602) 256-0528,MH-SA TX OP AD SF MD MC PI AH SP
2012,27,Mountain Valley Counseling Assoc Inc,145 East University Drive Suite 6,Mesa,AZ,85201,(480) 962-7808,SA TX OP CJ SF
2012,28,New Hope Behavioral Health Center Inc,215 South Power Road Suite 114,Mesa,AZ,85206,(480) 981-1022 Intake: (480) 981-4072 Methadone Clients Only,SA TX DT MM DM OP CO HV GL SE PW WN MN DU CJ SF MD MC PI AH SP
2012,28,Saint Lukes Behavioral Health Center,460 North Mesa Drive Suite 110,Mesa,AZ,85201,(480) 827-2440,SA TX OP SF MC PI MI AH
2012,28,Valle del Sol,4135 South Power Road Suite 108,Mesa,AZ,85212,(602) 258-6797 Intake: (602) 258-6797x237,MH-SA TX MM OP SE PW WN MN DU CJ SF MD MC SI PI AH SP
2012,28,Women in New Recovery,860 North Center Street,Mesa,AZ,85201,(480) 464-5764 Intake: (480) 464-8353,SA TX RL CO WN SF PI AR
2012,28,Southeastern AZ Behav Health Services (SEABHS),441 North Brand Avenue Suite 9,Nogales,AZ,85621,(520) 287-9816 Intake: (520) 281-9189 Hotline: (800) 586-9161,MH-SA TX OP CO WN DU SF MD MC SI PI MI SS SP
2012,28,Community Behavioral Health Services Page Outpatient,463 South Lake Powell Boulevard P.O. Box 790,Page,AZ,86040,(928) 645-5113 Hotline: (928) 645-8180,MH-SA TX DT BU OP AD DU SF MD MC SI PI MI AH
2012,28,Southwest Behavioral Health Servs Inc Payson Division,404 West Aero Drive,Payson,AZ,85547,(928) 474-3303 Hotline: (866) 495-6735,MH-SA TX BU OP CO HV WN DU CJ SF MD MC SI PI MI AH SP F42
2012,28,Hualapai Health Department Alcoholism and Drug Abuse Program,960 Rodeo Way,Peach Springs,AZ,86434,(928) 769-2207x230 Intake: (928) 769-2207,MH-SA TX OP DU PA F42
2012,28,Addiction Resources Inc,4337 West Indian School Road Suite 107,Phoenix,AZ,85031,(602) 233-9401 Methadone and Buprenorphine Clients Only,SA TX MM BU OP PW SF
2012,28,Assisted Recovery Centers of America,1000 East Indian School Road Suite B,Phoenix,AZ,85014,(602) 264-7897 Intake: (800) 527-5344 Hotline: (800) 527-5344,MH-SA TX DT BU OP CO GL MN SF PI MI
2012,28,Black Family and Child Services of AZ,1522 East Southern Avenue,Phoenix,AZ,85040,(602) 243-1773,MH-SA TX OP SF MD MC SI AH
2012,28,Calvary Center,720 East Montebello Avenue,Phoenix,AZ,85014,(602) 279-1468 Intake: (866) 76SOBER Hotlines: (866) 767-6237 (602) 279-1468,SA TX DT BU HI RS RL OP PH WN MN SF PI MI SP
2012,28,Carl T Hayden VA Medical Center SARRTP and Aˇercare,650 East Indian School Road,Phoenix,AZ,85012,(602) 277-5551x5398 Intake: (602) 277-5551x7640,SA TX RS RL OP CO MN SF MI
2012,28,Casa de Amigas,1648 West Colter Street Suite 8,Phoenix,AZ,85015,(602) 265-9987,SA TX HH RS WN SF SI
2012,28,Center for Behavioral Hlth Phoenix Inc,1501 East Washington Street,Phoenix,AZ,85034,(602) 253-6553,SA TX DT MM DM BU OP PW WN DU SF MD SI
2012,28,Center for Excellence Community Bridges Inc,8825 North 23rd Avenue Suite 100,Phoenix,AZ,85021,(602) 861-2255,MH-SA TX DT OP AD CO SF MD MC PI AH SP
2012,28,Central Counseling and Education Services,1940 East Camelback Road Suite 201-B,Phoenix,AZ,85016,(602) 235-9237,SA TX OP PH DU SF SP
2012,29,Centro de Amistad Inc,2923 North 33rd Avenue,Phoenix,AZ,85017,(602) 393-3840 Intake: (480) 839-2926,MH-SA TX OP CO DU SF SI SS SP
2012,29,Community Bridges Inc Central City Addiction Recovery Center,2770 East Van Buren Street,Phoenix,AZ,85008,(602) 273-9999,SA TX DT BU HI OP CJ SF MD MC PI AH SP F4 F70 F81
2012,29,Community Medical Services Alpha,3825 North 24th Street,Phoenix,AZ,85016,(602) 955-7997 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP SF MD MC AH
2012,29,Community Medical Services Larkspur,2255 West Northern Avenue Suite A-100,Phoenix,AZ,85021,(602) 248-8886 Intake: (602) 866-9378 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP SF SI AH
2012,29,Dynamic Living Counseling Inc,5150 North 16th Street Suite B-132,Phoenix,AZ,85016,(602) 277-2112 Intake: (480) 507-9919 Hotline: (602) 277-2112,SA TX OP DU CJ SF
2012,29,Ebony House Inc,6222 South 13th Street,Phoenix,AZ,85042,(602) 276-4288,SA TX DT RS RL OP PH MN SF MD SI PI MI AR SS PA AH SP
2012,29,Elba House,8646 South 14th Street,Phoenix,AZ,85042,(602) 243-5492 Intake: (602) 243-5491,SA TX RS RL PH WN BC SF MD SI PI MI AR SS PA AH
2012,29,Family Service Agency,2400 North Central Avenue Suite 400,Phoenix,AZ,85004,(602) 264-9891,MH-SA TX OP CO SF MD MC SI PI SS AH SP N23
2012,29,Family Service Agency,3101 West Peoria Avenue Suite A-201,Phoenix,AZ,85029,(602) 264-9891,MH-SA TX OP CO SF MD MC SI PI SS AH SP
2012,29,Intensive Treatment Systems LLC,19401 North Cave Creek Road Suite 18,Phoenix,AZ,85024,(602) 996-0099 Intake: (602) 248-0550 Methadone Clients Only,SA TX DT MM OP PW SF MD AH SP
2012,29,Intensive Treatment Systems LLC,651 West Coolidge Street,Phoenix,AZ,85013,(602) 248-0550 Methadone Clients Only,SA TX MM OP PW SF MD SS AH SP
2012,29,Intensive Treatment Systems LLC,7102 West ˝omas Road Suite 107,Phoenix,AZ,85033,(623) 247-1234 Intake: (602) 248-0550 Methadone Clients Only,SA TX MM OP SF MD PA AH SP
2012,29,Jewish Family and Childrens Service,3306 West Catalina Drive,Phoenix,AZ,85017,(602) 353-0703x13412 Intake: (602) 353-0703,MH-SA TX OP AD CO HV SE WN SF MD MC PI PA 
2012,29,Counseling Services Outpatient Treatment Clinic,3530 East Indian School Road Suite 5,Phoenix,AZ,85018,(602) 224-5499,SA TX OP DU CJ SF
2012,29,Lifewell Site II SMI Dual Diagnosis Program,3222 North 37th Street,Phoenix,AZ,85018,(602) 808-2800 Intake: (602) 808-2800x2826,MH-SA TX RL CO
2012,29,Lupe ˛uintero Wellness Center Corazon,3639 West Lincoln Avenue,Phoenix,AZ,85009,(602) 233-9747 Intake: (602) 233-9747x111,SA TX HH RS MN SF SI AR SP
2012,29,National Council on Alc/Drug Depend Central Arizona,4201 North 16th Street Suite 140,Phoenix,AZ,85016,(602) 264-6214x4 Intakes: (602) 264-6214 (602) 274-3456 Hotline: (866) 836-8078,SA TX HH OP WN SF MD MC SI AR SS PA AH
2012,29,Native American Community Health Ctr DBA Native Health,4520 North Central Avenue Suite 620,Phoenix,AZ,85012,(602) 279-5262,GH TX OP AD DU SF MD PI AR SS PA AH
2012,30,Native American Connections Inc Guiding Star,3424 East Van Buren Street,Phoenix,AZ,85008,(602) 254-5805 Intake: (602) 424-2060,MH-SA TX RS RL CO PW WN BC SF MD SI PI MI AR AH SP N13 N23
2012,30,Native American Connections Inc Indian Rehabilitation,636 North 3rd Avenue,Phoenix,AZ,85003,(602) 495-3085 Intake: (602) 424-2060,MH-SA TX RS RL SF MD SI PI MI AR SS AH SP N13 N23
2012,30,Native American Connections Inc Outpatient Clinic,4520 North Central Avenue Suite 100,Phoenix,AZ,85012,(602) 424-2060 Intake: (602) 254-3247,MH-SA TX OP AD CO PW DU SF MD SI PI MI AR SS AH N23
2012,30,New Horizons Counseling Service Inc,5062 North 19th Avenue Suite 102,Phoenix,AZ,85015,(623) 939-6567 Intake: (623) 939-6567x0,MH-SA TX OP CO DU CJ SF MD MC SI PI SS AH
2012,30,Northwest Outpatient Clinic,20823 North 19th Avenue Suite 6,Phoenix,AZ,85027,(602) 794-8965 Intakes: (602) 251-8535 (800) 821-4193,SA TX OP AD SF MC PI MI AH SP
2012,30,Phoenix VA Healthcare System Substance Abuse Treatment Program,650 East Indian School Road Building 4,Phoenix,AZ,85012,(602) 277-5551x7640 Intake: (602) 277-5551x7574,SA TX BU RS RL OP CO DU PI MI PA
2012,30,Professional Psychology Associates PC Center for Lifestyle Change,4222 East Camelback Road Suite 230-H,Phoenix,AZ,85018,(602) 852-0911,MH-SA TX OP SF PI
2012,30,Recovery Rx,333 East Virginia Avenue Suite 110,Phoenix,AZ,85004,(602) 388-4986 Methadone Clients Only,SA TX MM OP SF SS
2012,30,Saint Lukes Behavorial Health Center Outpatient,1800 East Van Buren Street,Phoenix,AZ,85006,(602) 251-8535 Intake: (800) 821-4193,MH-SA TX OP SF MC PI MI AH SP
2012,30,Southwest Behavioral Health Servs Inc Methadone Maintenance,1424 South 7th Avenue Building C,Phoenix,AZ,85007,(602) 258-3600x4144 Intake: (602) 258-3600x0,MH-SA TX MM BU OP DU SF MD MC SI PA AH
2012,30,Stonewall Institute,4020 North 20th Street Suite 302,Phoenix,AZ,85016,(602) 535-6468,MH-SA TX OP CO HV DU CJ SF MD PI
2012,30,Terros Inc,3864 North 27th Avenue,Phoenix,AZ,85017,(602) 685-6000,MH-SA TX OP CO WN MN CJ SF MD MC PI SS PA AH SP F70 F81 N13
2012,30,Terros Inc,4909 East McDowell Road,Phoenix,AZ,85008,(602) 685-6000,MH-SA TX DT OP PH CO WN SF MD MC SI PI MI AH SP
2012,30,Treatment Assessment Screening Ctr Inc (TASC),2302 North 7th Street Suite B,Phoenix,AZ,85006,(602) 712-0234,"SA TX OP PH AD CO DU CJ SF AR SPValle Del Sol Inc Behavioral Health Program 1209 South 1st Avenue Phoenix, AZ 85003 (602) 258-6797 Intake: (602) 523-9312 MH-SA TX MM BU OP CO SE PW WN MN DU CJ SF MD MC SI PI AH SP"
2012,30,Youth Evaluation and Treatment Center,4414 North 19th Avenue,Phoenix,AZ,85015,(602) 285-5550,MH-SA TX OP AD CO DU SF MD SI PI SS AH SP
2012,30,Decision Point Center Inc,505 West Whipple Street,Prescott,AZ,86301,(928) 778-4600 Intake: (877) 772-3648,MH-SA TX DT BU OP PH CO SF PI MI
2012,31,Pias Place,615 Hillside Avenue,Prescott,AZ,86301,(928) 445-5081,MH-SA TX RL CO SF PI
2012,31,Prescott House Inc,214 North Arizona Avenue,Prescott,AZ,86301,(928) 776-8251,SA TX RL OP MN SF
2012,31,Veterans A˚airs Medical Center MH,116 Northern Arizona VA Healthcare 500 Highway 89 North,Prescott,AZ,86313,(928) 445-4860x2709 Intakes: (928) 776-6071 (928) 717-7500,MH-SA TX DT HH BU RS RL OP PH CO PI MI PA
2012,31,West Yavapai Guidance Clinic Adult Services,642 Dameron Drive,Prescott,AZ,86301,(928) 445-5211x2299 Intake: (928) 445-5211,MH-SA TX RS OP SF MD MC PI MI AH SP
2012,31,Southwest Behavioral Health Services,3050 North Navajo Drive Suite 106,Prescott Valley,AZ,86314,(928) 779-7088 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP SF MD AH
2012,31,West Yavapai Guidance Clinic Windsong Center,3345 North Windsong Drive,Prescott Valley,AZ,86314,(928) 445-5211 Intake: (928) 445-5211x2299 Hotline: (928) 445-7730,MH-SA TX OP AD CO DU SF MD MC PI MI
2012,31,Southeastern AZ Behav Health Services (SEABHS),1615 South 1st Street,Sa˚ord,AZ,85546,(928) 428-4550 Intake: (928) 482-4550 Hotline: (800) 586-9161,MH-SA TX BU OP AD CO SE PW WN DU SF MD MC SI PI MI SS SP
2012,31,Little Colorado Behavioral Health Centers,470 West Cleveland Street,Saint Johns,AZ,85936,(928) 337-4301 Intake: (928) 337-4302 Hotline: (928) 337-4301,MH-SA TX OP AD CO DU SF MD SI PI MI SS
2012,31,San Carlos Apache Tribe San Carlos Apache Wellness Center,5 San Carlos Boulevard,San Carlos,AZ,85550,(928) 475-4875 Intake: (928) 475-2798x1433 Hotline: (866) 495-6735,MH-SA TX BU OP AD SE WN MN DU CJ MD MC PA AH F28 F30
2012,31,Banner Behavioral Health Hospital,7575 East Earll Drive,Scottsdale,AZ,85251,(480) 941-7500 Intakes: (602) 254-4357 (800) 254-4357 Hotline: (800) 254-4357,MH-SA TX DT BU HI RS OP AD SF MD MC SI PI MI AH
2012,31,Diebold Behavioral Counseling,8149 North 87th Place,Scottsdale,AZ,85258,(480) 650-1020,MH-SA TX OP AD DU SF SS
2012,31,Justice Services,7447 East Earll Drive Suite 103,Scottsdale,AZ,85251,(480) 949-8871 Intake: (480) 949-8871x0,MH-SA TX OP AD DU CJ SF SP
