Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
MAT/SU Recovery Center Inc,,,291 East Swanson Avenue,,,Wasilla,AK,99654,(907)376-4000 Hotline: (907)376-4000,,,SA/TX/OP/PH/AD/CO/WO/DU/SF/MD/PI/MI/SS/,5071AK99654
Avenues,,,406 Alaska Avenue,,,Wrangell,AK,99929,(907)874-3338,,,SA/TX/OP/AD/DU/SF/MD/MC/PI/SS/,3719AK99929
SMMHC Inc/Mental Health Center,Substance Abuse Services,,564 North Idaho Road,Suite 10,,Apache Junction,AZ,85220,(480)983-0573,www.smmhc.org,,MH-SA/TX/OP/CO/DU/SF/MD/PI/SS/,0543AZ85220
New Horizons Counseling Service,,,1430 North Central Avenue,Suite C,,Avondale,AZ,85323,(623)925-1556 Intake: (623)939-6567 Hotline: (602)521-2222,,,SA/TX/OP/WO/MN/DU/CJ/SF/PI/SP/,4681AZ85323
(SEABHS) Southeastern Arizona,Psychiatric Health Facility,,470 South Ocotillo Avenue,,,Benson,AZ,85602,(520)586-7737 Intake: (800)586-9161,,,MH-SA/TX/DT/OP/PH/RR/HI/CO/SF/MD/PI/MI/SP/,4962AZ85602
Southeastern AZ Behav Hlth Servs Inc,(SEABHS),,590 South Ocotillo Avenue,,,Benson,AZ,85602,(520)586-7080,,,MH-SA/TX/OP/PH/AD/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/AH/,1018AZ85602
Alcoholism Council of Cochise County,Verhelst Recovery House,,936 Tovreaville Road,,,Bisbee,AZ,85603,(520)432-3764 Hotline: (520)432-3764,,,SA/TX/HH/RR/MN/SF/,7335AZ85603
SEABHS Coronado Behav Hlth Divisioin,Bisbee Outpatient,,214 Bisbee Road,,,Bisbee,AZ,85603,(520)432-7751 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/,3983AZ85603
Community Medical Services Inc,Bullhead Drug Abuse Program,,809 Hancock Road,Suite 1,,Bullhead City,AZ,86442,(928)763-7111,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/SP/,6879AZ86442
Mohave Mental Health Clinic,,,1145 Marina Boulevard,,,Bullhead City,AZ,86442,(928)758-5905,,,MH-SA/TX/OP/AD/CO/PW/WO/DU/SF/MC/PI/MI/SS/,9794AZ86442
Yavapai Apache Nation,Alcohol/Substance Abuse Program,,2121 Reservation Loop Road,,,Camp Verde,AZ,86322,(928)567-2168,,,SA/TX/OP/AD/,2792AZ86322
Arizona Trreatment Institute LLC,Counseling and Consulting,,1927 North Trekell Road,Suite D,,Casa Grande,AZ,85222,(520)836-9788,www.arizonatreatmentinstitute.com,,SA/TX/OP/PH/CO/HV/SE/WO/MN/DU/SF/PI/PA/SP/AH/N46/,3242AZ85222
Horizon Human Services,,,120 West Main Street,,,Casa Grande,AZ,85222,(520)836-1675 Intake: (520)836-1688 Hotlines: (520)836-2880 (800)890-2880,www.horizonhumanservices.org,,MH-SA/TX/OP/CO/SE/PW/DU/CJ/SF/MD/MC/PI/MI/SS/SP/AH/N57/,0229AZ85222
Chandler Valley Hope Alcohol/Drug and Related Treatment Services,,,501 North Washington Street,,,Chandler,AZ,85225,(480)899-3335 Hotlines: (800)544-5101 (480)899-3335,www.valleyhope.com,,SA/TX/DT/RR/CO/SE/PW/SF/PI/,4965AZ85225
Southwestern Childrens Health Services,AKA Parc Place,,2190 North Grace Boulevard,,,Chandler,AZ,85224,(480)917-9301,www.parc-place.com,,MH-SA/TX/DT/OP/RR/AD/CO/CJ/SF/PI/,2409AZ85224
Park Place Outreach and Counseling,,,172 South Arizona Street,,,Coolidge,AZ,85228,(520)723-5122,,,MH/TX/OP/AD/SF/MD/MC/PI/SS/,4925AZ85228
Verde Valley Guidance Clinic Inc,,,600 South Willard Street,,,Cottonwood,AZ,86326,(928)634-2236,,,MH-SA/TX/DT/OP/AD/CO/DU/SF/MD/MC/PI/MI/SS/AH/,1266AZ86326
SEABHS Coronado Behav Hlth Division,Douglas Outpatient,,1701 North Douglas Avenue,,,Douglas,AZ,85607,(520)364-1286 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/DU/CJ/SF/MD/PI/SS/SP/,4536AZ85607
PGBHA Pinal County Hispanic Council,,,712 North Main Street,,,Eloy,AZ,85231,(520)466-7765 Intake: (520)723-7205,www.pinalhispaniccouncil.org,,MH-SA/TX/OP/AD/DU/SF/MD/PI/SS/PA/SP/,4513AZ85231
Pinal County Hispanic Council,Substance Abuse Counseling,,712 North Main Street,,,Eloy,AZ,85231,(520)466-7765,,,MH-SA/TX/OP/AD/SF/MD/PI/SS/PA/SP/AH/,3516AZ85231
Community Medical Services Inc,,,2559 East 7th Avenue,,,Flagstaff,AZ,86004,(928)714-0010,,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/SF/PA/SP/AH/,2863AZ86004
Guidance Center Inc,,,2187 North Vickey Street,,,Flagstaff,AZ,86004,(928)527-1899 Hotline: (928)527-1899,,,MH-SA/TX/DT/OP/RR/AD/CO/PW/WO/MN/DU/CJ/SF/MD/PI/MI/SS/SP/N21/N39/,8933AZ86004
Northern Arizona Substance Abuse Servs,,,2101 North 4th Street,Suite 215,,Flagstaff,AZ,86004,(928)773-9376,,,SA/TX/OP/WO/MN/DU/SF/SP/,0222AZ86004
Fort Defiance Outpatient Treatment Ctr,Fort Defiance Agency,Old Fort Defiance Chapter House,,,,Fort Defiance,AZ,86504,(928)729-4012,,,SA/TX/OP/AD/GL/SE/PW/WO/MN/DU/CJ/MD/N39/,1175AZ86504
Fort McDowell Indian Community,Family and Community Services,,Yavapai Road,,,Fort McDowell,AZ,85264,(480)816-7131 Intake: (480)837-5076,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/MN/CJ/,7139AZ85264
Community Medical Services Inc,Glendale,,6550 West Glendale Avenue,Suite 9,,Glendale,AZ,85301,(623)915-2106,,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/WO/SF/MD/MC/SP/AH/F29/,3685AZ85301
Maverick House,,,7022 North 48th Avenue,,,Glendale,AZ,85301,(623)931-5810,,,MH-SA/TX/OP/RR/CO/HV/GL/SE/PW/WO/MN/SF/PI/SS/,7846AZ85301
New Horizons Counseling Service,,,6151 West Olive Avenue,Suite 3,,Glendale,AZ,85302,(623)939-6567 Hotline: (602)521-2222,,,SA/TX/OP/WO/MN/DU/CJ/SF/PI/SP/,5082AZ85302
OSA Behavioral Health,,,5270 North 59th Avenue,Suite 12,,Glendale,AZ,85301,(623)847-9800 Hotline: (602)931-0693,,Methadone Clients Only,TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/SF/SP/F27/F56/F74/,1951AZ85301
Samaritan Behavioral Health,Thunderbird,,5555 West Thunderbird Road,,,Glendale,AZ,85306,(602)588-5555x4716 Intake: (602)254-4357 Hotlines: (602)254-4357 (602)588-4747,www.bannerhealth.com/channels,,MH-SA/TX/DT/MM/DM/OP/HI/AD/CO/HV/GL/SE/PW/SF/PI/MI/SP/AH/,5972AZ85306
Thunderbird Treatment Center,,,13820 North 51st Avenue,Suite 300,,Glendale,AZ,85306,(602)938-2301,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SP/F35/F87/,5896AZ85306
Treatment Assessment Screening Ctr Inc,(TASC),,5955 West Myrtle Avenue,Suite 2,,Glendale,AZ,85301,(623)842-4535 Intake: (602)712-0234,,,SA/TX/OP/AD/CO/WO/DU/CJ/SF/,3789AZ85301
Vista Care LLCD,,,4120 East Ramsey Road,,,Hereford,AZ,85615,(520)378-6466x12 Intake: (520)378-6466,www.teamvistacare.com,,MH-SA/TX/RR/AD/CO/SF/MD/PI/MI/SP/N30/N39/,3755AZ85615
Community Counseling Centers Inc,,,105 North 5th Avenue,,,Holbrook,AZ,86025,(928)524-6126,ccc-inc.org,,MH/TX/OP/DU/SF/MD/MC/PI/MI/SS/PA/AH/,0513AZ86025
Kayenta Outpatient Treatment Center,,,,,,Kayenta,AZ,86033,(928)697-5570,,,SA/TX/OP/MN/DU/MD/MC/PI/MI/PA/N39/,8000AZ86033
Copper Communities Resource and Development Inc,,,1116 Tilbury Street,,,Kearny,AZ,85237,(520)363-5561,,,MH-SA/TX/OP/AD/CO/GL/SE/PW/WO/MN/SF/MD/PI/SP/AH/,2428AZ85237
Mohave Mental Health Clinic,Substance Abuse Services,,1750 Beverly Street,,,Kingman,AZ,86401,(928)757-8111,,,MH-SA/TX/OP/AD/CO/PW/DU/SF/MC/PI/SP/AH/,1740AZ86401
Alices Wonderland,,,24 South Udall Street,,,Mesa,AZ,85204,(480)962-8471,,,MH-SA/TX/RR/CO/GL/SE/PW/WO/CJ/SF/,7643AZ85204
Arizona Addiction Treatment Prog Inc,,,525 West Southern Avenue,Suite 4,,Mesa,AZ,85210,(480)644-9033,,,SA/TX/OP/AD/DU/CJ/SF/,1371AZ85210
East Valley Addiction Council Inc,Outpatient,,554 South Bellview Street,,,Mesa,AZ,85204,(480)962-7922 Intake: (480)962-7711,,,SA/TX/DT/OP/HI/WO/MN/CJ/SP/,8516AZ85204
East Valley Addiction Council Inc,Medical Detoxification,,560 South Bellview Street,,,Mesa,AZ,85204,(480)962-7922 Intake: (480)962-7711,,,SA/TX/DT/OP/RR/WO/MN/MD/SS/SP/AH/,7373AZ85204
East Valley Catholic Social Services,,,430 North Dobson Road,Suite 110,,Mesa,AZ,85201,(480)964-8771,,,MH-SA/TX/OP/CJ/SF/MD/SS/,2053AZ85201
East Valley Substance Abuse Center Inc,,,1550 East University Drive,Suite N,,Mesa,AZ,85203,(480)833-8122,www.duiprograms.com,,SA/TX/OP/DU/SF/,4364AZ85203
House for Acceptance,DBA The House Inc,,143 South Center Street,,,Mesa,AZ,85210,(480)844-1306,,,SA/TX/RR/CO/MN/CJ/SF/PA/,0282AZ85210
Jewish Family and Childrens Service,,,1930 South Alma School Road,Room A-104,,Mesa,AZ,85210,(480)820-0825 Intake: (888)604-2273,www.jfcsarizona.org,,MH/TX/OP/SF/MD/PI/MI/SP/AH/,4659AZ85210
New Hope Behavioral Health Center Inc,,,6550 East Broadway,Suite 101,,Mesa,AZ,85206,(480)981-1022,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PI/SP/,8595AZ85206
Samaritan Behavioral Health Center,Desert,,2225 West Southern Avenue,,,Mesa,AZ,85202,(480)512-4055 Intake: (480)512-4051 Hotline: (602)254-4357,bannerhealth.com,,MH-SA/TX/DT/MM/DM/OP/HI/AD/CO/SE/SF/MD/MC/PI/MI/SP/,7240AZ85202
Treatment Assessment Screening Ctr Inc,(TASC),,423 North Country Club Drive,Suite 19,,Mesa,AZ,85201,(480)898-1849 Intake: (602)712-0234,,,SA/TX/OP/AD/CO/WO/DU/CJ/SF/SP/,2938AZ85201
Women in New Recovery,,,860 North Center Street,,,Mesa,AZ,85201,(480)464-5764,www.winr.org,,SA/TX/RR/WO/SF/,6025AZ85201
Southeastern AZ Behav Hlth Servs Inc,(SEABHS) Outpatient Clinic,,Coronado Boulevard and Burro Alley,,,Morenci,AZ,85540,(928)865-4531x216 Intake: (928)865-4531,,,MH-SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MC/PI/SP/,0720AZ85540
Southeastern AZ Behav Hlth Servs Inc,Santa Cruz Family Guidance Center Div,,32 Boulevard Del Rey David,,,Nogales,AZ,85621,(520)281-9189 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/CO/WO/DU/SF/MD/PI/MI/SS/SP/,9576AZ85621
San Pedro Behavioral Health Agency,,,980 Mount Lemmon Road,,,Oracle,AZ,85623,(520)896-9240 Hotline: (888)510-6391,www.smmhc.org,,MH/TX/OP/PH/AD/CO/MN/DU/CJ/SF/MC/PI/SS/PA/SP/AH/,6925AZ85623
Community Behavioral Health Services,,,32 North 10th Avenue,Suite 1,,Page,AZ,86040,(928)645-5113,,,MH-SA/TX/HH/OP/AD/PW/DU/SF/MC/PI/SS/PA/SP/N39/,1514AZ86040
Colorado River Indian Tribes,Behavioral Health Services,,Roosevelt and Grant Streets,,,Parker,AZ,85344,(928)669-6093 Intake: (928)669-3256,,,MH-SA/TX/OP/DU/,5044AZ85344
Rim Guidance Center,Division of SW Behav Health Serv Inc,,404 West Aero Drive,,,Payson,AZ,85547,(928)474-3303 Hotline: (928)474-3303,,,MH/TX/OP/AD/CO/DU/SF/MD/MC/PI/MI/SS/SP/AH/,1348AZ85547
Hualapai Health Department,Alcoholism and Drug Abuse Program,,960 Rodeo Way,,,Peach Springs,AZ,86434,(928)769-2207,,,MH-SA/TX/OP/AD/GL/PW/CJ/N39/,5496AZ86434
Addiction Resources Inc,,,4337 West Indian School Road,Suite C,,Phoenix,AZ,85031,(602)233-9401,,Methadone Clients Only,SA/TX/MM/OP/SF/PI/SP/,5733AZ85031
Alpha Medical Service,,,3801 East Indian School Road,,,Phoenix,AZ,85018,(602)955-7997 Hotline: (602)685-6000,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/SF/MD/SP/,3095AZ85018
Black Family and Child Services of AZ,,,1522 East Southern Street,,,Phoenix,AZ,85040,(602)243-1773,,DWI/DUI Clients Only,MH-SA/TX/OP/DU/CJ/SF/MD/MC/SS/,0953AZ85040
Carl T Hayden VA Medical Center,Substance Abuse Treatment Program,,650 East Indian School Road,Building T-8,,Phoenix,AZ,85012,(602)277-5551x7640,,,SA/TX/OP/CO/WO/SF/PI/MI/SS/,8579AZ85012
Casa de Amigas,,,1648 West Colter Street,Suite 8,,Phoenix,AZ,85015,(602)265-9987 Hotlines: (800)564-5465 (602)263-8856,www.casadeamigas.org,,SA/TX/HH/RR/CO/HV/GL/SE/PW/WO/SF/MD/,3815AZ85015
Center for Balanced Living Inc,,,3140 North 35th Avenue,Suite 1,,Phoenix,AZ,85017,(602)447-0506,,,SA/TX/OP/DU/CJ/SF/SP/AH/,5040AZ85017
Center for Behavioral Hlth Phoenix Inc,,,1501 East Washington Street,,,Phoenix,AZ,85034,(602)253-6553,,Methadone Clients Only,SA/TX/DT/MM/OP/HV/WO/SF/SP/,7639AZ85034
Central Counseling and Education Services,,,1802 East Thomas Road,Suite 6,,Phoenix,AZ,85012,(602)235-9237 Hotline: (602)263-8856,,DWI/DUI Clients Only,SA/TX/OP/DU/CJ/SF/SP/,0232AZ85012
Chicanos Por La Causa Inc,Centro De La Familia,,4602 West Indian School Road,Suite C-4,,Phoenix,AZ,85031,(623)247-0464 Hotlines: (602)222-9444 (480)784-1500,cplc.org,,MH-SA/TX/OP/PH/CO/WO/MN/DU/CJ/SF/MD/PI/SS/SP/AH/,2945AZ85031
Community Medical Services Inc,Larkspur Medical Center,,12612 North 28th Drive,Suites 4 and 5,,Phoenix,AZ,85029,(602)866-9378,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SP/,1198AZ85029
Corazon/CPLC,Corazon,,3639 West Lincoln Street,,,Phoenix,AZ,85009,(602)233-9747,,,SA/TX/RR/CO/HV/MN/SF/PA/SP/AH/,3085AZ85009
Ebony House Inc,,,6222 South 13th Street,,,Phoenix,AZ,85040,(602)276-4288x8602 Intake: (602)276-4288,,,SA/TX/OP/RR/CO/WO/MN/DU/CJ/SF/MD/PI/SP/,1285AZ85040
Family Service Agency,,,1530 East Flower Street,,,Phoenix,AZ,85014,(602)264-9891 Hotline: (602)222-9444,www.fsaphoenix.org,,MH-SA/TX/OP/WO/DU/CJ/SF/PI/PA/SP/,6896AZ85014
Intensive Treatment Systems Inc,,,651 West Coolidge Street,,,Phoenix,AZ,85013,(602)248-0550,,Methadone Clients Only,SA/TX/MM/OP/PW/WO/SF/PI/SP/AH/,0960AZ85013
Jewish Family and Childrens Service,,,7102 West Thomas Road,Suite 105,,Phoenix,AZ,85033,(623)849-9065,,,MH/TX/OP/SF/MD/MC/SS/SP/,5266AZ85033
Jewish Family and Childrens Service,,,2033 North 7th Street,,,Phoenix,AZ,85006,(602)257-1904,,,MH/TX/OP/SF/MD/MC/PI/MI/SP/AH/,6913AZ85006
Mountain Valley and Associates Inc,,,2432 West Peoria Avenue,Suite 1343,,Phoenix,AZ,85029,(602)870-0972,,DWI/DUI Clients Only,MH/TX/OP/PH/CO/WO/MN/DU/CJ/SF/AH/,4150AZ85029
National Council on Alc/Drug Depend,Central and Northern Arizona,,4201 North 16th Street,Suite 140,,Phoenix,AZ,85016,(602)264-6214x4,,,SA/TX/OP/CO/PW/WO/MN/DU/CJ/SF/MD/SS/PA/,5721AZ85016
Native American Connections Inc,,,650 North 2nd Avenue,,,Phoenix,AZ,85003,(602)254-3247,www.nativeconnections.org,,SA/TX/OP/PH/RR/CO/PW/WO/MN/CJ/SF/MD/PI/AH/N39/N46/,4248AZ85003
Native American Connections Inc,Indian Rehabilitation Inc,,636 North 3rd Avenue,,,Phoenix,AZ,85003,(602)495-3085 Intake: (602)254-3247,www.nativeconnections.org,,SA/TX/RR/CO/MN/CJ/SF/MD/PA/N39/N46/,7992AZ85003
Native American Connections Inc,Guiding Star,,3424 East Van Buren Street,,,Phoenix,AZ,85008,(602)254-5805 Intake: (602)254-3247,www.nativeconnections.org,,MH-SA/TX/RR/CO/HV/GL/PW/WO/CJ/SF/MC/SS/PA/SP/AH/N21/N39/,7231AZ85008
New Arizona Family II,SMI Dual Diagnosis Program,,302 East Southern Avenue,,,Phoenix,AZ,85040,(602)243-0562,,,MH-SA/TX/RR/CO/HV/GL/,9408AZ85040
New Arizona Family Inc,,,4201 North 16th Street,Suite 220 Intake Office,,Phoenix,AZ,85016,(602)248-7864x212,,,TX/HH/RR/HV/PW/CJ/SF/MD/PI/SP/,5605AZ85016
New Life Ministries,DBA Calvary Center,,720 East Montebello Avenue,,,Phoenix,AZ,85014,(602)279-1468,,,SA/TX/RR/SF/,6893AZ85014
North West Organization for,Voluntary Alternatives (NOVA),,7725 North 43rd Avenue,Suite 522,,Phoenix,AZ,85051,(623)937-9203,,,SA/TX/OP/CO/WO/SF/MD/PI/MI/SS/SP/,3839AZ85051
Progress Valley Phoenix,,,4430 North 23rd Avenue,,,Phoenix,AZ,85015,(602)274-5424,www.progressvalley.org,,SA/TX/RR/SF/PI/,3030AZ85015
Saint Lukes Behavioral Health Center,Psychiatric,,1800 East Van Buren Street,,,Phoenix,AZ,85006,(602)251-8535 Hotline: (602)251-8535,,,MH-SA/TX/DT/DM/OP/PH/HI/AD/CO/HV/GL/SE/SF/MC/PI/MI/PA/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,5753AZ85006
Saint Lukes Behavioral Health Center,Chemical Dependency Treatment,,1800 East Van Buren Street,,,Phoenix,AZ,85006,(602)251-8535 Hotline: (602)251-8535,www.iasishealthcare.com,,MH-SA/TX/DT/OP/PH/HI/AD/CO/SE/WO/MN/SF/MC/PI/MI/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,5753AZ85006
Southwest Behavioral Health Services,Methadone Maintenance,,1424 South 7th Avenue,Building B,,Phoenix,AZ,85007,(602)258-3600 Intake: (602)258-3600x0,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/PW/WO/MN/SF/MC/,5866AZ85007
Southwest Behavioral Health Services,Intensive Outpatient,,1424 South 7th Avenue,Building B,,Phoenix,AZ,85007,(602)258-3600 Intake: (602)258-3600x0,,,SA/TX/MM/OP/CO/HV/GL/SE/PW/WO/MN/CJ/SF/MC/,5866AZ85007
Terros Inc,,,3118 East McDowell Road,,,Phoenix,AZ,85008,(602)685-6000,,,MH-SA/TX/DT/OP/CO/HV/WO/MN/CJ/SF/MD/PI/MI/SS/SP/F46/,3700AZ85008
Terros Inc,,,2830 West Glendale Avenue,Suite 26,,Phoenix,AZ,85051,(602)685-6000 Intake: (602)685-6000x401 Hotline: (602)222-9444,terros.org,,MH-SA/TX/DT/OP/PH/AD/CO/WO/DU/CJ/SF/MD/SS/PA/SP/AH/F109/,5244AZ85051
Treatment Assessment Screening Ctr Inc,(TASC),,2302 North 7th Street,,,Phoenix,AZ,85006,(602)712-0234,,,SA/TX/OP/AD/CO/WO/DU/CJ/SF/SP/,9223AZ85006
Valle Del Sol Inc,Behavioral Health Program,,1209 South 1st Avenue,,,Phoenix,AZ,85003,(480)966-1414 Intake: (602)258-6797 Hotline: (888)604-2273,www.valledelsol.com,,SA/TX/MM/OP/CO/HV/PW/WO/MN/SF/MD/SP/AH/,5830AZ85003
Pia’s Place,,,615 Hillside Avenue,,,Prescott,AZ,86301,(928)445-5081,www.piasplace.com,,MH-SA/TX/OP/RR/CO/WO/SF/PI/,2014AZ86301
Prescott House Inc,,,214 North Arizona Avenue,,,Prescott,AZ,86301,(928)776-8251,www.prescotthouse.net,,SA/TX/OP/RR/CO/MN/SF/,9429AZ86301
Veterans Affairs Medical Center,MH 36 Northern Arizona VA Healthcare,,500 Highway 89 North,,,Prescott,AZ,86313,(928)454-8601 Intake: (928)717-7500,,,GH/TX/DT/OP/PH/RR/SP/AH/F14/F26/F29/F43/N21/N39/,1628AZ86313
West Yavapai Guidance Clinic,Chemical Dependency,,642 Dameron Drive,,,Prescott,AZ,86301,(928)445-5211,www.northlink.com/~wygc,,MH-SA/TX/OP/RR/DU/SF/MD/MC/SS/SP/AH/,9056AZ86301
West Yavapai Guidance Clinic,Psychiatric,,642 Dameron Drive,,,Prescott,AZ,86301,(928)445-5211 Intake: (928)445-5211x490,www.northlink.com/~wygc,,MH/TX/OP/SF/MD/PI/MI/SS/AH/,9056AZ86301
Yavapai/Prescott Tribe,Social Services Department,,530 East Merritt Street,,,Prescott,AZ,86301,(928)445-8790x15 Intake: (928)445-8790x159,,,SA/TX/OP/,7641AZ86301
Gila River Indian Community,Alcohol and Drug Abuse Program,,315 West Casa Blanca Road,,,Sacaton,AZ,85247,(520)562-3356,,,SA/TX/OP/AD/MN/CJ/N41/,8071AZ85247
Southeastern AZ Behav Hlth Servs Inc,Greenlee Counseling Ctr/Safford Outpt,,620 Central Avenue,,,Safford,AZ,85546,(928)428-4550,,,MH-SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MC/PI/SP/,9927AZ85546
Little Colorado Behavioral Health Ctrs,,,470 West Cleveland Street,,,Saint Johns,AZ,85936,(928)337-4301 Hotline: (928)337-4301,,,MH-SA/TX/OP/WO/DU/SF/MD/PI/MI/SS/PA/,6388AZ85936
San Carlos Apache Tribe,San Carlos Tribal Alcohol Program,,Building 2 San Carlos Boulevard,,,San Carlos,AZ,85550,(928)475-2413 Intake: (928)475-2672,,,SA/TX/OP/AD/SE/CJ/MD/MC/PI/MI/SP/N5/,1524AZ85550
Jewish Family and Childrens Service,,,7434 East Stetson Drive,Suite 160,,Scottsdale,AZ,85251,(480)994-8477,,,MH-SA/TX/OP/WO/SF/MD/MC/PI/SS/SP/AH/,1043AZ85251
Justice Services Inc,,,7447 East Earll Drive,Suite 103,,Scottsdale,AZ,85251,(480)949-8871,justiceservices.com,,MH-SA/TX/OP/AD/GL/WO/MN/DU/SF/SS/SP/,7883AZ85251
New Foundation,,,1200 North 77th Street,,,Scottsdale,AZ,85257,(480)945-3302 Intake: (480)945-3302x125,www.thenewfoundation.org,,MH-SA/TX/OP/RR/AD/CO/CJ/SF/MD/PI/,2450AZ85257
New Life Medical Center,,,2921 North 68th Street,Suite 4,,Scottsdale,AZ,85251,(480)990-3720,,Methadone Clients Only,SA/TX/MM/OP/SF/,8491AZ85251
Salt River Pima/Maricopa,Behavioral Health Program,,10005 East Osborn Road,,,Scottsdale,AZ,85256,(480)850-8430x8444 Intake: (480)850-8430,,,MH-SA/TX/DT/OP/AD/PW/N46/,2318AZ85256
Scottsdale Treatment Institute,,,8100 East Indian School Road,Suite 1 East,,Scottsdale,AZ,85251,(480)429-9044,,,SA/TX/DT/OP/CO/SE/DU/SF/PI/SS/PA/SP/,3429AZ85251
Southwest Behavioral Health Services,Scottsdale Clinic,,3200 North Hayden Road,Suite 140,,Scottsdale,AZ,85251,(480)947-6353x208 Intake: (480)947-6353 Hotline: (602)222-9444,,,MH-SA/TX/OP/CJ/SF/MD/MC/PI/SS/SP/,8117AZ85251
Hopi Behavioral Health and Social Services Program,,,,,,Second Mesa,AZ,86043,(928)737-2586 Intake: (928)737-6301,www.hopi.ws,,MH-SA/TX/OP/AD/CO/PW/MN/CJ/N21/N39/,6469AZ86043
Desert Canyon Treatment Center,,,105 Navajo Drive,,,Sedona,AZ,86336,(888)811-8371 Intake: (928)204-1122,www.desert-canyon.com,,SA/TX/OP/RR/DU/CJ/SF/PI/,9100AZ86336
Tohon O’odham Human Services,Alcoholism and Substance Abuse Branch,,Business Loop Highway 86,,,Sells,AZ,85634,(520)383-6165,www.ihs.gov/facilitiesservices/areaoffices/,tucson/index.asp,DWI/DUI/Clients/Only/MH-SA/TX/OP/PH/AD/CO/WO/MN/DU/MD/SP/AH/N41/,4274AZ85634
Community Counseling Centers Inc,Outpatient Unit,,2500 Show Low Lake Road,,,Show Low,AZ,85901,(928)537-2951,ccc-inc.org,,MH/TX/OP/DU/SF/MD/MC/PI/MI/SS/PA/AH/,8914AZ85901
Community Counseling Centers Inc,Inpatient Unit,,2550 Show Low Lake Road,,,Show Low,AZ,85901,(928)537-1029 Hotline: (928)537-1029,,,MH-SA/TX/DT/HI/DU/SF/MD/PI/MI/SS/PA/,5996AZ85901
SEABHS Coronado Behav Hlth Division,Sierra Vista Outpatient,,185 South Moorman Avenue,,,Sierra Vista,AZ,85635,(520)458-3932,,,MH-SA/TX/OP/AD/CO/HV/MN/DU/CJ/SF/MC/PI/MI/,2993AZ85635
Southeastern AZ Behav Hlth Servs Inc,(SEABHS),,185 South Moorman Avenue,,,Sierra Vista,AZ,85635,(520)458-3932 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/PI/MI/SS/SP/AH/,4117AZ85635
Cocopah Alcohol and Drug Abuse,Prevention Program,,County 15 and Avenue G,,,Somerton,AZ,85350,(928)627-2161,,,SA/TX/OP/AD/SE/DU/CJ/,5851AZ85350
Little Colorado Behavioral Health Ctrs,,,50 North Hopi Street,,,Springerville,AZ,85938,(928)333-2683 Hotline: (928)333-2683,,,MH-SA/TX/OP/WO/DU/SF/MD/PI/MI/SS/PA/,2962AZ85938
Advanced Counseling Center,,,4600 South Mill Avenue,Suite 280,,Tempe,AZ,85282,(480)655-9550,,,MH-SA/TX/OP/AD/CO/MN/DU/SF/SP/,5324AZ85282
Center for Behavioral Hlth Phoenix Inc,,,2123 East Southern Avenue,Suite 2,,Tempe,AZ,85282,(480)897-7044,,Methadone Clients Only,SA/TX/DT/MM/OP/HV/WO/SF/MD/SP/,1149AZ85282
New Choices Inc,,,610 West Broadway,Suite 111,,Tempe,AZ,85282,(480)377-9156,,,SA/TX/OP/DU/SF/SP/,7807AZ85282
Tempe Saint Lukes Hospital,,,1500 South Mill Avenue,,,Tempe,AZ,85281,(480)784-5600,,,SA/TX/DT/DM/HI/SF/MC/PI/MI/,5609AZ85281
Tempe Valley Hope Outpatient,Rio Sureno Medical Plaza,,2115 East Southern Avenue,,,Tempe,AZ,85282,(480)831-9533 Hotlines: (800)544-5101 (480)831-9533,www.valleyhope.com/facilities,,SA/TX/OP/SE/SF/PI/,9648AZ85282
Valle Del Sol Inc,East Clinic,,509 South Rockford Drive,,,Tempe,AZ,85281,(480)966-1414 Hotline: (888)604-2273,www.valledelsol.com,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WO/MN/SF/MD/SP/AH/,5696AZ85281
