Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Gastineau Human Services,,,5597 Aisek Street,,,Juneau,AK,99801,(907)780-3026,,,MH-SA/TX/HH/OP/RR/CO/GL/DU/CJ/SF/MD/MC/PI/MI/SS/PA/SP/AH/F52/N56/N66/,5014AK99801,-134.4949930787529,58.356582596132796,100.0
Juneau Recovery Hospital,Bartlett Regional Hospital,,3250 Hospital Drive,,,Juneau,AK,99801,(907)586-9508,www.bartletthospital.org,,SA/TX/DT/OP/PH/HI/SF/MD/PI/MI/SS/AH/,4309AK99801,-134.47007669809747,58.329953960296656,100.0
Tongass Community Counseling Center,,,222 Seward Street,Suite 202,,Juneau,AK,99801,(907)586-3585,,,MH-SA/TX/OP/AD/CO/HV/GL/WO/MN/DU/SF/PI/MI/,7346AK99801,-134.4084257047663,58.30130373514317,100.0
Cookinlet Council on,Alcohol and Drug Abuse (CICADA),,10200 Kenai Spur Highway,,,Kenai,AK,99611,(907)283-3658,,,SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MD/PI/,7083AK99611,-151.22908046991992,60.561027489863996,100.0
Gateway Center for Human Services,Substance Abuse Services Division,,3050 5th Avenue,,,Ketchikan,AK,99901,(907)245-4135 Intake: (907)225-4135x200 Hotline: (907)225-4154,www.city.ketchikan.ak.us,,MH-SA/TX/DT/OP/RR/AD/CO/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/,8219AK99901,-131.68497261204047,55.353967158754436,100.0
Ketchikan Indian Corporation,,,2960 Tongass Avenue,,,Ketchikan,AK,99901,(907)225-4061x13 Intake: (907)225-4061,,kictribe.net,MH-SA/TX/OP/AD/DU/,6660AK99901,-131.6845823506287,55.3523871700058,100.0
Kodiak Council on Alcoholism Inc,DBA Safe Harbor,,115 Mill Bay Road,,,Kodiak,AK,99615,(907)486-3535,,,SA/TX/OP/RR/CO/HV/DU/SF/MD/MC/PI/MI/SS/,5194AK99615,-152.40434357542748,57.78889888328922,100.0
Maniilaq Addictions and Support,Maniilaq Association,,,,,Kotzebue,AK,99752,(907)442-7640,www.maniilaq.org,,SA/TX/DT/OP/PH/RR/AD/DU/SF/SS/N23/,6549AK99752,-162.60011499999996,66.89845500000007,100.0
Four Rivers Counseling Services,McGrath/Anvik Education and MH Assoc,,229 Joaquin Street,,,McGrath,AK,99627,(907)524-3781,,,MH-SA/TX/OP/AD/CO/PW/WO/MN/DU/SF/MD/PI/SS/N7/,0611AK99627,-155.58029069999995,62.946148100000066,85.0
Annette Island Service Unit,Family Services,,5th Avenue and Duncan Street,,,Metlakatla,AK,99926,(907)886-4325 Intake: (907)886-7491,,,MH-SA/TX/OP/AD/DU/,1380AK99926,-131.57700999999997,55.130360000000046,85.0
Railbelt Mental Health and Addictions,Treatment Program,,307 East 2nd Street,,,Nenana,AK,99760,(907)832-5557,www.railbelt.com,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/,6623AK99760,-149.09168326590964,64.56255968727203,98.87
Railbelt Mental Health and Addictions,,,307 East 2nd Street,,,Nenana,AK,99760,(907)832-5557,www.railbelt.com,,MH-SA/TX/OP/DU/SF/MD/MC/PI/SS/,6623AK99760,-149.09168326590964,64.56255968727203,98.87
Changing Tides Counseling Services,,,201 North Nordic Street,Suites 204 and 205,,Petersburg,AK,99833,(907)772-3552,www.mitkof.net/~changing,,SA/TX/OP/AD/DU/SF/MD/MC/PI/MI/SS/SP/,9097AK99833,-132.95758959509328,56.81264571231446,98.06
Pribilof Counseling Center,,,,,,Saint Paul Island,AK,99660,(907)546-2342,,,SA/TX/OP/AD/CO/SE/DU/CJ/SF/MD/MC/PI/,6549AK99660,-170.27491999999995,57.12342000000007,100.0
Seldovia Village Tribe,Prevention Program,,274 Main Street,,,Seldovia,AK,99663,(907)234-7807,,,SA/TX/OP/AD/DU/CJ/SF/SS/,1955AK99663,-151.71640945179902,59.43899624703776,100.0
Seaview Community Services,,,302 Railway Avenue,,,Seward,AK,99664,(907)224-5257,www.seward.net/~seaview,,MH-SA/TX/OP/CO/WO/DU/SF/MD/MC/PI/MI/SS/,3664AK99664,-149.4416069283344,60.10022729174248,100.0
Sitka Prevention and Trt Services Inc,,,701 Indian River Road,,,Sitka,AK,99835,(907)747-3636,,,SA/TX/OP/RR/AD/CO/MN/DU/SF/MD/MC/PI/MI/SS/,7742AK99835,-135.30998136629822,57.05673297730131,100.0
Southeast AK Regional Hlth Consortium,Ravens Way,,222 Tongass Drive,,,Sitka,AK,99835,(907)966-8714x8726 Intake: (907)966-8716,www.searhc.org,,SA/TX/RR/AD/CO/MD/MC/PI/PA/,2666AK99835,-135.3562534113208,57.05198307850018,100.0
Upper Tanana Alcohol Program,,,204 East Chena Way,,,Tok,AK,99780,(907)883-5185,,,SA/TX/OP/WO/MN/AH/,3978AK99780,-142.98085827816567,63.33355823012745,95.8
Aleutian Counseling Center,,,34 Lavelle Court,,,Unalaska,AK,99685,(907)581-2742,,,MH-SA/TX/OP/CO/DU/SF/MD/MC/PI/MI/SS/,6849AK99685,-166.5385699162905,53.87231504492104,97.59
Valdez Counseling Center,,,337 Egan Avenue,,,Valdez,AK,99686,(907)835-2838,www.valdezrha.org,,MH-SA/TX/OP/AD/MN/DU/SF/MD/MC/PI/MI/,9459AK99686,-146.35769230696312,61.12919742408564,100.0
Alaska Addiction Rehab Services,Nugens Ranch,,3701 Palmer Wasilla Street,,,Wasilla,AK,99654,(907)376-4534,,,SA/TX/DT/RR/CO/WO/MN/SF/PI/SS/,8775AK99654,-149.3545692457606,61.58507427274498,92.73
MAT/SU Recovery Center Inc,,,291 East Swanson Avenue,,,Wasilla,AK,99654,(907)376-4000 Hotline: (907)376-4000,,,SA/TX/OP/PH/AD/CO/WO/DU/SF/MD/PI/MI/SS/,2352AK99654,-149.44413977183598,61.58311927764828,100.0
Avenues,,,406 Alaska Avenue,,,Wrangell,AK,99929,(907)874-3338,,,SA/TX/OP/AD/DU/SF/MD/MC/PI/SS/,9843AK99929,-132.3766684758125,56.469066234834614,97.04
SMMHC Inc/Mental Health Center,Substance Abuse Services,,564 North Idaho Road,Suite 10,,Apache Junction,AZ,85220,(480)983-0573,www.smmhc.org,,MH-SA/TX/OP/CO/DU/SF/MD/PI/SS/,8154AZ85220,-111.54612748490013,33.4205009897335,99.52
New Horizons Counseling Service,,,1430 North Central Avenue,Suite C,,Avondale,AZ,85323,(623)925-1556 Intake: (623)939-6567 Hotline: (602)521-2222,,,SA/TX/OP/WO/MN/DU/CJ/SF/PI/SP/,7832AZ85323,-112.34968755037985,33.44899899952533,100.0
(SEABHS) Southeastern Arizona,Psychiatric Health Facility,,470 South Ocotillo Avenue,,,Benson,AZ,85602,(520)586-7737 Intake: (800)586-9161,,,MH-SA/TX/DT/OP/PH/RR/HI/CO/SF/MD/PI/MI/SP/,9031AZ85602,-110.30720722483608,31.963879563246174,100.0
Southeastern AZ Behav Hlth Servs Inc,(SEABHS),,590 South Ocotillo Avenue,,,Benson,AZ,85602,(520)586-7080,,,MH-SA/TX/OP/PH/AD/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/AH/,8481AZ85602,-110.30718236710295,31.963069998642002,100.0
Alcoholism Council of Cochise County,Verhelst Recovery House,,936 Tovreaville Road,,,Bisbee,AZ,85603,(520)432-3764 Hotline: (520)432-3764,,,SA/TX/HH/RR/MN/SF/,8817AZ85603,-109.90152775771072,31.404886041490716,100.0
SEABHS Coronado Behav Hlth Divisioin,Bisbee Outpatient,,214 Bisbee Road,,,Bisbee,AZ,85603,(520)432-7751 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/,4591AZ85603,-109.8869668831522,31.422359208307412,100.0
Community Medical Services Inc,Bullhead Drug Abuse Program,,809 Hancock Road,Suite 1,,Bullhead City,AZ,86442,(928)763-7111,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/SP/,7875AZ86442,-114.62157533253617,35.1080044941549,100.0
Mohave Mental Health Clinic,,,1145 Marina Boulevard,,,Bullhead City,AZ,86442,(928)758-5905,,,MH-SA/TX/OP/AD/CO/PW/WO/DU/SF/MC/PI/MI/SS/,9686AZ86442,-114.60802296856792,35.100647446280725,100.0
Yavapai Apache Nation,Alcohol/Substance Abuse Program,,2121 Reservation Loop Road,,,Camp Verde,AZ,86322,(928)567-2168,,,SA/TX/OP/AD/,5771AZ86322,-111.89012867020917,34.61968525062295,99.55
Arizona Trreatment Institute LLC,Counseling and Consulting,,1927 North Trekell Road,Suite D,,Casa Grande,AZ,85222,(520)836-9788,www.arizonatreatmentinstitute.com,,SA/TX/OP/PH/CO/HV/SE/WO/MN/DU/SF/PI/PA/SP/AH/N46/,7063AZ85222,-111.7400175015163,32.90628799372645,98.65
Horizon Human Services,,,120 West Main Street,,,Casa Grande,AZ,85222,(520)836-1675 Intake: (520)836-1688 Hotlines: (520)836-2880 (800)890-2880,www.horizonhumanservices.org,,MH-SA/TX/OP/CO/SE/PW/DU/CJ/SF/MD/MC/PI/MI/SS/SP/AH/N57/,4121AZ85222,-111.7550792786083,32.8760028364491,98.53
Chandler Valley Hope Alcohol/Drug and Related Treatment Services,,,501 North Washington Street,,,Chandler,AZ,85225,(480)899-3335 Hotlines: (800)544-5101 (480)899-3335,www.valleyhope.com,,SA/TX/DT/RR/CO/SE/PW/SF/PI/,8098AZ85225,-111.84008325903112,33.311657958636516,100.0
Southwestern Childrens Health Services,AKA Parc Place,,2190 North Grace Boulevard,,,Chandler,AZ,85224,(480)917-9301,www.parc-place.com,,MH-SA/TX/DT/OP/RR/AD/CO/CJ/SF/PI/,0890AZ85224,-111.8468791394714,33.33938977370954,99.52
Park Place Outreach and Counseling,,,172 South Arizona Street,,,Coolidge,AZ,85228,(520)723-5122,,,MH/TX/OP/AD/SF/MD/MC/PI/SS/,7582AZ85228,-111.52405722676764,32.9768752545593,92.42
Verde Valley Guidance Clinic Inc,,,600 South Willard Street,,,Cottonwood,AZ,86326,(928)634-2236,,,MH-SA/TX/DT/OP/AD/CO/DU/SF/MD/MC/PI/MI/SS/AH/,1661AZ86326,-112.0308529001665,34.72978856262884,100.0
SEABHS Coronado Behav Hlth Division,Douglas Outpatient,,1701 North Douglas Avenue,,,Douglas,AZ,85607,(520)364-1286 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/DU/CJ/SF/MD/PI/SS/SP/,4277AZ85607,-109.56243157832073,31.351954490575906,100.0
PGBHA Pinal County Hispanic Council,,,712 North Main Street,,,Eloy,AZ,85231,(520)466-7765 Intake: (520)723-7205,www.pinalhispaniccouncil.org,,MH-SA/TX/OP/AD/DU/SF/MD/PI/SS/PA/SP/,1055AZ85231,-111.5551158187702,32.75709120685099,99.52
Pinal County Hispanic Council,Substance Abuse Counseling,,712 North Main Street,,,Eloy,AZ,85231,(520)466-7765,,,MH-SA/TX/OP/AD/SF/MD/PI/SS/PA/SP/AH/,1055AZ85231,-111.5551158187702,32.75709120685099,99.52
Community Medical Services Inc,,,2559 East 7th Avenue,,,Flagstaff,AZ,86004,(928)714-0010,,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/SF/PA/SP/AH/,7340AZ86004,-111.61072106878498,35.211550916195165,100.0
Guidance Center Inc,,,2187 North Vickey Street,,,Flagstaff,AZ,86004,(928)527-1899 Hotline: (928)527-1899,,,MH-SA/TX/DT/OP/RR/AD/CO/PW/WO/MN/DU/CJ/SF/MD/PI/MI/SS/SP/N21/N39/,7842AZ86004,-111.60602925885763,35.20678886920529,100.0
Northern Arizona Substance Abuse Servs,,,2101 North 4th Street,Suite 215,,Flagstaff,AZ,86004,(928)773-9376,,,SA/TX/OP/WO/MN/DU/SF/SP/,0564AZ86004,-111.61349904332941,35.20909183901225,100.0
Fort Defiance Outpatient Treatment Ctr,Fort Defiance Agency,Old Fort Defiance Chapter House,,,,Fort Defiance,AZ,86504,(928)729-4012,,,SA/TX/OP/AD/GL/SE/PW/WO/MN/DU/CJ/MD/N39/,6549AZ86504,-109.08317999999996,35.78795000000007,100.0
Fort McDowell Indian Community,Family and Community Services,,Yavapai Road,,,Fort McDowell,AZ,85264,(480)816-7131 Intake: (480)837-5076,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/MN/CJ/,3071AZ85264,-111.69172115774,33.62234348587596,99.4
Community Medical Services Inc,Glendale,,6550 West Glendale Avenue,Suite 9,,Glendale,AZ,85301,(623)915-2106,,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/WO/SF/MD/MC/SP/AH/F29/,0243AZ85301,-112.20065001966464,33.53839744512855,100.0
Maverick House,,,7022 North 48th Avenue,,,Glendale,AZ,85301,(623)931-5810,,,MH-SA/TX/OP/RR/CO/HV/GL/SE/PW/WO/MN/SF/PI/SS/,4147AZ85301,-112.16228462390713,33.539112086193235,100.0
New Horizons Counseling Service,,,6151 West Olive Avenue,Suite 3,,Glendale,AZ,85302,(623)939-6567 Hotline: (602)521-2222,,,SA/TX/OP/WO/MN/DU/CJ/SF/PI/SP/,6024AZ85302,-112.19290245892144,33.56698799113137,100.0
OSA Behavioral Health,,,5270 North 59th Avenue,Suite 12,,Glendale,AZ,85301,(623)847-9800 Hotline: (602)931-0693,,Methadone Clients Only,TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/SF/SP/F27/F56/F74/,8258AZ85301,-112.18789158956498,33.51374090347147,100.0
Samaritan Behavioral Health,Thunderbird,,5555 West Thunderbird Road,,,Glendale,AZ,85306,(602)588-5555x4716 Intake: (602)254-4357 Hotlines: (602)254-4357 (602)588-4747,www.bannerhealth.com/channels,,MH-SA/TX/DT/MM/DM/OP/HI/AD/CO/HV/GL/SE/PW/SF/PI/MI/SP/AH/,6958AZ85306,-112.17965796225687,33.61072254069612,100.0
Thunderbird Treatment Center,,,13820 North 51st Avenue,Suite 300,,Glendale,AZ,85306,(602)938-2301,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SP/F35/F87/,6197AZ85306,-112.16849754199787,33.61155498941035,100.0
Treatment Assessment Screening Ctr Inc,(TASC),,5955 West Myrtle Avenue,Suite 2,,Glendale,AZ,85301,(623)842-4535 Intake: (602)712-0234,,,SA/TX/OP/AD/CO/WO/DU/CJ/SF/,4409AZ85301,-112.18846935415104,33.54216242839677,100.0
Vista Care LLCD,,,4120 East Ramsey Road,,,Hereford,AZ,85615,(520)378-6466x12 Intake: (520)378-6466,www.teamvistacare.com,,MH-SA/TX/RR/AD/CO/SF/MD/PI/MI/SP/N30/N39/,8152AZ85615,-110.25350004912063,31.467272546825228,100.0
Community Counseling Centers Inc,,,105 North 5th Avenue,,,Holbrook,AZ,86025,(928)524-6126,ccc-inc.org,,MH/TX/OP/DU/SF/MD/MC/PI/MI/SS/PA/AH/,9640AZ86025,-110.16577295501058,34.90181520809504,100.0
Kayenta Outpatient Treatment Center,,,,,,Kayenta,AZ,86033,(928)697-5570,,,SA/TX/OP/MN/DU/MD/MC/PI/MI/PA/N39/,6549AZ86033,-110.24899,36.71051000000005,100.0
Copper Communities Resource and Development Inc,,,1116 Tilbury Street,,,Kearny,AZ,85237,(520)363-5561,,,MH-SA/TX/OP/AD/CO/GL/SE/PW/WO/MN/SF/MD/PI/SP/AH/,1070AZ85237,-110.91527962327672,33.053635811527336,91.3
Mohave Mental Health Clinic,Substance Abuse Services,,1750 Beverly Street,,,Kingman,AZ,86401,(928)757-8111,,,MH-SA/TX/OP/AD/CO/PW/DU/SF/MC/PI/SP/AH/,4998AZ86401,-114.03742147331936,35.21858937350026,91.51
Alices Wonderland,,,24 South Udall Street,,,Mesa,AZ,85204,(480)962-8471,,,MH-SA/TX/RR/CO/GL/SE/PW/WO/CJ/SF/,9261AZ85204,-111.82187211028429,33.414496810354265,98.06
Arizona Addiction Treatment Prog Inc,,,525 West Southern Avenue,Suite 4,,Mesa,AZ,85210,(480)644-9033,,,SA/TX/OP/AD/DU/CJ/SF/,4164AZ85210,-111.84319546066374,33.39320683078511,100.0
East Valley Addiction Council Inc,Outpatient,,554 South Bellview Street,,,Mesa,AZ,85204,(480)962-7922 Intake: (480)962-7711,,,SA/TX/DT/OP/HI/WO/MN/CJ/SP/,1343AZ85204,-111.81528749494606,33.404483005127155,98.06
East Valley Addiction Council Inc,Medical Detoxification,,560 South Bellview Street,,,Mesa,AZ,85204,(480)962-7922 Intake: (480)962-7711,,,SA/TX/DT/OP/RR/WO/MN/MD/SS/SP/AH/,2266AZ85204,-111.815287494946,33.40427701985662,98.06
East Valley Catholic Social Services,,,430 North Dobson Road,Suite 110,,Mesa,AZ,85201,(480)964-8771,,,MH-SA/TX/OP/CJ/SF/MD/SS/,8836AZ85201,-111.87439650850126,33.422568721427844,100.0
East Valley Substance Abuse Center Inc,,,1550 East University Drive,Suite N,,Mesa,AZ,85203,(480)833-8122,www.duiprograms.com,,SA/TX/OP/DU/SF/,7605AZ85203,-111.79698711810494,33.42256126153413,100.0
House for Acceptance,DBA The House Inc,,143 South Center Street,,,Mesa,AZ,85210,(480)844-1306,,,SA/TX/RR/CO/MN/CJ/SF/PA/,5649AZ85210,-111.83145928747544,33.41161990231444,100.0
Jewish Family and Childrens Service,,,1930 South Alma School Road,Room A-104,,Mesa,AZ,85210,(480)820-0825 Intake: (888)604-2273,www.jfcsarizona.org,,MH/TX/OP/SF/MD/PI/MI/SP/AH/,5025AZ85210,-111.85994669415987,33.37957664084602,100.0
New Hope Behavioral Health Center Inc,,,6550 East Broadway,Suite 101,,Mesa,AZ,85206,(480)981-1022,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PI/SP/,2703AZ85206,-111.68972373553072,33.40870375438075,98.84
Samaritan Behavioral Health Center,Desert,,2225 West Southern Avenue,,,Mesa,AZ,85202,(480)512-4055 Intake: (480)512-4051 Hotline: (602)254-4357,bannerhealth.com,,MH-SA/TX/DT/MM/DM/OP/HI/AD/CO/SE/SF/MD/MC/PI/MI/SP/,4270AZ85202,-111.87868603127016,33.393032529108545,100.0
Treatment Assessment Screening Ctr Inc,(TASC),,423 North Country Club Drive,Suite 19,,Mesa,AZ,85201,(480)898-1849 Intake: (602)712-0234,,,SA/TX/OP/AD/CO/WO/DU/CJ/SF/SP/,9985AZ85201,-111.83983750261356,33.423048501565624,100.0
Women in New Recovery,,,860 North Center Street,,,Mesa,AZ,85201,(480)464-5764,www.winr.org,,SA/TX/RR/WO/SF/,6743AZ85201,-111.8313474728873,33.43086244698189,100.0
Southeastern AZ Behav Hlth Servs Inc,(SEABHS) Outpatient Clinic,,Coronado Boulevard and Burro Alley,,,Morenci,AZ,85540,(928)865-4531x216 Intake: (928)865-4531,,,MH-SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MC/PI/SP/,8690AZ85540,-109.32791992525007,33.050510037248266,99.21
Southeastern AZ Behav Hlth Servs Inc,Santa Cruz Family Guidance Center Div,,32 Boulevard Del Rey David,,,Nogales,AZ,85621,(520)281-9189 Hotline: (800)586-9161,,,MH-SA/TX/OP/AD/CO/WO/DU/SF/MD/PI/MI/SS/SP/,5030AZ85621,-110.9653984713208,31.405612878224673,100.0
San Pedro Behavioral Health Agency,,,980 Mount Lemmon Road,,,Oracle,AZ,85623,(520)896-9240 Hotline: (888)510-6391,www.smmhc.org,,MH/TX/OP/PH/AD/CO/MN/DU/CJ/SF/MC/PI/SS/PA/SP/AH/,3025AZ85623,-110.76335234716393,32.609460125950065,99.55
Community Behavioral Health Services,,,32 North 10th Avenue,Suite 1,,Page,AZ,86040,(928)645-5113,,,MH-SA/TX/HH/OP/AD/PW/DU/SF/MC/PI/SS/PA/SP/N39/,6765AZ86040,-111.45867648842237,36.92371017136739,100.0
Colorado River Indian Tribes,Behavioral Health Services,,Roosevelt and Grant Streets,,,Parker,AZ,85344,(928)669-6093 Intake: (928)669-3256,,,MH-SA/TX/OP/DU/,6609AZ85344,-114.30551991532812,34.14789004910173,99.21
Rim Guidance Center,Division of SW Behav Health Serv Inc,,404 West Aero Drive,,,Payson,AZ,85547,(928)474-3303 Hotline: (928)474-3303,,,MH/TX/OP/AD/CO/DU/SF/MD/MC/PI/MI/SS/SP/AH/,0098AZ85547,-111.33533108575985,34.22851750358405,99.52
Hualapai Health Department,Alcoholism and Drug Abuse Program,,960 Rodeo Way,,,Peach Springs,AZ,86434,(928)769-2207,,,MH-SA/TX/OP/AD/GL/PW/CJ/N39/,6194AZ86434,-113.426585,35.528955000000046,85.33
Addiction Resources Inc,,,4337 West Indian School Road,Suite C,,Phoenix,AZ,85031,(602)233-9401,,Methadone Clients Only,SA/TX/MM/OP/SF/PI/SP/,0527AZ85031,-112.15314097337105,33.49493254138844,100.0
Alpha Medical Service,,,3801 East Indian School Road,,,Phoenix,AZ,85018,(602)955-7997 Hotline: (602)685-6000,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/SF/MD/SP/,2174AZ85018,-111.99956866539995,33.49508878006366,100.0
Black Family and Child Services of AZ,,,1522 East Southern Street,,,Phoenix,AZ,85040,(602)243-1773,,DWI/DUI Clients Only,MH-SA/TX/OP/DU/CJ/SF/MD/MC/SS/,1482AZ85040,-112.0488676199845,33.39278577907895,98.06
Carl T Hayden VA Medical Center,Substance Abuse Treatment Program,,650 East Indian School Road,Building T-8,,Phoenix,AZ,85012,(602)277-5551x7640,,,SA/TX/OP/CO/WO/SF/PI/MI/SS/,7031AZ85012,-112.06611502546171,33.497587006305146,100.0
Casa de Amigas,,,1648 West Colter Street,Suite 8,,Phoenix,AZ,85015,(602)265-9987 Hotlines: (800)564-5465 (602)263-8856,www.casadeamigas.org,,SA/TX/HH/RR/CO/HV/GL/SE/PW/WO/SF/MD/,7156AZ85015,-112.09540776540312,33.5131951577558,100.0
Center for Balanced Living Inc,,,3140 North 35th Avenue,Suite 1,,Phoenix,AZ,85017,(602)447-0506,,,SA/TX/OP/DU/CJ/SF/SP/AH/,4157AZ85017,-112.13439724115194,33.484460584432505,100.0
Center for Behavioral Hlth Phoenix Inc,,,1501 East Washington Street,,,Phoenix,AZ,85034,(602)253-6553,,Methadone Clients Only,SA/TX/DT/MM/OP/HV/WO/SF/SP/,8079AZ85034,-112.0496715754502,33.44819354053965,100.0
Central Counseling and Education Services,,,1802 East Thomas Road,Suite 6,,Phoenix,AZ,85012,(602)235-9237 Hotline: (602)263-8856,,DWI/DUI Clients Only,SA/TX/OP/DU/CJ/SF/SP/,9594AZ85012,-112.04343183526927,33.48028369875649,98.44
Chicanos Por La Causa Inc,Centro De La Familia,,4602 West Indian School Road,Suite C-4,,Phoenix,AZ,85031,(623)247-0464 Hotlines: (602)222-9444 (480)784-1500,cplc.org,,MH-SA/TX/OP/PH/CO/WO/MN/DU/CJ/SF/MD/PI/SS/SP/AH/,7612AZ85031,-112.15809887656096,33.49501876484331,100.0
Community Medical Services Inc,Larkspur Medical Center,,12612 North 28th Drive,Suites 4 and 5,,Phoenix,AZ,85029,(602)866-9378,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SP/,8164AZ85029,-112.11976641422136,33.60068139787795,100.0
Corazon/CPLC,Corazon,,3639 West Lincoln Street,,,Phoenix,AZ,85009,(602)233-9747,,,SA/TX/RR/CO/HV/MN/SF/PA/SP/AH/,9809AZ85009,-112.1384822820027,33.44227013338457,100.0
Ebony House Inc,,,6222 South 13th Street,,,Phoenix,AZ,85040,(602)276-4288x8602 Intake: (602)276-4288,,,SA/TX/OP/RR/CO/WO/MN/DU/CJ/SF/MD/PI/SP/,0809AZ85040,-112.0537814740343,33.38978047640518,99.52
Family Service Agency,,,1530 East Flower Street,,,Phoenix,AZ,85014,(602)264-9891 Hotline: (602)222-9444,www.fsaphoenix.org,,MH-SA/TX/OP/WO/DU/CJ/SF/PI/PA/SP/,0922AZ85014,-112.0489527445025,33.485438322647255,100.0
Intensive Treatment Systems Inc,,,651 West Coolidge Street,,,Phoenix,AZ,85013,(602)248-0550,,Methadone Clients Only,SA/TX/MM/OP/PW/WO/SF/PI/SP/AH/,5171AZ85013,-112.08192413304093,33.50476757320793,100.0
Jewish Family and Childrens Service,,,7102 West Thomas Road,Suite 105,,Phoenix,AZ,85033,(623)849-9065,,,MH/TX/OP/SF/MD/MC/SS/SP/,3765AZ85033,-112.21236599246616,33.480383233856635,100.0
Jewish Family and Childrens Service,,,2033 North 7th Street,,,Phoenix,AZ,85006,(602)257-1904,,,MH/TX/OP/SF/MD/MC/PI/MI/SP/AH/,3523AZ85006,-112.0650724843447,33.47061399997706,100.0
Mountain Valley and Associates Inc,,,2432 West Peoria Avenue,Suite 1343,,Phoenix,AZ,85029,(602)870-0972,,DWI/DUI Clients Only,MH/TX/OP/PH/CO/WO/MN/DU/CJ/SF/AH/,5847AZ85029,-112.11105803591715,33.58202751427085,100.0
National Council on Alc/Drug Depend,Central and Northern Arizona,,4201 North 16th Street,Suite 140,,Phoenix,AZ,85016,(602)264-6214x4,,,SA/TX/OP/CO/PW/WO/MN/DU/CJ/SF/MD/SS/PA/,9801AZ85016,-112.0475824699026,33.496804010820014,100.0
Native American Connections Inc,,,650 North 2nd Avenue,,,Phoenix,AZ,85003,(602)254-3247,www.nativeconnections.org,,SA/TX/OP/PH/RR/CO/PW/WO/MN/CJ/SF/MD/PI/AH/N39/N46/,7975AZ85003,-112.07649492981051,33.455912834408366,100.0
Native American Connections Inc,Indian Rehabilitation Inc,,636 North 3rd Avenue,,,Phoenix,AZ,85003,(602)495-3085 Intake: (602)254-3247,www.nativeconnections.org,,SA/TX/RR/CO/MN/CJ/SF/MD/PA/N39/N46/,1091AZ85003,-112.07774642486022,33.45605769355598,100.0
Native American Connections Inc,Guiding Star,,3424 East Van Buren Street,,,Phoenix,AZ,85008,(602)254-5805 Intake: (602)254-3247,www.nativeconnections.org,,MH-SA/TX/RR/CO/HV/GL/PW/WO/CJ/SF/MC/SS/PA/SP/AH/N21/N39/,6534AZ85008,-112.00826396793512,33.451317475853216,100.0
New Arizona Family II,SMI Dual Diagnosis Program,,302 East Southern Avenue,,,Phoenix,AZ,85040,(602)243-0562,,,MH-SA/TX/RR/CO/HV/GL/,4932AZ85040,-112.06982963349195,33.392260011002605,100.0
New Arizona Family Inc,,,4201 North 16th Street,Suite 220 Intake Office,,Phoenix,AZ,85016,(602)248-7864x212,,,TX/HH/RR/HV/PW/CJ/SF/MD/PI/SP/,9801AZ85016,-112.0475824699026,33.496804010820014,100.0
New Life Ministries,DBA Calvary Center,,720 East Montebello Avenue,,,Phoenix,AZ,85014,(602)279-1468,,,SA/TX/RR/SF/,9264AZ85014,-112.06413597430296,33.52012745268657,100.0
North West Organization for,Voluntary Alternatives (NOVA),,7725 North 43rd Avenue,Suite 522,,Phoenix,AZ,85051,(623)937-9203,,,SA/TX/OP/CO/WO/SF/MD/PI/MI/SS/SP/,2772AZ85051,-112.15149116336892,33.549821015237754,100.0
