Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Community Medical Services Inc,Bullhead Drug Abuse Program,,809 Hancock Road,Suite I,,Bullhead City,AZ,86442,(520)763-7111,,,SA/TX/ML/OP/HV/PW/MD/PI/OA/,6879AZ86442
Mohave Mental Health Clinic,,,1145 Marina Boulevard,,,Bullhead City,AZ,86442,(520)758-5905 1 lotline:(520) 758-5905,,,MH/TX/OP/DD/HV/PW/DU/CJ/PI/MI/SS/OA/,9794AZ86442
Verde Valley Guidance Clinic,Camp Verde Office,,497 South Main Street,Suite 4,,Camp Verde,AZ,86322,(520)567-4026 Intake: (520)634-2236,,,MH-SA/TX/DT/OP/AD/DD/OW/DU/CJ/MD/MC/PI/MH/SS/OA/,0756AZ86322
Yavapai Apache Nation,Alcohol/Substance Abuse Program,,3452 Smith Avenue,,,Camp Verde,AZ,86322,(520)567-3977 Intake: (520)567-3246,,,SA/TX/OP/AD/OW/CJ/OA/,3298AZ86322
Against Abuse Inc,,,119 North Florence Street,,,Casa Grande,AZ,85222,(520)836-1239,,,TX/OP/AD/OW/PI/SS/OA/,0316AZ85222
Behavioral Health Agency of,Central Arizona,,120 West Main Street,,,Casa Grande,AZ,85222,(520)836-1688 Hotline: (800)890-2880,www.bhaca.com,,MH-SA/TX/OP/PH/DD/OW/DU/CJ/MC/PI/MH/SS/OA/,5248AZ85222
Behavorial Health Agency of,Central Arizona,,222 East Cottonwood Lane,,,Casa Grande,AZ,85222,(520)836-1675 Intake: (520)836-1688 (520)421-9910,,,SA/TX/OP/DD/OW/DU/CJ/MD/MC/PI/MH/SS/OA/,1201AZ85222
Brubaker and Associates,Counseling and Consulting,,1927 North Trekell Road,Suite D,,Casa Grande,AZ,85222,(520)836-9788,www .gettreatment.com,,SA/TX/OP/DU/PI/SS/OA/,2939AZ85222
PGBHA Helping Associates Inc,,,190 I North Trek ell Road,Suite A,,Casa Grande,AZ,85222,(520)836-1029,www.c2i2.com/-haicg,,MH/TX/OP/HV/PW/CJ/PI/MI/SS/OA/,5680AZ85222
Centro de Amistad Inc,,,100 West Boston Street,Suite 5,,Chandler,AZ,85224,(480)839-2926,,,MH/TX/OP/AD/DD/PW/DU/CJ/MD/PI/SS/OA/,7799AZ85224
Chandler Valley Hope Alcohol/Drug and Related Tn:atment Services,,,501 North Washington Street,,,Chandler,AZ,85225,(480)899-3335 Intake: (800)225-9778,www.valleyhope.com,,SA/TX/DT/RR/DD/HV/MC/PI/MI/OA/,0064AZ85225
Human Relations Center,,,312 North Alma School Road,Suite 17,,Chandler,AZ,85224,(480)963-8185,,,MH/TX/OP/DU/MC/PI/MH/SS/OA/,3078AZ85224
New Balance Center,,,3 I 2 North Alma School Road,Suite 17,,Chandler,AZ,85224,(480)857-6346,,,MH/TX/OP/DU/CJ/,9780AZ85224
Verde Valley Guidance Clinic Inc,,,600 South Willard Street,,,Cottonwood,AZ,86326,(520)634-2236 Hotline: (800)634-2236,,,MH/TX/OP/MD/MC/PI/MH/SS/OA/,1266AZ86326
Dilkon Agency,Dept of Behavioral l-!ealth Services,,Old Pre-School Building,Next Chapter House,,Dilkon,AZ,86047,(520)657-8000,,,MH-SA/TX/ML/HH/PH/DU/CJ/MC/,1011AZ86047
SEABHS/Coronado BH Division,Douglas Outpatient,,855 Cochise Avenue,,,Douglas,AZ,85607,(520)466-3608,,,MH-SA/TX/OP/AD/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,0672AZ85607
Pinal County Hispanic Council,PGBI-IA,,712 North Main Street,,,Eloy,AZ,85231,(520)364-1286,,,SA/TX/OP/OW/CJ/PI/SS/OA/,3516AZ85231
Pinal County Hispanic Council,Substance Abuse Counseling,,712 North Main Street,,,Eloy,AZ,85231,(520)466-7765,,,MH-SA/TX/OP/AD/HV/CJ/PI/SS/OA/,3516AZ85231
Aspen Hill Behavioral Health System,,,305 West Forest Avenue,,,Flagstaff,AZ,86001,(520)773-1060x33,,,MH/TX/DT/OP/PH/HI/AD/DD/OW/DU/CJ/MD/MC/PI/MI/OA/,8974AZ86001
Communitv Medical Services,,,2559 East 7th Avenue,,,Flagstaff,AZ,86004,(520)714-0010,,,SA/TX/DT/ML/OP/PI/MI/,5892AZ86004
Northern Arizona,Substance Abuse Services,,210 I North 4th Street,Suite 215,,Flagstaff,AZ,86004,(520)773-9376 Intake: (888)552-0954,,,SA/TX/OP/DU/SS/OA/,2140AZ86004
The Guidance Center,,,2187 North Vickey Street,,,Flagstaff,AZ,86004,(520)527-1899,,,MH/TX/DT/OP/RR/HI/AD/DU/CJ/MD/PI/MI/SS/OA/,5703AZ86004
Fort Defiance Outpatient Treatment Ctr,Fort Defiance Agency,Old Fort Defiance Chapter House,,,,Fort Defiance,AZ,86504,(520)729-4012 Intake: (520)729-4198,,,SA/TX/OP/AD/DD/OW/CJ/MD/OA/,1175AZ86504
Fort McDowell Indian Community,Family and Community Services,,Yavapai Road,,,Fort McDowell,AZ,85264,(480)816-7131,,,TX/OP/PH/OW/PI/OA/,7139AZ85264
Community Medical Services Inc of,Glendale,,6550 West Glendale Avenue,Suite 9,,Glendale,AZ,85301,(623)915-2106,,,SA/TX/DT/ML/OP/MD/MC/PI/MI/SS/OA/,4940AZ85301
Jewish Family and Childrens Services,Glendale,,6376 West Bell Road,,,Glendale,AZ,85308,(623)486-8202,,,MH/TX/OP/CJ/MD/MC/PI/MI/SS/OA/,9809AZ85308
Maverick House,,,7022 North 48th Avenue,,,Glendale,AZ,85301,(623)931-5810,,,SA/TX/OP/RR/DD/HV/PW/OW/CJ/PI/SS/OA/,7846AZ85301
New Horizons Counseling Services,,,6151 West Olive Avenue,Suite 3,,Glendale,AZ,85302,(623)939-6567,,,SA/TX/OP/DD/DU/CJ/SS/,0212AZ85302
Samaritan Behavioral Health,Thunderbird,,5555 West Thunderbird Road,,,Glendale,AZ,85306,(602)588-4799 Intake: (602)254-4377 Hotline: (602)254-2273,,,MH/TX/DT/HI/DD/HV/PW/OW/MD/MC/PI/MI/OA/,5972AZ85306
La Frontera Center Inc,,,1151 South La Canada Street,Suite 105,,Green Valley,AZ,85614,(520)884-9920 Intake: (520)625-0876,,,SA/TX/OP/OW/CJ/MD/MC/PI/MI/SS/OA/,8061AZ85614
Centro de Amistad Inc,,,8202 Avenida Del Yaqui,,,Guadalupe,AZ,85283,(480)839-2926,,,SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/PI/MI/SS/OA/,0648AZ85283
Vista Care LLC,,,4120 East Ramsey Road,,,Hereford,AZ,85615,(520)378-6466,,,MH-SA/TX/RR/AD/DD/OW/CJ/MD/PI/MI/SS/OA/,6758AZ85615
Community Counseling Centers Inc,,,105 North 5th Avenue,,,Holbrook,AZ,86025,(520)524-6126 1-lotline: (800)524-6126,,,GH/TX/DT/OP/AD/OW/DU/CJ/MD/PI/MI/SS/OA/,0513AZ86025
Kaibito Outpatient Treatment Center,DBI-IS,Kaibcto Boarding School,Building 411,,,Kaibito,AZ,86053,(520)673-3267 Intake: (520)673-3270,,,SA/TX/OP/DD/HV/PW/OW/CJ/OA/,2176AZ86053
Kayenta Outpatient Treatment Center,,,,,,Kayenta,AZ,86033,(520)697-5570 Intake: (520)697-5571,,,SA/TX/OP/AD/DD/HV/PW/OW/CJ/MD/PI/OA/,8000AZ86033
Copper Communities Resource and Development Inc,,,1116 Tilbury Street,,,Kearny,AZ,85237,(520)363-5561,,,TX/OP/DU/CJ/PI/SS/OA/,2428AZ85237
Mohave Mental Health Clinic,Substance Abuse Services,,1750 Beverly Street,,,Kingman,AZ,86401,(520)757-8111 Hotline: (520)757-8111,,,MH/TX/OP/AD/DD/HV/PW/DU/CJ/PI/MI/SS/OA/,1740AZ86401
First Step Counseling,,,2000 McCulloch Boulevard,Suite B,,Lake Havasu City,AZ,86403,(520)453-9170 Intake: (520)453-4808,,,MH-SA/TX/OP/DD/DU/CJ/PI/MI/,8252AZ86403
Luke Air Force Base,Substance Abuse Program,,56 MDOS/SGOMH,7219 North Litchfield Road,,Luke AFB,AZ,85309,(623)856-7580 Intake: (623)856-7579,,,SA/TX/OP/OA/,3044AZ85309
Mental Health Clinic,Substance Abuse Control,,56 MDOS/SGOMH,7219 North Litchfield Road,,Luke AFB,AZ,85309,(623)856-7579,,,MH/TX/OP/DD/HV/PW/CJ/OA/,8109AZ85309
Advanced Counseling Center,,,628 North Center Street,Suite 201,,Mesa,AZ,85201,(480)655-9550,www .ad vancedcounsel ing.com,,SA/TX/OP/AD/DU/OA/,6425AZ85201
Alices Wonderland,,,24 South Udall Street,,,Mesa,AZ,85204,(480)962-8471,,,SA/TX/HH/RR/OW/,7643AZ85204
Arizona Addiction Treatment Prog Inc,,,525 West Southern Avenue,Suite 4,,Mesa,AZ,85210,(480)644-9033,,,SA/TX/OP/AD/DU/CJ/,1371AZ85210
Centro de Amistad Inc,Mesa Office,,734 East Broadway,Suite C,,Mesa,AZ,85204,(480)833-0227 Intake: (480)839-2926,,,SA/TX/OP/AD/PW/OW/DU/CJ/MD/PI/SS/OA/,6292AZ85204
East Valley Addiction Council Inc,Medical Detoxification,,560 South Bellview Street,,,Mesa,AZ,85204,(480)962-7922 Intake: (480)962-7711,,,SA/TX/DT/OP/RR/DD/HV/PW/OW/SS/OA/,7373AZ85204
East Valley Addiction Council Inc,,,554 South Bellview Street,,,Mesa,AZ,85204,(480)962-7922 Intake: (480)962-7711,,,SA/TX/DT/OP/RR/HI/MD/SS/OA/,8516AZ85204
East Valley Catholic Social Services,,,430 North Dobson Road,Suite 110,,Mesa,AZ,85201,(480)964-8771,,,MH/TX/OP/DD/DU/CJ/MD/MC/PI/MI/SS/,2053AZ85201
East Valley Substance Abuse Center,,,1550 East University Drive,SuiteN,,Mesa,AZ,85203,(480)833-8122,,,SA/TX/OP/DU/OA/,5807AZ85203
House for Acceptance,,,143 South Center Street,,,Mesa,AZ,85210,(480)844-1306,,,SA/TX/HH/RR/AD/PI/OA/,0282AZ85210
Jewish Family and Childrens Services,,,1930 South Alma School Road,Room A-104,,Mesa,AZ,85210,(602)257-1904,,,MH/TX/OP/OW/CJ/MD/MC/PI/MI/SS/OA/,5850AZ85210
New Hope Behavioral Health Center Inc,,,6550 East Broadway,Suite IOI,,Mesa,AZ,85206,(480)981-1022,,,SA/TX/DT/ML/OP/PI/MI/,8595AZ85206
Prehab of Arizona Inc,Center for Family Enrichment,,1655 East University Drive,,,Mesa,AZ,85203,(480)969-6955,,,MH/TX/OP/CJ/PI/MI/SS/OA/,4902AZ85203
Prehab of Arizona Inc,1-lelaman House,,2613 South Power Road,,,Mesa,AZ,85211,(480)461-5075,www.prehab.org,,SA/TX/RR/DD/OW/CJ/MD/MC/PI/MI/SS/,6764AZ85211
Prehab of Arizona Inc,Homestead Residence,,1131 East University Drive,,,Mesa,AZ,85203,(480)969-4024 Intake: (480)969-8961,,,MH/TX/RR/AD/PW/MD/MC/PI/MI/,9972AZ85203
Samaritan Behavioral Health Desert,,,2225 West Southern Avenue,,,Mesa,AZ,85202,(480)254-4357 Intake: (602)254-4357,,,MH/TX/DT/ML/OP/HI/AD/DD/MD/MC/PI/OA/,3960AZ85202
Women in New Recovery,,,540 West I st Street,,,Mesa,AZ,85201,(480)464-5764,,,HH/,0694AZ85201
Southeastern AZ Behav I- 11th Servs Inc,Outpatient Clinic (SEABHS),,Coronado Boulevard and Burro Alley,,,Morenci,AZ,85540,(520)865-4531x216 Intake: (520)865-4531 (520)428-4550 Hotline: (800)586-9161,,,MH/TX/OP/AD/DD/OW/DU/CJ/PI/SS/OA/,6185AZ85540
Southeastern AZ Behav I-11th Servs Inc,,,Coronado Boulevard and Burro Alley,,,Morenci,AZ,85540,(520)865-4531 Hotline: (800)586-9161,,,MH/TX/OP/AD/DD/OW/DU/CJ/MC/PI/SS/OA/,5610AZ85540
Southeastern AZ Behav Hlth Servs Inc,Santa Cruz Family Guidance Center Div,,32 Boulevard Del Rey David,,,Nogales,AZ,85621,(520)281-9189,,,MH-SA/TX/OP/AD/DD/HV/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,9576AZ85621
Tri Communitv Resource Center,,,980 Mount Lemmon Road,,,Oracle,AZ,85623,(520)896-9240,,,MH/TX/OP/DD/DU/CJ/MD/MC/SS/OA/,9972AZ85623
Community Behavioral Health Services,,,32 North I 0th Avenue,Suite I,,Page,AZ,86040,(520)645-5113 I-Iotlme:(520) 645-8180,,,MH/TX/DT/OP/DU/CJ/MC/PI/MI/SS/OA/,6424AZ86040
Colorado River Indian Tribes,Behavioral Health Services,,Roosevelt and Grant Streets,,,Parker,AZ,85344,(520)669-6093,,,MH/TX/OP/AD/DU/MD/MC/OA/,5044AZ85344
New Life Guidance Center,,,1200 Arizona Avenue,,,Parker,AZ,85344,(520)669-6161 1-1otline: (520)669-6161,,,MH-SA/TX/OP/PH/AD/DD/HV/OW/DU/CJ/MD/MC/PI/SS/OA/,3543AZ85344
Public Health Service Indian Hospital,Substance Abuse Services,,Route I,Box 12,,Parker,AZ,85344,(520)669-2137x324 Intake: (520)669-2137,,,TX/OP/AD/HV/PW/OA/,7279AZ85344
Rim Guidance Center,,,404 West Aero Drive,,,Payson,AZ,85547,(520)474-3303 Hotline: (800)474-3303,,,MI/TX/OP/DU/CJ/MD/MC/PI/MI/SS/OA/,1348AZ85547
1-Iualapai Health Department,Alcoholism and Drug Abuse Program,,960 Rodeo Way,,,Peach Springs,AZ,86434,(520)769-2207,,,SA/TX/OP/AD/DD/HV/OW/DU/CJ/,9203AZ86434
Pelms House Inc,,,11773 North 91 st Avenue,,,Peoria,AZ,85345,(623)979-9705 Intake: (623)979-6571,,,SA/TX/DT/HH/OP/PH/OW/DU/PI/MI/SS/,5270AZ85345
Addiction Resources Inc,,,4337 West Indian School Road,Suite C,,Phoenix,AZ,85031,(602)233-9401,,,SA/TX/DT/ML/OP/,5733AZ85031
Alpha Medical Service,,,3801 East Indian School Road,,,Phoenix,AZ,85018,(602)955-7997,,,SA/TX/DT/ML/OP/PW/MD/PI/SS/OA/,3095AZ85018
Behavioral Systems Southwest,,,2846 East Roosevelt Street,,,Phoenix,AZ,85008,(602)273-6293,,,SA/TX/HH/OP/PH/RR/DD/PW/CJ/SS/OA/,0231AZ85008
Black Family and Child Services of,Arizona,,1522 East Southern Street,,,Phoenix,AZ,85040,(602)243-1773,,,MH-SA/TX/OP/CJ/MD/SS/OA/,9174AZ85040
Calvary Rehabilitation Center,,,720 East Montebello Avenue,,,Phoenix,AZ,85014,(602)279-1468,,,SA/TX/HH/OP/PH/RR/DD/HV/PW/OW/CJ/PI/MI/SS/,0567AZ85014
Carl T Hayden VA Medical Center,Substance Abuse Treatment Program,,650 East Indian School Road,Building T-8,,Phoenix,AZ,85012,(602)277-5551x7640 Intake: (602)277-5551 (602)222-6438,,,MH/TX/OP/RR/DD/HV/OW/MD/PI/MI/OA/,8579AZ85012
Casa De Amigas,,,1648 West Cotler Street,Suite 8,,Phoenix,AZ,85015,(602)265-9987 Hotline: (800)564-5465 (602)784-1500,www.casadeamigas.org,,SA/TX/RR/DD/PW/OW/CJ/MD/SS/OA/,2074AZ85015
Center for Balanced Living Inc,,,3140 North 35th Avenue,Suite I,,Phoenix,AZ,85017,(602)447-0506,,,SA/TX/OP/DU/CJ/SS/,5040AZ85017
Central Counseling and Education Services,,,1802 East Thomas Road,Suite 6,,Phoenix,AZ,85012,(602)235-9237,,,SA/TX/OP/DU/SS/,0232AZ85012
Chicanos Por La Causa Inc,Centro De La Familia,,- 4622 West Indian School Road,Suite D-12,,Phoenix,AZ,85009,(602)247-0464,,,MH-SA/TX/OP/OA/,5317AZ85009
Chicanos Por La Causa Inc,Drug Treatment Education Fund Program,,901 East Buckeye Road,,,Phoenix,AZ,85034,(602)258-6613 Intake: (602)233-9747,,,SA/TX/OP/DU/CJ/SS/OA/,0183AZ85034
Chrysalis Shelter for Victims of,Domestic Violence,,2345 East Thomas Road,Suite 470,,Phoenix,AZ,85016,(602)955-9059,,,MH/TX/RR/OW/CJ/SS/OA/,2661AZ85016
Community Medical Services Inc,Larkspur Medical Center,,12612 North 28th Drive,Suites 4 and 5,,Phoenix,AZ,85029,(602)866-9378,,,MH-SA/TX/DT/ML/OP/PH/MD/PI/OA/,1198AZ85029
Corazon/CPLC,Corazon,,3639 West Lincoln Street,,,Phoenix,AZ,85009,(602)233-9747 1-1otline: (602)233-9747,,,SA/TX/RR/DU/OA/,3085AZ85009
Crossroads,,,1845 East Ocotillo Road,,,Phoenix,AZ,85016,(602)279-2585,,,SA/TX/HH/OP/RR/OW/PI/MI/,6975AZ85016
Drug and Alcohol Treatment Institute,Clarence Lawson Foundation,,2230 North 24th Street,,,Phoenix,AZ,85008,(602)275-3233,,,MH-SA/TX/DT/ML/OP/PI/,6573AZ85008
Ebony House Inc,,,6222 South 13th Street,,,Phoenix,AZ,85040,(602)276-4288x8602,,,SA/TX/OP/RR/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,1285AZ85040
Family Service Agency,,,1530 East Flower Street,,,Phoenix,AZ,85014,(602)264-9891,,,MH/TX/OP/DD/HV/PW/OW/CJ/MC/PI/SS/OA/,6896AZ85014
Hohokam Room,,,150 I East Washington Street,,,Phoenix,AZ,85034,(602)253-6553,,,MH-SA/TX/DT/ML/OP/DD/MC/PI/SS/,9849AZ85034
Indian Rehabilitation Inc,,,650 North 2nd Avenue,,,Phoenix,AZ,85003,(602)254-3247,,,SA/TX/OP/HV/PW/OW/DU/CJ/MD/MC/SS/OA/,7896AZ85003
Intensive Treatment Systems Inc,,,651 West Coolidge Street,,,Phoenix,AZ,85013,(602)248-0550,,,SA/TX/ML/OP/DD/HV/PW/CJ/MD/PI/OA/,0960AZ85013
Jewish Family and Childrens Services,,,2033 North 7th Street,,,Phoenix,AZ,85006,(602)257-1904,,,MH/TX/OP/CJ/MD/MC/PI/MI/SS/OA/,3854AZ85006
Jewish Family and Childrens Services,,,7102 West Thomas Road,Suite 105,,Phoenix,AZ,85033,(623)849-9065,,,MH/TX/OP/DD/OW/CJ/MD/MC/PI/MI/SS/OA/,1717AZ85033
Mountain Valley and Associates Inc,,,2432 West Peoria Avenue,Suite 1343,,Phoenix,AZ,85029,(602)870-0972 Intake: (480)962-7808,,,SA/TX/OP/DU/CJ/MD/MC/PI/MI/SS/,4150AZ85029
National Council on Ale/Drug Depend,Central and Northern Arizona,,270 I North 16th Street,Suite 103,,Phoenix,AZ,85006,(602)264-6214 Hotline: (602)285-1064,,,SA/TX/OP/PW/DU/SS/OA/,0736AZ85006
Native American Connections Inc,Guiding Star Lodge,,30 West Portland Street,,,Phoenix,AZ,85003,(602)254-5805 Intake: (602)254-3247,,,SA/TX/ML/RR/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,3261AZ85003
Native American Connections Inc,Indian Rehabilitation Inc,,636 North 3rd Avenue,,,Phoenix,AZ,85003,(602)495-3085,,,SA/TX/RR/CJ/MD/MC/PI/MI/SS/OA/,7992AZ85003
New Arizona Family I,,,3301 East Pinchot Avenue,,,Phoenix,AZ,85018,(602)381-0686,,,SA/TX/ML/HH/OP/RR/DD/HV/PW/OW/CJ/SS/OA/,6720AZ85018
New Arizona Family II,SMI Dual Diagnosis Program,,302 East Southern Avenue,,,Phoenix,AZ,85040,(602)243-0562,,,MH-SA/TX/OP/RR/DD/HV/OW/CJ/SS/OA/,9408AZ85040
Northwest Organization for,Voluntary Alternatives (NOVA),,7725 North 43rd Avenue,Suite 522,,Phoenix,AZ,85051,(602)937-9203,,,SA/TX/OP/PI/MI/SS/OA/,6212AZ85051
Phoenix Indian Center,,,260 I North 3rd Street,Suite JOO,,Phoenix,AZ,85004,(602)263-1017,www_phoenixindiancenter.org,,SA/TX/OP/DU/CJ/SS/OA/,3147AZ85004
Phoenix LARC Meta Center,Public Inebriate Program,,2770 East VanBuren Street,,,Phoenix,AZ,85008,(602)273-9999x105,,,SA/TX/DT/OP/OA/,2803AZ85008
Progress Valley Phoenix,,,4430 North 23rd Avenue,,,Phoenix,AZ,85015,(602)274-5424,www. progress val Icy .org,,SA/TX/HH/OP/PH/RR/DD/HV/PW/OW/CJ/PI/MI/OA/,3030AZ85015
Saint Lukes Behavioral Health Center,Chemical Dependency Treatment,,1800 East Van Buren Street,,,Phoenix,AZ,85006,(602)251-8535 Intake: (800)821-4193,,,MH/TX/DT/ML/OP/PH/HI/AD/DD/MC/PI/MI/,5753AZ85006
Saint Lukes Behavioral Health Center,,,1800 East Van Buren Street,,,Phoenix,AZ,85006,(602)251-8535 Hotline: (602)251-8535,,,MH-SA/TX/DT/ML/OP/PH/HI/AD/DD/OW/MC/PI/MI/OA/,5753AZ85006
Salvation Army Recovery Center,,,2707 East Van Buren Street,Treatment Center,,Phoenix,AZ,85008,(602)267-1404,,,SA/TX/HH/RR/DD/HV/PW/OW/CJ/SS/OA/,6655AZ85008
Southwest Behavioral Health Servs Inc,Intensive Outpatient,,I 424 South 7th Avenue,Building B,,Phoenix,AZ,85007,(602)258-3600,,,MH-SA/TX/OP/OW/DU/CJ/SS/OA/,5489AZ85007
Southwest Behavioral Health Scrvs Inc,Methadone Maintenance,,1424 South 7th Avenue,Building B,,Phoenix,AZ,85007,(602)258-8658 Intake: (602)258-3600,,,SA/TX/ML/OP/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,6304AZ85007
Southwest Behavioral Health Servs Inc,Outpatient Substance Abuse,,1424 South 7th Avenue,,,Phoenix,AZ,85007,(602)257-9339 Intake: (602)258-3600,,,SA/TX/ML/OP/HV/DU/CJ/SS/OA/,3614AZ85007
Southwest Behavioral I lcalth Servs Inc,,,1424 South 7th Avenue,Suite 130,,Phoenix,AZ,85007,(602)258-3600 Hotline (602)224-0 (04 (602)257-1558,,,SA/TX/ML/OP/DD/OW/DU/CJ/MD/MC/SS/OA/,5293AZ85007
Southwest Behavioral I lcalth Servs Inc,,,3707 North 7th Street,Suite 100,,Phoenix,AZ,85014,(602)344-1945,,,MH/TX/OP/OW/DU/MD/SS/OA/,0010AZ85014
Southwestern Childrens Health Services,AKA Pare Place,,5 I 16 East Thomas Road,,,Phoenix,AZ,85018,(602)840-4774 Intake: (800)844-6435 l-lotline: (602)840-4770 (800)844-6435,,,SA/TX/DT/OP/PH/RR/AD/DD/CJ/MD/PI/,6740AZ85018
Terros Inc,,,2830 West Glendale Avenue,Suite 26,,Phoenix,AZ,85051,(602)995-1486 Hotline: (602l222-9444,,,SA/TX/OP/AD/DD/OW/CJ/PI/SS/OA/,5244AZ85051
Terros Inc,,,31 I 8 East McDowell Road,,,Phoenix,AZ,85008,(602)685-6000,,,MH/TX/DT/OP/AD/DD/HV/CJ/MD/PI/MI/SS/OA/,1400AZ85008
Treatment Assessment Screening Center,Cf ASC) Inc,,2234 North 7th Street,Suite A,,Phoenix,AZ,85006,(602)254-7328,,,SA/TX/OP/AD/DD/OW/DU/CJ/PI/SS/OA/,7892AZ85006
Valle Del Sol Inc,Behavioral Health Program,,1209 South I st Avenue,,,Phoenix,AZ,85003,(480)966-1414,,,MH-SA/TX/DT/ML/OP/DD/HV/PW/OW/CJ/MD/MC/SS/OA/,4719AZ85003
Valle Del Sol Inc,,,502 North 27th Avenue,,,Phoenix,AZ,85009,(602)258-6797,,,TX/OP/AD/CJ/MD/SS/OA/,3400AZ85009
Prescott House Inc,,,214 North Arizona Avenue,,,Prescott,AZ,86301,(520)776-8251,,,SA/TX/OP/RR/DD/HV/CJ/PI/,9429AZ86301
Veterans Affairs Medical Center,,,500 Highway 89 North,Room 208,,Prescott,AZ,86313,(520)445-4860x6710 l-lotline: (800)230-2350,,,TX/DT/OP/RR/DD/HV/PW/OW/DU/CJ/PI/MI/OA/,1628AZ86313
West Yavapai Guidance Clinic,Hillside Center,,642 Dameron Drive,,,Prescott,AZ,86301,(520)445-5211,,,SA/TX/OP/RR/DU/CJ/PI/SS/OA/,9056AZ86301
West Yavapai Guidance Clinic,,,642 Dameron Drive,,,Prescott,AZ,86301,(520)771-2340 Intake: (520)445-5211,,,MH-SA/TX/OP/RR/DU/MD/MC/PI/MI/SS/OA/,9056AZ86301
Yavapai/Prescott Tribe,Social Services Department,,530 East Merritt Street,,,Prescott,AZ,86301,(520)445-8790,,,SA/TX/OP/AD/DD/HV/PW/OW/OA/,7641AZ86301
Gila River Indian Community,Alcohol and Drug Abuse Program,,315 West Casa Blanca Road,,,Sacaton,AZ,85247,(520)562-3356,,,SA/TX/OP/AD/OW/DU/CJ/OA/,8071AZ85247
Southeastern AZ Behav Hlth Servs Inc,'Greenlee Counseling Ctr/Safford Outpt,,620 Central Avenue,,,Safford,AZ,85546,(520)428-4550 1-1otline: (800)586-9161,,,MH/TX/OP/AD/DD/OW/DU/CJ/PI/SS/OA/,9927AZ85546
Little Colorado Behavioral,Health Centers Inc,,470 West Cleveland Street,,,Saint Johns,AZ,85936,(520)337-4301 Intake: (520)333-2683,,,MH-SA/TX/OP/AD/DD/PW/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,7710AZ85936
San Carlos Apache Tribe,San Carlos Tribal Alcohol Program,,,,,San Carlos,AZ,85550,(520)475-2413,,,SA/TX/OP/PH/OA/,7559AZ85550
Jewish Family and Childrens Services,Scottsdale,,7434 East Stetson Drive,Suite 160,,Scottsdale,AZ,85251,(480)944-8477,,,MH/TX/OP/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,7689AZ85251
Jewish Family and Childrens Services,,,75th Street and Stetson Drive,,,Scottsdale,AZ,85251,(480)820-0825,,,MH/TX/OP/CJ/MD/MC/PI/MI/SS/OA/,0493AZ85251
Justice Services Inc,,,7447 East Earll Drive,Suite 103,,Scottsdale,AZ,85251,(480)949-8871,,,SA/TX/OP/OW/DU/CJ/,7883AZ85251
New Foundation,,, 1200 North 77th Street,,,Scottsdale,AZ,85257,(480)945-3302,,,MH-SA/TX/OP/PH/RR/AD/CJ/PI/SS/OA/,3932AZ85257
Salt River Pima/Maricopa,Behavioral Health Program,,I 0005 East Osborn Road,,,Scottsdale,AZ,85256,(480)850-8430,,,MH-SA/TX/OP/AD/OW/,3363AZ85256
Samaritan Behavioral Health,Scottsdale,,7575 East Earll Drive,,,Scottsdale,AZ,85251,(480)941-7500 Intake: (602)254-4357 Hotline: (602)254-4357,,,MH/TX/DT/ML/OP/PH/RR/DD/OW/CJ/MC/PI/MI/OA/,1755AZ85251
Scottsdale Treatment Institute,,,8100 East Indian School Road,Suite I East,,Scottsdale,AZ,85251,(480)429-9044,,,SA/TX/OP/AD/DD/DU/CJ/SS/OA/,3429AZ85251
Southwest Behavioral Health Services,Scottsdale Clinic,,3200 North Hayden Road,Suite 140,,Scottsdale,AZ,85251,(602)257-9339 Intake: (480)947-6353,,,SA/TX/OP/OW/DU/CJ/SS/OA/,8117AZ85251
Southwest Behavioral Health Services,,,3200 North Hayden Road,Suite 140,,Scottsdale,AZ,85251,(480)947-6353x208 Hotline: (800)564-5465,,,SA/TX/OP/OW/DU/CJ/SS/OA/,8117AZ85251
Teen Reach,,,5718 East Sharron Drive,,,Scottsdale,AZ,85254,(602)404-8336 Hotline: (800)981-8336,www. teenreach. com,,SA/TX/HH/OP/RR/AD/PW/OW/DU/CJ/MD/MC/PI/MI/OA/,3369AZ85254
Hopi Behavioral Health and Social Services Program,,,,,,Second Mesa,AZ,86043,(520)737-2586 Intake: (520)737-2685,,,SA/TX/OP/PH/AD/PW/OW/CJ/SS/OA/,6469AZ86043
Desert Canyon Treatment Center,,,I 05 Navajo Drive,,,Sedona,AZ,86339,(888)811-8371 Intake: (520)204-1122,,,SA/TX/ML/OP/RR/AD/DU/PI/,6344AZ86339
