Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
koDiAk,Providence Safe Harbor,,717 E Rezanof Drive A,,,Kodiak,AK,99615,(907)481-2400,,,MH-SA/TX/OP/AD/SF/MD/MC/PI/MI/SS/,0742AK99615
kotzebue,Maniilaq Recovery Center,,733 2nd Avenue,,,Kotzebue,AK,99752,(907)442-7640 Intake: (907)442-7400,,,SA/TX/OP/PH/MD/AH/,2714AK99752
metlAkAtlA,Annette Island Service Unit,Community Services,5th Avenue and Duncan Street,,,Metlakatla,AK,99926,(907)886-4325 Intake: (907)886-7491,,,MH-SA/TX/OP/AD/CO/CJ/SF/MD/SI/PI/PA/,7096AK99926
nenAnA,Railbelt Mental Health and Addictions,,307 East 2nd Street,,,Nenana,AK,99760,(907)832-5557,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/AR/,4980AK99760
nome,Kusqui House,,711 East 3rd Avenue,P.O. Box 966,,Nome,AK,99762,(907)443-4536 Intake: (907)443-3344,,,SA/TX/HH/RL/BC/SF/MD/MC/SI/PI/MI/AR/SS/AH/,7144AK99762
PeterSburg,Petersburg Mental Health Services Inc,,201 North Nordic Drive,,,Petersburg,AK,99833,(907)772-3332,,,MH-SA/TX/OP/PH/AD/CO/SF/MD/MC/SI/PI/MI/SS/PA/,4719AK99833
SAnD Point,Eastern Aleutian Tribes Inc,,Main Street,,,Sand Point,AK,99661,(907)383-5421 Intake: (907)383-3151,,,MH-SA/TX/OP/SE/SF/MD/MC/SI/PI/MI/AR/SS/PA/,6852AK99661
SelDoviA,Seldovia Village Tribe,,206 Main Street,,,Seldovia,AK,99663,(907)234-7898x226 Intake: (907)234-7898,,,MH-SA/TX/OP/CO/DU/CJ/SF/MD/MC/SI/PI/MI/SS/,6272AK99663
SeWArD,Seaview Community Services,,302 Railway Avenue,,,Seward,AK,99664,(907)224-5257 Hotline: (907)224-3027,,,MH-SA/TX/OP/AD/WN/DU/CJ/MD/MC/SI/PI/MI/,4878AK99664
SitkA,Bill Brady Healing Center,,222 Tongass Drive,,,Sitka,AK,99835,(907)966-8360 Intake: (907)966-8641,,,SA/TX/RS/MD/PI/MI/PA/,7380AK99835
Deilee Hit/Safe Harbor House,,,222 Tongass Drive,,,Sitka,AK,99835,(907)966-8360 Intake: (907)966-8716,,,SA/TX/RS/PW/MD/PI/MI/PA/,2364AK99835
Southeast AK Regional,Health Consortium/Ravens Way,,222 Tongass Drive,,,Sitka,AK,99835,(907)966-8714 Intakes: (907)966-8716 (800)770-3063,,,SA/TX/RS/AD/CO/SF/MD/SI/PI/MI/PA/,6274AK99835
SolDotnA,Central Peninsula General Hospital,Serenity House Residential Treatment,250 Hospital Place,,,Soldotna,AK,99669,(907)714-4524 Intake: (907)714-4521,,,SA/TX/RS/RL/OP/PH/AD/CO/SF/MD/MC/PI/MI/,7244AK99669
tok,Upper Tanana Alcohol Program,Mile Post 123 Tok Cutoff,,,,Tok,AK,99780,(907)883-5185 Intake: (800)478-5185,,,MH-SA/TX/BU/OP/AD/DU/CJ/SF/MD/SI/PI/MI/,4994AK99780
unAlASkA,Oonalaska Wellness Center,Behavioral Health Program,13 Aleutian Avenue,P.O. Box 1130,,Unalaska,AK,99685,(907)581-2751,,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/SS/,7139AK99685
vAlDez,Providence Valdez Behavioral Health,,911 Meals Avenue,,,Valdez,AK,99686,(907)835-2838,,,MH-SA/TX/OP/PH/AD/DU/CJ/SF/MD/SI/PI/MI/SS/,9900AK99686
WASillA,Alaska Addiction Rehab Services,Nugens Ranch,3701 Palmer Wasilla Street,,,Wasilla,AK,99654,(907)376-4534,,,SA/TX/RL/CO/SF/PI/MI/AR/SS/,7722AK99654
Alaska Family Services,Behavioral Health Treatment Center,,5851 East Mayflower Court,,,Wasilla,AK,99654,(907)376-4000 Hotline: (907)376-4000,,,SA/TX/OP/AD/CO/WN/SF/MD/SI/PI/MI/AR/SS/,0171AK99654
Mat-Su Health Services Inc,,,1363 West Spruce Avenue,,,Wasilla,AK,99654,(907)999-9999,,,MH/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/,6555AK99654
Starting Point,,,190 East Paulson Avenue,Suite 1,,Wasilla,AK,99654,(907)376-6116,,,SA/TX/OP/AD/CO/SF/PI/SS/,3113AK99654
ArizonA City,Park Place Outreach and Counseling,,9373 West Battaglia Road,,,Arizona City,AZ,85223,(520)466-8850,,,MH-SA/TX/OP/AD/SF/MC/SI/AH/,0224AZ85223
benSon,Southeastern AZ,Behavioral Health Services (SEABHS),590 South Ocotillo Avenue,,,Benson,AZ,85602,(520)586-7080 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,8663AZ85602
biSbee,Alcoholism Council of Cochise County,Verhelst Recovery House,936 Tovreaville Road,,,Bisbee,AZ,85603,(520)432-3764 Hotline: (520)432-3764,,,SA/TX/HH/RL/MN/SF/,5401AZ85603
Renaissance House,,,240 O’Hara Avenue,P.O. Box 943,,Bisbee,AZ,85603,(520)432-1771,,,SA/TX/DT/HH/RS/RL/CO/PW/WN/BC/AR/SS/,7127AZ85603
Southeastern AZ,Behavioral Health Services (SEABHS),,1326 Highway 92,Suite J,,Bisbee,AZ,85603,(520)432-7751 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,6176AZ85603
bullheAD City,Community Medical Services LLC,Bullhead Drug Abuse Program,809 Hancock Road,Suite 1,,Bullhead City,AZ,86442,(928)763-7111,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/MC/,4998AZ86442
Mohave Mental Health Clinic,,,1145 Marina Boulevard,,,Bullhead City,AZ,86442,(928)758-5905 Hotline: (928)855-3432,,,MH-SA/TX/BU/OP/AD/WN/MN/MD/SS/PA/AH/,9794AZ86442
CASA grAnDe,Arizona Treatment Institute LLC,Counseling and Consulting,1927 North Trekell Road,Suite D,,Casa Grande,AZ,85222,(520)836-9788,,,SA/TX/DT/BU/OP/DU/SF/PI/MI/SP/,1039AZ85222
ChAnDler,BAART Behavioral Health Services Inc,,908-B West Chandler Boulevard,Suite 4,,Chandler,AZ,85225,(480)899-0200 Hotline: (800)520-5455,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PH/CO/SF/MD/MC/PI/AR/SS/AH/,8922AZ85225
Chandler Valley Hope Alcohol/Drug and Related Treatment Services,,,501 North Washington Street,,,Chandler,AZ,85225,(480)899-3335,,,SA/TX/DT/BU/RS/SF/PI/,4965AZ85225
Parc Place,,,2190 North Grace Boulevard,,,Chandler,AZ,85225,(480)917-9301 Intakes: (480)917-9301x189 (480)917- 9301x190,,,MH-SA/TX/RS/RL/AD/CO/CJ/SF/MD/MC/SI/PI/MI/SS/,6133AZ85225
CliFton,Southeastern AZ,Behavioral Health Services (SEABHS),430 North Coronado Boulevard,,,Clifton,AZ,85533,(928)865-4531 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,9664AZ85533
CottonWooD,Verde Valley Guidance Clinic Inc,,8 East Cottonwood Street,,,Cottonwood,AZ,86326,(928)634-2236 Hotline: (928)634-2236,,,MH-SA/TX/DT/BU/RS/RL/OP/AD/CO/WN/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/,2974AZ86326
Wick Home for Emotional Growth and Recovery,,,2101 East Fir Street,,,Cottonwood,AZ,86326,(928)639-9425 Intake: (928)639WICK,,,MH-SA/TX/RL/AD/SF/SI/PI/,2687AZ86326
DouglAS,Southeastern AZ,Behavioral Health Services (SEABHS),1701 North Douglas Avenue,,,Douglas,AZ,85607,(520)364-1286 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,9892AZ85607
eloy,Pinal County Hispanic Council,Substance Abuse Counseling,712 North Main Street,,,Eloy,AZ,85231,(520)466-7765,,,MH-SA/TX/OP/AD/CJ/SF/MD/MC/SI/PI/AR/SS/PA/SP/,6345AZ85231
FlAgStAFF,Community Medical Services LLC,,2559 East 7th Avenue,,,Flagstaff,AZ,86004,(928)714-0010,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/MC/SI/,4913AZ86004
Flagstaff Medical Center,Behavioral Health Services West Campus,,1200 North Beaver Street,,,Flagstaff,AZ,86001,(928)213-6400x16400 Intakes: (928)214-3937 (928)213-6410,,,MH-SA/TX/DT/BU/HI/OP/AD/SF/MC/PI/MI/,7260AZ86001
Guidance Center Inc,,,2187 North Vickey Street,,,Flagstaff,AZ,86004,(928)527-1899 Hotline: (928)527-1899,,,MH-SA/TX/DT/BU/HI/RS/OP/CO/SF/MD/MC/SI/PI/MI/AR/AH/SP/N23/,8933AZ86004
Northern Arizona,Substance Abuse Services,,2101 North 4th Street,Suite 215,,Flagstaff,AZ,86004,(928)773-9376 Intake: (888)552-0954,,,SA/TX/OP/WN/MN/DU/CJ/MC/SP/,6857AZ86004
Fort DeFiAnCe,Fort Defiance Outpatient Treatment Ctr,Fort Defiance Agency Dawn of Recovery,,Old Fort Defiance Chapter House,,Fort Defiance,AZ,86504,(928)729-4012 Hotline: (928)729-4012,,,SA/TX/OP/AD/PW/WN/MN/PA/N16/N23/,2046AZ86504
Fort mCDoWell,Fort McDowell Yavapai Nation,Wassaja Family Services,16240 North Fort McDowell Road,,,Fort McDowell,AZ,85264,(480)816-7990,,,SA/TX/OP/AD/CO/CJ/PA/,2409AZ85264
glenDAle,Banner Thunderbird Behavioral Health,,5555 West Thunderbird Road,,,Glendale,AZ,85306,(602)865-5555 Intake: (602)254-4357 Hotline: (602)254-4357,,Methadone and Buprenorphine Clients Only,MH/TX/DT/MM/DM/BU/HI/OP/AD/CO/SF/MD/MC/SI/PI/MI/AH/,2545AZ85306
Community Medical Services Inc,Glendale,,5002 West Glendale Avenue,Suite 101,,Glendale,AZ,85301,(623)915-2106,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/SI/SS/AH/SP/,1714AZ85301
Maverick House,,,7022 North 48th Avenue,,,Glendale,AZ,85301,(623)931-5810,,,MH-SA/TX/RS/OP/SF/SI/SS/PA/AH/,7846AZ85301
Thunderbird Treatment Center,,,13820 North 51st Avenue,Suite 300,,Glendale,AZ,85306,(602)938-2301 Intake: (602)938-2300,,Methadone Clients Only,SA/TX/MM/DM/OP/SE/PW/WN/SF/SP/F30/,5896AZ85306
Treatment Assessment Screening Ctr Inc,(TASC),,6409 West Glendale Avenue,Suite K-L,,Glendale,AZ,85301,(623)842-4535 Intakes: (602)712-0234x240 (602)254- 7328x240,,,SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/AR/SS/SP/N10/,8533AZ85301
holbrook,Community Counseling Centers Inc,Outpatient Clinic,105 North 5th Avenue,,,Holbrook,AZ,86025,(928)524-6126 Hotline: (928)524-6126,,,MH-SA/TX/OP/AD/PW/DU/SF/MD/MC/SI/PI/MI/SS/AH/SP/N23/,5825AZ86025
kAyentA,Kayenta Outpatient Treatment Center,,Highway 160,,,Kayenta,AZ,86033,(928)697-5570 Intake: (928)673-5550,,,SA/TX/OP/MD/MC/SI/PI/N23/,1715AZ86033
kingmAn,Mohave Mental Health Clinic,,3505 Western Avenue,,,Kingman,AZ,86409,(928)757-8111 Intake: (888)757-8111,,,MH-SA/TX/OP/WN/SF/MD/SS/PA/AH/SP/,1444AZ86409
meSA,Arizona Addiction Treatment,Program Inc,525 West Southern Avenue,Suite 109,,Mesa,AZ,85210,(480)644-9033,,,SA/TX/OP/AD/DU/CJ/SF/,9990AZ85210
Centro de Amistad Inc,Mesa Office,,460 North Mesa Drive,Suite 120,,Mesa,AZ,85201,(480)833-0227,,,MH-SA/TX/OP/DU/SF/MD/SI/SS/SP/,7103AZ85201
Community Bridges Inc,Outpatient,,450 West 5th Place,,,Mesa,AZ,85201,(480)962-7922,,,SA/TX/DT/OP/CO/SF/MD/SI/PI/,1700AZ85201
Treatment Assessment Screening Ctr Inc,(TASC),,423 North Country Club Drive,Suite 19,,Mesa,AZ,85201,(480)898-1849 Intakes: (602)712-0234x240 (602)254- 7328x240,,,SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/AR/SS/SP/N10/,2938AZ85201
Women in New Recovery,,,860 North Center Street,,,Mesa,AZ,85201,(480)464-5764 Intake: (480)464-8353,,,SA/TX/RL/WN/SF/,6025AZ85201
nogAleS,Southeastern AZ,Behavioral Health Services (SEABHS),32 Boulevard del Rey David,,,Nogales,AZ,85621,(520)281-9189 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,4952AZ85621
PAge,Community Behavioral Health Services,Page Outpatient,463 South Lake Powell Boulevard,P.O. Box 790,,Page,AZ,86040,(928)645-5113 Hotline: (928)645-8180,,,MH-SA/TX/DT/RS/OP/AD/DU/SF/MD/MC/SI/PI/MI/SS/AH/N23/,7528AZ86040
PArker,Colorado River Indian Tribes,Behavioral Health Services,12033 Agency Road,Suite 730,,Parker,AZ,85344,(928)669-3256 Hotline: (866)495-6738,,,MH-SA/TX/OP/AD/DU/CJ/MD/MC/PI/SS/PA/,1753AZ85344
PAySon,Southwest Behavioral Health Servs Inc,Rim Guidance Division,404 West Aero Drive,,,Payson,AZ,85547,(928)474-3303 Hotline: (866)495-6735,,,MH-SA/TX/OP/AD/WN/DU/CJ/SF/SI/PI/MI/AH/SP/,6986AZ85547
PeACh SPringS,Hualapai Health Department,Alcoholism and Drug Abuse Program,960 Rodeo Way,,,Peach Springs,AZ,86434,(928)769-2207,,,MH-SA/TX/OP/CO/PA/F30/F42/N14/,5498AZ86434
Phoenix,Addiction Resources Inc,,4337 West Indian School Road,Suite 107,,Phoenix,AZ,85031,(602)233-9401,,Methadone Clients Only,SA/TX/MM/OP/CO/PW/SF/SP/,7089AZ85031
Alpha Medical Service,,,3825 North 24th Street,,,Phoenix,AZ,85016,(602)955-7997,,Methadone Clients Only,SA/TX/DT/MM/OP/CO/SF/MD/MC/AH/,5958AZ85016
Assisted Recovery Centers of America,,,1000 East Indian School Road,Suite B,,Phoenix,AZ,85014,(602)264-7897 Intake: (800)527-5344 Hotline: (800)527-5344,,,SA/TX/DT/BU/OP/DU/SF/F67/,3135AZ85014
CPLC/Corazon,,,3639 West Lincoln Avenue,,,Phoenix,AZ,85009,(602)233-9747 Intake: (602)233-9747x111,,,MH-SA/TX/RS/CO/HV/GL/SE/MN/CJ/SF/MD/MC/SI/AH/SP/,8776AZ85009
Calvary Center,,,720 East Montebello Avenue,,,Phoenix,AZ,85014,(602)279-1468 Intake: (866)76SOBER Hotlines: (866)767-6237 (602)279-1468,,,SA/TX/DT/RS/RL/OP/WN/MN/SF/PI/MI/,3614AZ85014
Casa de Amigas,,,1648 West Colter Street,Suite 8,,Phoenix,AZ,85015,(602)265-9987,,,SA/TX/RS/CO/HV/GL/SE/PW/WN/CJ/SF/SI/,3815AZ85015
Center for Behavioral Health,Phoenix Inc,,1501 East Washington Street,,,Phoenix,AZ,85034,(602)253-6553,,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/WN/SF/AH/,1171AZ85034
Central Counseling and Education Services,,,49 East Thomas Road,Suite 108,,Phoenix,AZ,85012,(602)235-9237,,DWI/DUI Clients Only,SA/TX/OP/DU/SF/SI/PI/SP/,1632AZ85012
Chicanos Por La Causa Inc,Centro de La Familia,,4602 West Indian School Road,Suite C-3,,Phoenix,AZ,85031,(623)247-0464,,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/SP/,2945AZ85031
Community Bridges Inc,Central City Addiction Recovery Center,,2770 East Van Buren Street,,,Phoenix,AZ,85008,(602)273-9999,,,SA/TX/DT/BU/HI/MD/SI/PA/AH/SP/,2964AZ85008
Community Medical Services Inc,Larkspur Medical Services,,2255 West Northern Avenue,Suite A-100,,Phoenix,AZ,85021,(602)248-8886 Intake: (602)866-9378,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/SI/AH/,0788AZ85021
Ebony House Inc,,,6222 South 13th Street,,,Phoenix,AZ,85040,(602)276-4288x8602 Intake: (602)276-4288,,,MH-SA/TX/HH/RS/RL/OP/PH/CO/HV/BC/MN/CJ/SF/MD/SI/PI/SS/PA/AH/,1285AZ85040
Elba House,,,8646 South 14th Street,,,Phoenix,AZ,85042,(602)243-5493 Intakes: (602)243-5492 (602)243-5491,,,SA/TX/DT/RS/RL/CO/PW/WN/BC/AH/,9007AZ85042
Family Service Agency,,,2400 North Central Ave,Suite 400,,Phoenix,AZ,85004,(602)264-9891,,,MH-SA/TX/OP/PW/DU/CJ/SF/MD/MC/SI/PI/SS/SP/,3814AZ85004
Intensive Treatment Systems Inc,,,651 West Coolidge Street,,,Phoenix,AZ,85013,(602)248-0550,,Methadone Clients Only,SA/TX/MM/OP/WN/MN/SF/SI/SP/,0960AZ85013
Intensive Treatment Systems LLC,,,19401 North Cave Creek Road,Suite 18,,Phoenix,AZ,85013,(602)996-0099 Intake: (602)248-0550,,Methadone Clients Only,SA/TX/MM/OP/SF/SI/AR/SP/,8406AZ85013
Intensive Treatment Systems LLC,,,7102 West Thomas Road,Suite 107,,Phoenix,AZ,85033,(623)247-1234 Intake: (602)248-0550,,Methadone Clients Only,SA/TX/MM/OP/SF/SI/SP/,0738AZ85033
Mountain Valley and Associates Inc,,,2400 West Dunlap Avenue,Suite 133,,Phoenix,AZ,85021,(602)870-0972,,,MH-SA/TX/OP/CJ/SF/,3034AZ85021
National Council on Alc/Drug Depend,Central and Northern Arizona,,4201 North 16th Street,Suite 140,,Phoenix,AZ,85016,(602)264-6214x4 Intakes: (602)264-6214 (602)274-3456 Hotline: (866)836-8078,,,MH-SA/TX/BU/OP/CO/WN/SF/MD/MC/AR/SS/PA/AH/,5721AZ85016
Native American Connections Inc,Guiding Star,,3424 East Van Buren Street,,,Phoenix,AZ,85008,(602)254-5805 Intake: (602)424-2060,,,MH-SA/TX/HH/RS/RL/CO/PW/WN/BC/SF/MD/SI/PI/SS/PA/N13/N23/N29/,7231AZ85008
Native American Connections Inc,Indian Rehabilitation,,636 North 3rd Avenue,,,Phoenix,AZ,85003,(602)495-3085 Intake: (602)424-2060,,,MH-SA/TX/RS/RL/MN/SF/MD/MI/SS/PA/AH/SP/N13/N18/N23/N29/,7992AZ85003
Native American Connections Inc,Outpatient Clinic,,4520 North Central Avenue,Suite 100,,Phoenix,AZ,85012,(602)424-2060 Intake: (602)254-3247,,,MH-SA/TX/HH/OP/PH/CO/SF/MD/PI/MI/AR/SS/AH/SP/N13/N18/N23/N29/,9338AZ85012
New Arizona Family Inc,,,2720 East Thomas Road,250 C251,,Phoenix,AZ,85016,(602)553-7300,,,MH-SA/TX/OP/PH/CO/WN/CJ/SF/MD/MC/SI/PI/PA/,4692AZ85016
New Arizona Family Inc II,SMI Dual Diagnosis Program,,3222 North 37th Street,,,Phoenix,AZ,85018,(602)553-7300x2100,,,MH-SA/TX/RL/CO/AH/,9925AZ85018
Northwest Organization for,Voluntary Alternatives (NOVA),,7725 North 43rd Avenue,Suite 522,,Phoenix,AZ,85051,(623)937-9203 Intake: (623)937-9207,,,MH-SA/TX/OP/SF/SI/SS/AH/,6212AZ85051
Phoenix VA Healthcare System,Substance Abuse Treatment Program,,650 East Indian School Road,Building 4,,Phoenix,AZ,85012,(602)277-5551x7640 Intake: (602)277-5551x7574,,,SA/TX/BU/RL/OP/CO/DU/PI/MI/PA/,5950AZ85012
Professional Psychology Associates PC,Center for Lifestyle Change,,4222 East Camelback Road,Suite H-230,,Phoenix,AZ,85018,(602)852-0911,,,MH-SA/TX/OP/AD/CO/SF/PI/,2368AZ85018
Saint Lukes Behavorial Health Center,Outpatient,,1800 East Van Buren Street,,,Phoenix,AZ,85006,(602)251-8535 Intake: (800)821-4193,,,MH-SA/TX/OP/SF/PI/AH/SP/,3916AZ85006
Southwest Behavioral Health Servs Inc,Methadone Maintenance,,1424 South 7th Avenue,Building C,,Phoenix,AZ,85007,(602)258-3600x224 Intake: (602)258-3600,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/CO/WN/MN/DU/CJ/SF/MD/MC/SI/,3614AZ85007
Terros Inc,,,3118 East McDowell Road,,,Phoenix,AZ,85008,(602)685-6000,,,MH-SA/TX/DT/OP/PH/CO/WN/MN/CJ/SF/MD/MC/SI/PI/SS/PA/AH/SP/F17/F28/F70/F81/N13/N18/N23/,3700AZ85008
Terros Inc,,,3864 North 27th Avenue,,,Phoenix,AZ,85017,(602)685-6000,,,MH-SA/TX/OP/PH/CO/WN/MN/CJ/SF/MD/MC/SI/PI/SS/PA/AH/SP/F17/F28/F70/F81/N13/N18/N23/,1218AZ85017
Treatment Assessment Screening Ctr Inc,(TASC),,1616 East Indian School Road,Suite 150,,Phoenix,AZ,85016,(602)712-0234x240 Intake: (602)254-7328x240,,,MH-SA/TX/OP/AD/CO/WN/MN/DU/CJ/SF/AR/SS/SP/N10/,3468AZ85016
Valle Del Sol Inc,Behavioral Health Program,,1209 South 1st Avenue,,,Phoenix,AZ,85003,(602)258-6797x194 Intake: (602)523-9312,,Methadone Clients Only,MH-SA/TX/MM/OP/CO/WN/SF/MD/MC/SI/PI/MI/AH/SP/,5830AZ85003
PreSCott,Decision Point Center Inc,,505 West Whipple Street,,,Prescott,AZ,86301,(928)778-4600 Intake: (877)772-3648,,,MH-SA/TX/DT/BU/RS/RL/OP/PH/CO/HV/GL/SE/PW/WN/MN/CJ/SF/PI/,5711AZ86301
Pias Place,,,615 Hillside Avenue,,,Prescott,AZ,86301,(928)445-5081,,,MH-SA/TX/RL/CO/WN/SF/,2041AZ86301
Prescott House Inc,,,214 North Arizona Avenue,,,Prescott,AZ,86301,(928)776-8251,,,SA/TX/RL/OP/SF/,9429AZ86301
West Yavapai Guidance Clinic,Adult Services,,642 Dameron Drive,,,Prescott,AZ,86301,(928)445-5211x299 Intake: (928)445-5211,,,MH-SA/TX/DT/RS/OP/PH/CO/PW/WN/DU/SF/MD/MC/SI/PI/MI/AH/,9056AZ86301
SACAton,Gila River Indian Community,Department of Human Services,315 West Casa Blanca Road,,,Sacaton,AZ,85247,(520)562-3356 Intake: (520)315-2042,,,SA/TX/OP/PA/,8842AZ85247
SAFForD,Southeastern AZ,Behavioral Health Services (SEABHS),1615 South 1st Street,,,Safford,AZ,85546,(928)428-4550 Intake: (928)482-4550 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,4445AZ85546
SAint JohnS,Little Colorado,Behavioral Health Centers,470 West Cleveland Street,,,Saint Johns,AZ,85936,(928)337-4301 Intake: (928)337-4302 Hotline: (928)337-4301,,,MH-SA/TX/OP/AD/DU/CJ/SF/MD/MC/SI/PI/MI/SS/PA/,5282AZ85936
SAn CArloS,San Carlos Apache Tribe,San Carlos Tribal Wellness Center Prog,Building 5 San Carlos Boulevard,,,San Carlos,AZ,85550,(928)475-4875 Intake: (928)475-2798x1433 Hotline: (866)495-6735,,,MH-SA/TX/OP/AD/WN/DU/MD/MC/SI/PI/MI/PA/AH/N2/,1862AZ85550
SAn luiS,EXCEL Group,San Luis Office,679 North 1st Avenue,Suite E,,San Luis,AZ,85349,(928)627-0242 Intakes: (928)341-4460 (928)341-4465,,,MH/TX/OP/DU/CJ/SF/MD/PA/SP/,1405AZ85349
SCottSDAle,Banner Behavioral Health Hospital,,7575 East Earll Drive,,,Scottsdale,AZ,85251,(480)941-7500 Intakes: (602)254-4357 (800)254-4357 Hotline: (800)254-4357,,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/DM/BU/HI/RS/OP/AD/SF/MC/SI/PI/MI/AH/,7799AZ85251
Diebold Behavioral Counseling,,,4850 East Desert Cove Street,Suite 141,,Scottsdale,AZ,85254,(480)650-1020,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/DU/CJ/SF/MD/PI/AR/,5601AZ85254
Justice Services Inc,,,7447 East Earll Drive,Suite 103,,Scottsdale,AZ,85251,(480)949-8871,,,SA/TX/OP/CO/DU/CJ/SF/SS/SP/,7883AZ85251
New Foundation,,,1200 North 77th Street,,,Scottsdale,AZ,85257,(480)945-3302 Intake: (480)945-3302x125,,,MH-SA/TX/RL/OP/AD/CO/SF/MD/SI/PI/SP/,2450AZ85257
Scottsdale Treatment Institute PLC,,,6991 East Camelback Road,Suite B-360,,Scottsdale,AZ,85251,(480)429-9044x119 Intake: (480)429-9044,,,SA/TX/DT/BU/OP/CO/WN/MN/DU/CJ/SF/PI/,5655AZ85251
SeConD meSA,Hopi Behavioral Health and,Social Services Program,,,,Second Mesa,AZ,86043,(928)737-2586 Intake: (928)737-6300,,,MH-SA/TX/OP/SI/N13/,1248AZ86043
SeDonA,Desert Canyon Treatment Center,,105 Navajo Drive,,,Sedona,AZ,86336,(888)811-8371 Intakes: (888)811-8371x21 (928)204- 1122x21,,,SA/TX/RS/SF/MD/MC/PI/MI/AR/PA/,2486AZ86336
SellS,Tohon O’odham Human Services,Behavioral Health,Business Loop Highway 86,,,Sells,AZ,85634,(520)383-6165,,,MH-SA/TX/DT/OP/AD/WN/MN/MD/MC/SI/N35/,0220AZ85634
ShoW loW,Community Counseling Centers Inc,Inpatient Unit,2550 East Show Low Lake Road,,,Show Low,AZ,85901,(928)537-1029 Hotline: (928)537-1029,,,MH-SA/TX/DT/HI/PW/SF/MD/MC/SI/PI/MI/SS/AH/SP/N23/,6621AZ85901
Community Counseling Centers Inc,Outpatient Unit,,2500 East Show Low Lake Road,,,Show Low,AZ,85901,(928)537-2951 Hotline: (928)537-2951,,,MH-SA/TX/OP/AD/PW/DU/SF/MD/MC/SI/PI/MI/SS/AH/SP/N23/,4626AZ85901
SierrA viStA,Southeastern AZ,Behavioral Health Services (SEABHS),185 South Moorman Avenue,,,Sierra Vista,AZ,85635,(520)458-3932 Hotline: (800)586-9161,,,MH-SA/TX/BU/OP/AD/PW/DU/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,7953AZ85635
SPringerville,Little Colorado,Behavioral Health Centers,50 North Hopi Street,,,Springerville,AZ,85938,(928)333-2683 Hotline: (928)333-2683,,,MH-SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/SS/PA/,9189AZ85938
temPe,Center for Behavioral Health,Phoenix Inc,2123 East Southern Avenue,,,Tempe,AZ,85282,(480)897-7044,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/WN/SF/AH/,5752AZ85282
Centro de Amistad Inc,,,8202 Avenida del Yaqui,,,Tempe,AZ,85283,(480)839-2926,,,MH-SA/TX/OP/CO/SE/DU/CJ/SF/SS/SP/,0648AZ85283
New Choices Inc,,,610 West Broadway,Suite 111,,Tempe,AZ,85282,(480)377-9156,,,SA/TX/OP/DU/SF/SS/AH/SP/,7807AZ85282
Pathway Drug Abuse Program,,,648 South River Drive,,,Tempe,AZ,85281,(480)921-4050 Intake: (623)334-4906,,,SA/TX/OP/PH/AD/SF/,6547AZ85281
Tempe Valley Hope Outpatient,Rio Sureno Medical Plaza,,2115 East Southern Avenue,,,Tempe,AZ,85282,(480)831-9533,,,SA/TX/OP/SF/PI/,9648AZ85282
Valle Del Sol Inc,East Clinic,,509 South Rockford Drive,,,Tempe,AZ,85281,(602)258-6797x100 Intake: (602)523-9312,,Methadone Clients Only,MH-SA/TX/MM/OP/AD/SE/SF/MD/MC/SI/SS/AH/SP/,5696AZ85281
