GEOID,SVIth1,SVIth2,SVIth3,SVIth4,SVIS
01077011604,0.36,0.45,0.22,0.46,0.34
01077011700,0.52,0.56,0.05,0.37,0.35
01077011801,0.68,0.58,0.15,0.11,0.34
01077011802,0.55,0.58,0.23,0.54,0.49
01079979300,0.7,0.71,0.29,0.37,0.56
01079979800,0.65,0.41,0.11,0.33,0.39
01081040200,0.33,0.02,0.59,0.74,0.29
01081040400,0.54,0.14,0.46,0.46,0.41
01081040500,0.24,0.22,0.63,0.47,0.33
01081040602,0.62,0.58,0.66,0.46,0.62
01081040901,0.56,0.05,0.2,0.21,0.19
01081040902,0.71,0.08,0.54,0.84,0.62
01081041200,0.24,0.64,0.51,0.51,0.42
01081042002,0.46,0.78,0.16,0.27,0.38
01081042003,0.63,0.81,0.13,0.17,0.42
01081042004,0.52,0.69,0.41,0.11,0.36
01081042005,0.66,0.83,0.29,0.22,0.51
01081042006,0.7,0.78,0.21,0.37,0.56
01083020102,0.56,0.3,0.12,0.16,0.25
01083020300,0.49,0.2,0.05,0.16,0.16
01083020401,0.63,0.57,0.53,0.47,0.59
01083020402,0.85,0.85,0.16,0.38,0.65
01083020700,0.87,0.58,0.62,0.96,0.9
01083020802,0.36,0.49,0.13,0.28,0.25
01083020900,0.38,0.79,0.22,0.22,0.33
01083021000,0.67,0.58,0.6,0.25,0.55
01083021200,0.36,0.45,0.44,0.15,0.27
01087231603,0.73,0.73,0.45,0.19,0.55
01087231900,0.83,0.89,0.51,0.67,0.82
01087232100,0.81,0.53,0.52,0.22,0.58
01089000201,0.94,0.99,0.78,0.67,0.96
01089000301,0.89,0.93,0.68,0.29,0.8
01089000302,0.93,0.92,0.88,0.41,0.89
01089000403,0.58,0.72,0.63,0.16,0.49
01089000501,0.75,0.96,0.73,0.3,0.75
01089000502,0.78,0.9,0.65,0.18,0.68
01089000503,0.69,0.6,0.84,0.18,0.6
01089000601,0.75,0.69,0.39,0.15,0.51
01089000602,0.93,0.96,0.82,0.24,0.85
01089000701,0.84,0.91,0.82,0.94,0.96
01089000702,0.82,0.95,0.64,0.9,0.93
01089000901,0.4,0.41,0.08,0.07,0.13
01089000902,0.31,0.12,0.06,0.13,0.08
01089001000,0.58,0.14,0.54,0.12,0.29
01089001302,0.75,0.65,0.69,0.77,0.8
01089001401,0.19,0.06,0.55,0.39,0.19
01089001700,0.03,0.7,0.17,0.04,0.06
01089001801,0.01,0.34,0.09,0.01,0.0
01089001901,0.07,0.64,0.23,0.07,0.09
01089001902,0.01,0.46,0.07,0.25,0.07
01089001903,0.0,0.17,0.1,0.0,0.0
01089002000,0.28,0.35,0.2,0.06,0.11
01089002300,0.87,0.75,0.79,0.68,0.87
01089002400,0.7,0.97,0.74,0.66,0.85
01089002502,0.86,0.24,0.78,0.64,0.75
01089002600,0.42,0.42,0.2,0.58,0.4
01089002701,0.12,0.23,0.06,0.1,0.04
01089002721,0.15,0.82,0.26,0.12,0.19
01089002722,0.04,0.41,0.35,0.11,0.09
01089002801,0.58,0.74,0.24,0.67,0.6
01089002802,0.13,0.7,0.32,0.1,0.16
01089002911,0.13,0.56,0.26,0.01,0.05
01089002912,0.05,0.24,0.3,0.03,0.02
01089002921,0.28,0.85,0.47,0.76,0.58
01089002922,0.01,0.26,0.14,0.06,0.02
01089010100,0.54,0.46,0.26,0.41,0.42
01089010200,0.29,0.29,0.26,0.11,0.14
01089010301,0.56,0.73,0.1,0.37,0.44
01089010302,0.62,0.64,0.16,0.39,0.47
01089010402,0.55,0.31,0.22,0.32,0.34
01089010501,0.2,0.23,0.53,0.16,0.18
01089010502,0.59,0.34,0.32,0.08,0.27
01089010612,0.19,0.45,0.25,0.31,0.21
01089010621,0.05,0.07,0.26,0.0,0.0
01089010623,0.19,0.12,0.46,0.16,0.13
01089010624,0.06,0.44,0.23,0.06,0.06
01089010701,0.43,0.52,0.25,0.21,0.3
01089010702,0.55,0.85,0.42,0.28,0.53
01089010800,0.21,0.47,0.14,0.35,0.21
01089010901,0.01,0.17,0.2,0.06,0.02
01089010902,0.67,0.43,0.13,0.33,0.42
01089011011,0.16,0.21,0.34,0.16,0.12
01089011012,0.07,0.08,0.12,0.22,0.04
01089011013,0.19,0.51,0.29,0.21,0.2
01089011014,0.11,0.1,0.65,0.1,0.1
01089011021,0.28,0.26,0.63,0.31,0.31
01089011200,0.17,0.15,0.46,0.43,0.22
01089011300,0.33,0.47,0.19,0.6,0.37
01089011400,0.7,0.6,0.05,0.25,0.4
01091972900,0.91,0.73,0.4,0.88,0.86
01091973000,0.71,0.61,0.43,0.73,0.7
01091973400,0.56,0.96,0.28,0.51,0.63
01093964300,0.77,0.94,0.29,0.55,0.73
01093964600,0.82,0.95,0.28,0.82,0.84
01093964700,0.6,0.98,0.18,0.69,0.69
01095030201,0.65,0.37,0.07,0.18,0.3
01095030202,0.59,0.39,0.16,0.32,0.37
01095030300,0.51,0.54,0.2,0.16,0.3
01095030401,0.67,0.73,0.12,0.59,0.58
01095030402,0.53,0.88,0.19,0.15,0.39
01095030500,0.59,0.87,0.28,0.57,0.62
01095030600,0.62,0.87,0.2,0.78,0.68
01095030701,0.66,0.9,0.67,0.87,0.85
01095030702,0.73,0.8,0.22,0.87,0.76
01095030801,0.72,0.84,0.77,0.9,0.89
01095030902,0.51,0.67,0.41,0.32,0.46
01095030903,0.71,0.95,0.73,0.74,0.86
01095030904,0.81,0.39,0.64,0.49,0.68
01095031100,0.88,0.93,0.72,0.93,0.96
01095031200,0.6,0.9,0.42,0.4,0.61
01097000500,0.99,0.95,0.52,0.45,0.87
01097000701,0.91,0.89,0.52,0.52,0.82
01097000702,0.94,0.84,0.51,0.06,0.62
01097000800,0.74,0.97,0.69,0.68,0.86
01097000901,0.63,0.18,0.24,0.5,0.42
01097000902,0.2,0.4,0.17,0.49,0.25
01097000903,0.7,0.57,0.35,0.59,0.62
01097001002,0.38,0.42,0.32,0.55,0.4
01097001302,0.86,0.83,0.51,0.26,0.7
01097001800,0.79,0.96,0.57,0.63,0.83
01097001901,0.85,0.74,0.53,0.34,0.7
01097001902,0.63,0.7,0.37,0.46,0.58
01097002000,0.16,0.55,0.36,0.07,0.13
01097002100,0.89,0.79,0.44,0.17,0.64
01097002301,0.88,0.85,0.48,0.63,0.82
01097002302,0.97,0.94,0.63,0.5,0.89
01097002400,0.91,0.92,0.59,0.77,0.91
01097002501,0.32,0.05,0.13,0.22,0.09
01097002600,0.92,0.82,0.45,0.93,0.92
01097002700,0.97,0.98,0.44,0.98,0.98
01097002800,0.73,0.72,0.33,0.14,0.48
01097002900,0.75,0.82,0.57,0.52,0.74
01097003000,0.5,0.51,0.27,0.74,0.54
01097003100,0.38,0.87,0.43,0.07,0.32
01097003202,0.59,0.78,0.69,0.15,0.54
01097003203,0.55,0.7,0.61,0.28,0.53
01097003402,0.88,0.74,0.43,0.86,0.85
01097003404,0.79,0.75,0.45,0.5,0.71
01097003405,0.57,0.56,0.38,0.13,0.36
01097003406,0.72,0.7,0.61,0.43,0.68
01097003407,0.61,0.4,0.51,0.34,0.49
01097003408,0.66,0.65,0.6,0.35,0.6
01097003501,0.29,0.28,0.51,0.04,0.13
01097003502,0.01,0.17,0.02,0.25,0.04
01097003606,0.43,0.13,0.66,0.15,0.27
01097003607,0.69,0.16,0.69,0.58,0.6
01097003608,0.73,0.74,0.4,0.17,0.53
01097003704,0.22,0.21,0.31,0.26,0.17
01097003705,0.26,0.39,0.32,0.68,0.39
01097003706,0.05,0.5,0.2,0.12,0.09
01097003707,0.57,0.7,0.65,0.31,0.56
01097003708,0.21,0.18,0.44,0.35,0.22
01097003709,0.19,0.38,0.38,0.6,0.33
01097003710,0.4,0.86,0.63,0.57,0.61
01097003800,0.89,0.71,0.37,0.55,0.74
01097003901,0.92,0.67,0.51,0.77,0.84
01097003902,0.99,0.28,0.52,0.25,0.65
01097004100,0.97,0.62,0.51,0.2,0.68
01097004800,0.99,0.98,0.69,0.31,0.88
01097004900,0.96,0.98,0.5,0.64,0.92
01097005000,0.98,0.98,0.6,0.16,0.81
01097005100,0.8,0.65,0.38,0.51,0.67
01097005200,0.89,0.67,0.29,0.51,0.71
01097005300,0.7,1.0,0.3,0.16,0.64
01097005400,0.6,0.86,0.17,0.79,0.66
01097005500,0.87,0.82,0.27,0.66,0.76
01097005600,0.69,0.77,0.31,0.35,0.57
01097005700,0.65,0.71,0.18,0.14,0.39
01097006000,0.64,0.54,0.21,0.69,0.58
01097006103,0.7,0.84,0.56,0.48,0.7
01097006302,0.48,0.46,0.36,0.38,0.41
01097006402,0.87,0.79,0.51,0.82,0.86
01097006403,0.72,0.87,0.66,0.18,0.63
01097006404,0.52,0.54,0.62,0.69,0.63
01097006405,0.4,0.55,0.25,0.64,0.45
01097006406,0.28,0.18,0.39,0.04,0.09
01097006407,0.28,0.6,0.09,0.41,0.27
01097006600,0.68,0.82,0.19,0.71,0.67
01097006801,0.17,0.29,0.53,0.2,0.2
01097006802,0.69,0.72,0.17,0.36,0.52
01097006901,0.73,0.86,0.69,0.76,0.83
01097006902,0.62,0.99,0.45,0.86,0.84
01097007000,0.39,0.45,0.09,0.18,0.2
01097007101,0.66,0.64,0.17,0.43,0.51
01097007103,0.52,0.65,0.12,0.17,0.31
01097007202,0.52,0.6,0.09,0.3,0.34
01097007300,0.79,0.87,0.66,0.62,0.81
01097007400,0.51,0.88,0.71,0.34,0.61
01097007500,0.81,0.97,0.51,0.48,0.8
01097007600,0.94,0.84,0.52,0.31,0.77
01097007700,0.99,0.82,0.51,0.34,0.8
01099075900,0.91,0.85,0.48,0.71,0.85
01099076000,0.86,0.52,0.35,0.81,0.77
01101000300,0.98,0.94,0.64,0.45,0.88
01101000500,0.78,0.8,0.69,0.73,0.83
01101001300,0.72,0.41,0.57,0.3,0.55
01101001600,0.96,0.78,0.7,0.43,0.83
01101001700,0.45,0.9,0.33,0.13,0.38
01101001800,0.66,0.98,0.52,0.26,0.66
01101001900,0.61,0.74,0.15,0.23,0.42
01101002000,0.45,0.9,0.47,0.18,0.46
01101002100,0.89,0.94,0.43,0.35,0.77
01101002201,0.97,0.94,0.5,0.44,0.85
01101002202,0.95,0.7,0.52,0.26,0.72
01101002400,0.85,0.81,0.51,0.75,0.83
01101002500,0.93,0.96,0.8,0.46,0.9
01101002700,0.08,0.35,0.45,0.17,0.14
01101002800,0.81,0.6,0.65,0.59,0.75
01101002900,0.91,0.94,0.65,0.64,0.89
01101003100,0.87,0.74,0.62,0.5,0.78
01101003301,0.23,0.55,0.48,0.05,0.17
01101003302,0.41,0.7,0.75,0.82,0.7
01101005102,0.93,0.98,0.45,0.59,0.88
01101005402,0.58,0.72,0.54,0.72,0.68
01101005403,0.7,0.74,0.67,0.25,0.62
01101005406,0.23,0.34,0.52,0.32,0.28
01101005408,0.13,0.54,0.58,0.04,0.13
01101005502,0.36,0.48,0.36,0.66,0.46
01101005503,0.13,0.16,0.63,0.05,0.09
01101005504,0.02,0.31,0.27,0.16,0.07
01101005604,0.12,0.19,0.29,0.06,0.05
01101005605,0.16,0.56,0.65,0.32,0.33
01101005606,0.67,0.62,0.62,0.19,0.54
01101005607,0.09,0.34,0.74,0.09,0.16
01101005608,0.05,0.94,0.18,0.03,0.1
01101005609,0.23,0.14,0.68,0.13,0.18
01101005610,0.52,0.7,0.8,0.59,0.68
01101005611,0.1,0.32,0.65,0.25,0.22
01101005612,0.07,0.35,0.57,0.02,0.07
01101005902,0.98,0.98,0.51,0.43,0.88
01101006100,0.91,1.0,0.52,0.66,0.92
01103000100,0.95,1.0,0.78,0.89,0.99
01103000200,0.12,0.48,0.08,0.02,0.03
01103000300,0.36,0.65,0.55,0.35,0.43
01103000700,0.98,0.82,0.9,0.41,0.89
01103000800,0.71,0.97,0.8,0.52,0.83
01103001000,0.54,0.52,0.77,0.4,0.58
01103005101,0.5,0.43,0.48,0.6,0.52
01103005105,0.3,0.75,0.35,0.21,0.32
01103005106,0.63,0.76,0.24,0.75,0.65
01103005107,0.31,0.56,0.41,0.11,0.24
01103005108,0.57,0.7,0.59,0.15,0.47
01103005109,0.89,0.91,0.73,0.77,0.92
01103005301,0.17,0.58,0.09,0.39,0.21
01103005302,0.34,0.51,0.27,0.36,0.32
01103005303,0.49,0.93,0.31,0.43,0.56
01103005304,0.37,0.66,0.25,0.07,0.21
01103005404,0.47,0.67,0.24,0.39,0.42
01107050000,0.64,0.77,0.17,0.33,0.49
01107050100,0.86,0.95,0.61,0.84,0.92
01107050400,0.9,0.83,0.48,0.83,0.88
01109188900,0.95,0.77,0.76,0.93,0.96
01109189000,0.57,0.16,0.3,0.72,0.48
01111000300,0.61,0.69,0.19,0.8,0.63
01111000400,0.63,0.73,0.36,0.94,0.77
01113030300,0.91,0.77,0.74,0.3,0.78
01113030401,0.3,0.52,0.23,0.83,0.47
01113030402,0.68,0.77,0.23,0.52,0.6
01113030500,0.79,0.98,0.28,0.56,0.76
01113030600,0.89,0.85,0.81,0.99,0.98
01113030902,0.57,0.69,0.54,0.26,0.51
01115040104,0.3,0.49,0.11,0.14,0.16
01115040203,0.69,0.52,0.33,0.77,0.66
01115040204,0.76,0.84,0.3,0.47,0.67
01115040501,0.39,0.67,0.06,0.22,0.25
01117030211,0.0,0.08,0.04,0.04,0.0
01117030213,0.21,0.06,0.39,0.45,0.19
01117030214,0.19,0.41,0.17,0.35,0.2
01117030215,0.22,0.32,0.43,0.05,0.11
01117030216,0.12,0.28,0.14,0.08,0.05
01117030217,0.06,0.74,0.41,0.2,0.21
01117030303,0.09,0.3,0.13,0.14,0.07
01117030304,0.02,0.21,0.09,0.09,0.02
01117030305,0.04,0.22,0.21,0.08,0.04
01117030306,0.42,0.64,0.32,0.09,0.26
01117030315,0.54,0.27,0.78,0.48,0.54
01117030316,0.39,0.63,0.7,0.3,0.47
01117030317,0.15,0.29,0.53,0.1,0.14
01117030320,0.4,0.3,0.39,0.22,0.27
01117030330,0.14,0.13,0.06,0.35,0.09
01117030331,0.17,0.12,0.42,0.04,0.06
01117030332,0.01,0.07,0.27,0.04,0.01
01117030333,0.02,0.31,0.47,0.02,0.03
01117030334,0.04,0.08,0.35,0.04,0.02
01117030336,0.05,0.15,0.38,0.03,0.02
01117030340,0.31,0.25,0.26,0.01,0.06
01117030341,0.49,0.38,0.75,0.73,0.62
01117030342,0.14,0.15,0.5,0.11,0.1
01117030344,0.09,0.32,0.4,0.07,0.09
01117030345,0.12,0.12,0.42,0.27,0.13
01117030406,0.74,0.59,0.16,0.72,0.64
01117030501,0.35,0.54,0.53,0.54,0.47
01117030502,0.3,0.3,0.48,0.11,0.19
01117030604,0.47,0.35,0.66,0.12,0.34
01117030605,0.45,0.43,0.56,0.14,0.33
01117030607,0.21,0.21,0.59,0.1,0.16
01117030608,0.17,0.4,0.13,0.11,0.09
01117030609,0.14,0.31,0.51,0.24,0.2
01117030703,0.57,0.89,0.48,0.86,0.77
01121010101,0.28,0.37,0.25,0.17,0.18
01121011000,0.9,0.36,0.19,0.41,0.59
01121011600,0.86,0.93,0.23,0.41,0.72
01121011700,0.76,0.43,0.37,0.74,0.67
01121012000,0.73,0.87,0.34,0.4,0.65
01123962000,0.68,0.94,0.41,0.57,0.73
01123962100,0.94,0.98,0.58,0.94,0.97
01123962200,0.84,0.98,0.31,0.96,0.93
01123962300,0.68,0.77,0.48,0.79,0.75
01123962502,0.17,0.42,0.05,0.55,0.22
01125010101,0.01,0.17,0.19,0.06,0.01
01125010102,0.27,0.06,0.23,0.18,0.09
01125010201,0.32,0.24,0.08,0.15,0.12
01125010202,0.32,0.44,0.29,0.3,0.28
01125010203,0.47,0.4,0.17,0.05,0.16
01125010204,0.34,0.69,0.12,0.79,0.47
01125010301,0.52,0.67,0.38,0.22,0.42
01125010404,0.87,0.74,0.5,0.44,0.74
01125010405,0.31,0.35,0.62,0.51,0.42
01125010406,0.06,0.61,0.28,0.28,0.18
01125010407,0.37,0.52,0.2,0.14,0.22
01125010701,0.47,0.12,0.27,0.28,0.24
01125010802,0.5,0.42,0.24,0.17,0.28
01125010803,0.84,0.44,0.71,0.8,0.82
01125011703,0.94,0.9,0.64,0.46,0.85
01125011800,0.98,0.87,0.52,0.9,0.95
01125011901,0.84,0.03,0.75,0.8,0.66
01125012100,0.55,0.14,0.65,0.26,0.38
01125012303,0.64,0.28,0.45,0.92,0.68
01125012304,0.65,0.39,0.43,0.63,0.59
01125012305,0.49,0.68,0.4,0.26,0.43
01125012403,0.38,0.17,0.56,0.4,0.34
01125012404,0.82,0.69,0.83,0.94,0.92
01125012405,0.75,0.65,0.76,0.64,0.78
01125012502,0.26,0.35,0.28,0.09,0.13
01125012503,0.18,0.26,0.28,0.18,0.13
01125012700,0.53,0.11,0.82,0.79,0.61
01125012800,0.77,0.43,0.47,0.09,0.43
01127020300,0.59,0.85,0.36,0.62,0.65
01127020400,0.81,0.96,0.7,0.83,0.92
01133965700,0.7,0.94,0.27,0.69,0.73
02020000101,0.36,0.33,0.25,0.44,0.31
02020000102,0.18,0.12,0.4,0.61,0.26
02020000201,0.26,0.3,0.43,0.13,0.18
02020000202,0.13,0.77,0.31,0.63,0.39
02020000203,0.08,0.19,0.27,0.07,0.04
02020000701,0.42,0.86,0.8,0.96,0.83
02020000702,0.51,0.79,0.68,0.97,0.82
02020000902,0.54,0.95,0.83,0.38,0.71
02020001200,0.03,0.1,0.27,0.95,0.28
02020001300,0.02,0.15,0.34,0.51,0.15
02020001500,0.07,0.32,0.53,0.37,0.22
02020001601,0.31,0.36,0.71,0.42,0.41
02020001701,0.21,0.32,0.61,0.64,0.4
02020001702,0.17,0.48,0.54,0.46,0.34
02020001732,0.23,0.35,0.58,0.36,0.32
02020001801,0.5,0.49,0.65,0.61,0.59
02020001802,0.63,0.19,0.78,1.0,0.82
02020001900,0.61,0.36,0.84,1.0,0.86
02020002100,0.35,0.12,0.28,0.75,0.36
02020002201,0.43,0.73,0.81,0.72,0.69
02020002202,0.27,0.18,0.65,0.89,0.51
02020002301,0.16,0.25,0.61,0.33,0.25
02020002302,0.47,0.55,0.5,0.59,0.54
02020002303,0.29,0.45,0.59,0.88,0.57
02020002400,0.44,0.1,0.76,0.96,0.64
02020002501,0.12,0.07,0.66,0.32,0.18
02020002502,0.18,0.17,0.77,0.61,0.38
02020002601,0.44,0.45,0.77,0.88,0.69
02020002602,0.2,0.32,0.71,0.45,0.36
02020002603,0.09,0.05,0.6,0.29,0.12
02020002702,0.31,0.51,0.44,0.49,0.4
02020002711,0.05,0.42,0.49,0.38,0.22
02020002712,0.41,0.55,0.79,0.91,0.72
02020002811,0.45,0.19,0.71,0.95,0.66
02020002812,0.02,0.1,0.47,0.33,0.1
02020002813,0.08,0.27,0.3,0.06,0.05
02020002821,0.04,0.35,0.32,0.18,0.1
02020002822,0.16,0.15,0.35,0.05,0.05
02020002823,0.04,0.1,0.28,0.1,0.03
02020002900,0.02,0.01,0.23,0.36,0.02
02090000400,0.32,0.23,0.63,0.6,0.43
02090000500,0.71,0.5,0.44,0.95,0.78
02090000600,0.2,0.31,0.62,0.9,0.51
02090000800,0.26,0.45,0.29,0.39,0.29
02090000900,0.09,0.14,0.27,0.33,0.12
02090001200,0.26,0.68,0.3,0.74,0.47
02090001400,0.35,0.35,0.22,0.37,0.28
02090001500,0.42,0.61,0.22,0.26,0.33
02090001600,0.37,0.18,0.19,0.79,0.38
02090001700,0.14,0.3,0.08,0.25,0.1
02100000100,0.23,0.5,0.39,0.86,0.49
02110000100,0.05,0.12,0.34,0.46,0.14
02110000200,0.31,0.13,0.56,0.69,0.4
02110000300,0.2,0.31,0.54,0.77,0.43
02110000600,0.2,0.19,0.35,0.85,0.37
02122000300,0.17,0.16,0.26,0.19,0.1
02122000400,0.55,0.48,0.1,0.74,0.5
02122000500,0.31,0.59,0.26,0.85,0.51
02122000600,0.6,0.85,0.33,0.9,0.75
02122000700,0.41,0.45,0.22,0.71,0.45
02122000800,0.56,0.72,0.25,0.38,0.48
02122000900,0.16,0.35,0.23,0.55,0.25
02122001000,0.4,0.69,0.4,0.88,0.62
02122001100,0.62,0.52,0.37,0.54,0.56
02130000100,0.22,0.56,0.14,0.45,0.27
02130000200,0.54,0.76,0.68,0.98,0.84
02130000400,0.2,0.31,0.25,0.57,0.27
02170000102,0.51,0.28,0.19,0.65,0.43
02170000300,0.51,0.26,0.24,0.5,0.38
02170000401,0.74,0.61,0.16,0.65,0.62
02170000402,0.71,0.28,0.36,0.48,0.52
02170000501,0.59,0.38,0.1,0.28,0.33
02170000601,0.32,0.44,0.38,0.33,0.32
02170000603,0.51,0.45,0.53,0.29,0.43
02170000701,0.59,0.59,0.25,0.21,0.39
02170000703,0.54,0.51,0.44,0.21,0.4
02170000705,0.5,0.33,0.5,0.35,0.41
02170000706,0.56,0.3,0.28,0.58,0.46
02170000800,0.73,0.89,0.62,0.88,0.86
02170000900,0.47,0.99,0.35,0.87,0.76
02170001001,0.48,0.62,0.21,0.24,0.35
02170001003,0.54,0.5,0.29,0.46,0.46
02170001004,0.34,0.22,0.33,0.7,0.39
02170001100,0.23,0.33,0.38,0.34,0.25
02170001202,0.48,0.69,0.28,0.76,0.58
02170001300,0.46,0.38,0.22,0.56,0.4
02195000200,0.38,0.89,0.55,0.95,0.75
02198000100,0.68,0.73,0.41,0.94,0.79
02198000300,,0.05,0.0,0.05,
02198940100,0.74,0.94,0.45,0.9,0.86
02220000100,0.15,0.43,0.34,0.81,0.4
02220000200,0.33,0.54,0.59,0.96,0.66
02261000100,0.61,0.64,0.41,0.9,0.73
02261000200,0.13,0.08,0.39,0.82,0.29
02261000300,0.31,0.44,0.32,0.9,0.51
02275000300,0.46,0.79,0.49,0.9,0.71
04001970501,0.58,0.97,0.44,0.65,0.73
04001970502,0.57,0.75,0.3,0.66,0.61
04003000800,0.84,0.74,0.93,0.89,0.94
04003000901,0.99,1.0,0.98,0.69,1.0
04003001100,0.64,0.85,0.74,0.81,0.82
04003001502,0.79,0.98,0.73,0.97,0.97
04003001601,0.63,0.74,0.48,0.14,0.48
04003001701,0.55,0.9,0.55,0.34,0.6
04003001702,0.67,0.93,0.67,0.48,0.75
04003001703,0.35,0.85,0.7,0.34,0.53
04003001800,0.27,0.65,0.6,0.13,0.3
04003001900,0.11,0.69,0.41,0.13,0.19
04005000100,0.08,0.37,0.27,0.27,0.14
04005000200,0.42,0.26,0.38,0.84,0.51
04005000300,0.79,0.46,0.81,0.93,0.87
04005000400,0.36,0.72,0.41,0.39,0.43
04005000600,0.14,0.28,0.4,0.47,0.25
04005000700,0.22,0.15,0.48,0.66,0.33
04005000900,0.35,0.28,0.29,0.32,0.26
04005001101,0.44,0.03,0.44,0.17,0.15
04005001102,0.52,0.03,0.69,0.96,0.58
04005001200,0.15,0.12,0.34,0.68,0.26
04005001301,0.22,0.22,0.34,0.63,0.3
04005001500,0.23,0.53,0.17,0.47,0.28
04005001600,0.41,0.41,0.09,0.34,0.27
04005001700,0.59,0.77,0.65,0.73,0.73
04005002200,0.31,0.4,0.42,0.2,0.26
04007000100,0.34,0.64,0.06,0.07,0.14
04007000200,0.48,0.64,0.07,0.16,0.26
04007000301,0.46,0.64,0.23,0.79,0.56
04007000302,0.48,0.85,0.26,0.53,0.54
04007000400,0.34,0.55,0.11,0.41,0.3
04007001100,0.73,0.83,0.58,0.29,0.66
04009961400,0.43,0.88,0.64,0.89,0.75
04011960200,0.36,0.35,0.76,0.5,0.48
04012940200,0.7,0.66,0.82,0.83,0.82
04013010101,0.13,0.15,0.03,0.19,0.05
04013010102,0.07,0.1,0.36,0.15,0.06
04013030401,0.0,0.37,0.04,0.36,0.07
04013030402,0.4,0.35,0.33,0.19,0.26
04013040502,0.35,0.7,0.6,0.71,0.58
04013040506,0.45,0.48,0.01,0.13,0.18
04013040507,0.3,0.48,0.03,0.77,0.36
04013040512,0.36,0.46,0.19,0.05,0.13
04013040513,0.24,0.46,0.22,0.05,0.11
04013040514,0.28,0.47,0.24,0.03,0.1
04013040516,0.32,0.3,0.2,0.14,0.15
04013040517,0.67,0.25,0.52,0.17,0.4
04013040519,0.08,0.38,0.33,0.02,0.04
04013040520,0.11,0.12,0.36,0.02,0.02
04013040521,0.19,0.39,0.4,0.03,0.09
04013040522,0.12,0.47,0.12,0.09,0.07
04013040523,0.4,0.31,0.18,0.08,0.14
04013040524,0.32,0.41,0.06,0.03,0.07
04013040525,0.09,0.43,0.14,0.03,0.04
04013040526,0.34,0.48,0.26,0.05,0.15
04013040528,0.11,0.44,0.13,0.02,0.03
04013040529,0.09,0.41,0.02,0.12,0.05
04013040530,0.51,0.48,0.59,0.28,0.45
04013040531,0.42,0.51,0.13,0.48,0.36
04013050605,0.27,0.21,0.64,0.31,0.29
04013050606,0.2,0.55,0.61,0.15,0.26
04013050607,0.87,0.54,0.81,0.46,0.77
04013050608,0.65,0.93,0.67,0.25,0.67
04013050609,0.47,0.69,0.67,0.11,0.41
04013050610,0.58,0.41,0.78,0.44,0.59
04013050611,0.62,0.38,0.81,0.21,0.52
04013050701,0.71,0.8,0.79,0.28,0.69
04013060802,0.77,0.81,0.79,0.27,0.72
04013060901,0.76,0.84,0.55,0.42,0.71
04013060902,0.84,0.91,0.93,0.61,0.91
04013060903,0.9,0.62,0.87,0.3,0.77
04013060904,0.78,0.79,0.82,0.28,0.73
04013061009,0.21,0.41,0.65,0.62,0.43
04013061010,0.24,0.79,0.49,0.08,0.25
04013061011,0.53,0.52,0.76,0.4,0.57
04013061012,0.33,0.15,0.74,0.59,0.43
04013061013,0.29,0.24,0.65,0.11,0.21
04013061014,0.42,0.27,0.68,0.51,0.47
04013061015,0.37,0.59,0.63,0.17,0.37
04013061016,0.3,0.28,0.65,0.38,0.36
04013061018,0.04,0.33,0.07,0.03,0.01
04013061019,0.35,0.41,0.79,0.22,0.39
04013061020,0.25,0.53,0.67,0.11,0.26
04013061021,0.32,0.44,0.59,0.01,0.15
04013061022,0.28,0.48,0.72,0.23,0.35
04013061023,0.45,0.44,0.68,0.11,0.34
04013061025,0.34,0.58,0.52,0.01,0.16
04013061026,0.61,0.58,0.25,0.18,0.38
04013061027,0.43,0.38,0.45,0.46,0.42
04013061029,0.56,0.45,0.38,0.46,0.49
04013061030,0.36,0.3,0.47,0.12,0.23
04013061031,0.32,0.59,0.48,0.25,0.34
04013061032,0.6,0.62,0.46,0.11,0.4
04013061033,0.42,0.5,0.61,0.49,0.5
04013061034,0.54,0.53,0.65,0.4,0.55
04013061035,0.44,0.39,0.65,0.19,0.37
04013061036,0.27,0.35,0.56,0.22,0.27
04013061037,0.27,0.43,0.45,0.19,0.25
04013061038,0.28,0.24,0.6,0.38,0.32
04013061039,0.56,0.7,0.57,0.14,0.45
04013061040,0.44,0.19,0.59,0.1,0.23
04013061041,0.52,0.55,0.6,0.03,0.29
04013061043,0.6,0.57,0.74,0.17,0.51
04013061044,0.42,0.35,0.66,0.16,0.33
04013061045,0.14,0.43,0.44,0.51,0.31
04013061046,0.68,0.62,0.83,0.79,0.8
04013061047,0.34,0.23,0.74,0.15,0.28
04013061300,0.77,0.12,0.85,0.19,0.52
04013071503,0.2,0.5,0.32,0.78,0.42
04013071504,0.4,0.47,0.0,0.06,0.12
04013071505,0.32,0.49,0.12,0.6,0.35
04013071506,0.28,0.47,0.08,0.02,0.06
04013071509,0.34,0.66,0.5,0.49,0.47
04013071510,0.24,0.19,0.46,0.26,0.21
04013071512,0.25,0.18,0.44,0.49,0.29
04013071513,0.23,0.91,0.43,0.24,0.38
04013071514,0.22,0.67,0.13,0.79,0.41
04013071515,0.31,0.63,0.39,0.5,0.42
04013071517,0.36,0.38,0.48,0.22,0.3
04013071600,0.88,0.95,0.69,0.84,0.94
04013071701,0.55,0.58,0.38,0.36,0.47
