"","TRACTCE","GEOID","BedCt","PITCt","YrBed"
"35025",3900,13121003900,NA,NA,NA
"35026",5501,13121005501,NA,NA,NA
"35027",6200,13121006200,NA,NA,NA
"35028",9102,13121009102,NA,NA,NA
"35029",10107,13121010107,NA,NA,NA
"35030",10209,13121010209,NA,NA,NA
"35031",80300,13123080300,NA,NA,NA
"35032",1100,13313001100,NA,NA,NA
"35033",950500,13001950500,NA,NA,NA
"35034",960600,13015960600,NA,NA,NA
"35035",970202,13085970202,NA,NA,NA
"35036",80404,13097080404,NA,NA,NA
"35037",30105,13073030105,NA,NA,NA
"35038",30200,13169030200,NA,NA,NA
"35039",950700,13175950700,NA,NA,NA
"35040",7300,13121007300,NA,NA,NA
"35041",960101,13187960101,NA,NA,NA
"35042",80604,13097080604,NA,NA,NA
"35043",300,13105000300,NA,NA,NA
"35044",170603,13077170603,NA,NA,NA
"35045",30700,13047030700,NA,NA,NA
"35046",970500,13009970500,NA,NA,NA
"35047",950202,13175950202,NA,NA,NA
"35048",960201,13187960201,NA,NA,NA
"35049",90400,13057090400,205,205,205
"35050",130400,13059130400,NA,NA,NA
"35051",150700,13059150700,NA,NA,NA
"35052",130609,13117130609,NA,NA,NA
"35053",3700,13121003700,NA,NA,NA
"35054",5000,13121005000,NA,NA,NA
"35055",6400,13121006400,NA,NA,NA
"35056",21218,13089021218,NA,NA,NA
"35057",21413,13089021413,NA,NA,NA
"35058",21703,13089021703,NA,NA,NA
"35059",970702,13009970702,NA,NA,NA
"35060",180107,13013180107,NA,NA,NA
"35061",180402,13013180402,NA,NA,NA
"35062",21210,13089021210,NA,NA,NA
"35063",91103,13057091103,NA,NA,NA
"35064",23212,13089023212,NA,NA,NA
"35065",23314,13089023314,NA,NA,NA
"35066",23419,13089023419,NA,NA,NA
"35067",980000,13089980000,NA,NA,NA
"35068",40408,13063040408,NA,NA,NA
"35069",40523,13063040523,38,38,38
"35070",30104,13067030104,NA,NA,NA
"35071",30215,13067030215,NA,NA,NA
"35072",100,13095000100,NA,NA,NA
"35073",80511,13097080511,NA,NA,NA
"35074",50210,13135050210,NA,NA,NA
"35075",7002,13121007002,NA,NA,NA
"35076",7802,13121007802,106,110,106
"35077",9402,13121009402,NA,NA,NA
"35078",9802,13121009802,NA,NA,NA
"35079",970100,13071970100,NA,NA,NA
"35080",30106,13073030106,NA,NA,NA
"35081",970200,13093970200,NA,NA,NA
"35082",950400,13267950400,NA,NA,NA
"35083",960700,13015960700,70,65,70
"35084",30503,13073030503,NA,NA,NA
"35085",170305,13077170305,NA,NA,NA
"35086",950203,13311950203,NA,NA,NA
"35087",11200,13095011200,NA,NA,NA
"35088",80103,13097080103,54,54,54
"35089",80505,13097080505,NA,NA,NA
"35090",404,13127000404,NA,NA,NA
"35091",960400,13017960400,NA,NA,NA
"35092",12400,13021012400,NA,NA,NA
"35093",13900,13021013900,NA,NA,NA
"35094",180103,13013180103,NA,NA,NA
"35095",21416,13089021416,NA,NA,NA
"35096",21805,13089021805,NA,NA,NA
"35097",22204,13089022204,42,42,42
"35098",90804,13057090804,NA,NA,NA
"35099",10102,13317010102,NA,NA,NA
"35100",200,13193000200,NA,NA,NA
"35101",110200,13297110200,NA,NA,NA
"35102",950100,13209950100,NA,NA,NA
"35103",20100,13053020100,32,32,32
"35104",22007,13089022007,NA,NA,NA
"35105",90100,13057090100,NA,NA,NA
"35106",31108,13067031108,NA,NA,NA
"35107",140403,13113140403,NA,NA,NA
"35108",60202,13247060202,NA,NA,NA
"35109",160100,13255160100,NA,NA,NA
"35110",120200,13145120200,NA,NA,NA
"35111",950200,13131950200,NA,NA,NA
"35112",13408,13021013408,NA,NA,NA
"35113",950700,13033950700,NA,NA,NA
"35114",50419,13135050419,NA,NA,NA
"35115",50431,13135050431,NA,NA,NA
"35116",50523,13135050523,NA,NA,NA
"35117",960100,13147960100,NA,NA,NA
"35118",960100,13161960100,NA,NA,NA
"35119",10101,13051010101,NA,NA,NA
"35120",10802,13051010802,NA,NA,NA
"35121",11104,13051011104,NA,NA,NA
"35122",50535,13135050535,20,7,20
"35123",10801,13051010801,NA,NA,NA
"35124",11103,13051011103,NA,NA,NA
"35125",10512,13121010512,NA,NA,NA
"35126",11506,13121011506,NA,NA,NA
"35127",11619,13121011619,NA,NA,NA
"35128",980000,13121980000,NA,NA,NA
"35129",960200,13075960200,NA,NA,NA
"35130",50220,13135050220,NA,NA,NA
"35131",10211,13121010211,NA,NA,NA
"35132",31205,13067031205,NA,NA,NA
"35133",170404,13077170404,NA,NA,NA
"35134",170801,13077170801,NA,NA,NA
"35135",970200,13087970200,NA,NA,NA
"35136",970600,13199970600,NA,NA,NA
"35137",202,13115000202,NA,NA,NA
"35138",130103,13117130103,NA,NA,NA
"35139",130305,13117130305,NA,NA,NA
"35140",130506,13117130506,NA,NA,NA
"35141",22500,13089022500,3,3,3
"35142",970600,13251970600,NA,NA,NA
"35143",920101,13029920101,NA,NA,NA
"35144",10402,13039010402,NA,NA,NA
"35145",910400,13045910400,NA,NA,NA
"35146",30100,13047030100,NA,NA,NA
"35147",960100,13003960100,NA,NA,NA
"35148",30401,13103030401,NA,NA,NA
"35149",970302,13241970302,NA,NA,NA
"35150",10711,13245010711,NA,NA,NA
"35151",970400,13107970400,3,3,3
"35152",140203,13113140203,NA,NA,NA
"35153",30223,13067030223,NA,NA,NA
"35154",30228,13067030228,NA,NA,NA
"35155",30326,13067030326,NA,NA,NA
"35156",30339,13067030339,NA,NA,NA
"35157",30700,13067030700,388,344,388
"35158",50400,13111050400,55,50,51
"35159",201,13115000201,NA,NA,NA
"35160",1702,13115001702,NA,NA,NA
"35161",30335,13067030335,NA,NA,NA
"35162",970800,13087970800,NA,NA,NA
"35163",23214,13089023214,268,268,268
"35164",23411,13089023411,NA,NA,NA
"35165",23700,13089023700,44,44,44
"35166",1403,13095001403,NA,NA,NA
"35167",130507,13117130507,NA,NA,NA
"35168",130404,13117130404,NA,NA,NA
"35169",30218,13067030218,NA,NA,NA
"35170",30227,13067030227,NA,NA,NA
"35171",960202,13237960202,NA,NA,NA
"35172",40614,13063040614,NA,NA,NA
"35173",30310,13067030310,NA,NA,NA
"35174",31312,13067031312,NA,NA,NA
"35175",30328,13067030328,NA,NA,NA
"35176",30344,13067030344,NA,NA,NA
"35177",960400,13075960400,NA,NA,NA
"35178",30901,13067030901,NA,NA,NA
"35179",31404,13067031404,NA,NA,NA
"35180",10500,13069010500,NA,NA,NA
"35181",30304,13073030304,NA,NA,NA
"35182",10703,13157010703,NA,NA,NA
"35183",9101,13121009101,NA,NA,NA
"35184",21809,13089021809,NA,NA,NA
"35185",21907,13089021907,NA,NA,NA
"35186",21504,13089021504,NA,NA,NA
"35187",960600,13091960600,NA,NA,NA
"35188",10401,13095010401,NA,NA,NA
"35189",180104,13013180104,NA,NA,NA
"35190",13604,13021013604,NA,NA,NA
"35191",10605,13051010605,NA,NA,NA
"35192",30318,13067030318,NA,NA,NA
"35193",10600,13245010600,NA,NA,NA
"35194",11000,13095011000,NA,NA,NA
"35195",80201,13097080201,NA,NA,NA
"35196",22402,13089022402,NA,NA,NA
"35197",23316,13089023316,NA,NA,NA
"35198",90300,13099090300,NA,NA,NA
"35199",7806,13121007806,NA,NA,NA
"35200",11416,13121011416,NA,NA,NA
"35201",21910,13089021910,NA,NA,NA
"35202",22010,13089022010,NA,NA,NA
"35203",50607,13135050607,NA,NA,NA
"35204",50715,13135050715,NA,NA,NA
"35205",600,13095000600,NA,NA,NA
"35206",10200,13055010200,NA,NA,NA
"35207",90502,13057090502,NA,NA,NA
"35208",90902,13057090902,NA,NA,NA
"35209",91102,13057091102,NA,NA,NA
"35210",10402,13095010402,NA,NA,NA
"35211",80603,13097080603,NA,NA,NA
"35212",80400,13123080400,NA,NA,NA
"35213",501,13127000501,NA,NA,NA
"35214",40622,13063040622,NA,NA,NA
"35215",50105,13135050105,NA,NA,NA
"35216",30239,13067030239,NA,NA,NA
"35217",30322,13067030322,NA,NA,NA
"35218",400,13137000400,NA,NA,NA
"35219",120204,13223120204,NA,NA,NA
"35220",40400,13225040400,NA,NA,NA
"35221",960902,13285960902,NA,NA,NA
"35222",130202,13117130202,NA,NA,NA
"35223",8302,13121008302,NA,NA,NA
"35224",10101,13157010101,NA,NA,NA
"35225",204,13291000204,NA,NA,NA
"35226",20302,13295020302,NA,NA,NA
"35227",11421,13121011421,15,15,15
"35228",11614,13121011614,NA,NA,NA
"35229",970900,13129970900,NA,NA,NA
"35230",50726,13135050726,NA,NA,NA
"35231",10802,13069010802,NA,NA,NA
"35232",30402,13073030402,NA,NA,NA
"35233",950700,13261950700,37,27,37
"35234",101,13139000101,NA,NA,NA
"35235",1102,13139001102,NA,NA,NA
"35236",10100,13143010100,NA,NA,NA
"35237",950301,13133950301,NA,NA,NA
"35238",910800,13045910800,NA,NA,NA
"35239",3400,13051003400,8,4,8
"35240",3800,13051003800,NA,NA,NA
"35241",13606,13021013606,NA,NA,NA
"35242",970202,13005970202,NA,NA,NA
"35243",970300,13011970300,NA,NA,NA
"35244",180203,13013180203,NA,NA,NA
"35245",960100,13275960100,NA,NA,NA
"35246",961100,13275961100,NA,NA,NA
"35247",50216,13135050216,NA,NA,NA
"35248",50430,13135050430,NA,NA,NA
"35249",50531,13135050531,NA,NA,NA
"35250",50549,13135050549,NA,NA,NA
"35251",70203,13151070203,NA,NA,NA
"35252",4211,13051004211,NA,NA,NA
"35253",11003,13051011003,NA,NA,NA
"35254",90701,13057090701,NA,NA,NA
"35255",150100,13035150100,NA,NA,NA
"35256",950100,13043950100,NA,NA,NA
"35257",920306,13029920306,NA,NA,NA
"35258",970200,13129970200,NA,NA,NA
"35259",140101,13113140101,NA,NA,NA
"35260",91101,13057091101,NA,NA,NA
"35261",130600,13059130600,NA,NA,NA
"35262",40303,13063040303,217,131,217
"35263",40612,13063040612,57,57,57
"35264",10106,13121010106,NA,NA,NA
"35265",30100,13219030100,NA,NA,NA
"35266",10504,13245010504,NA,NA,NA
"35267",10710,13245010710,NA,NA,NA
"35268",60306,13247060306,NA,NA,NA
"35269",130303,13117130303,NA,NA,NA
"35270",130406,13117130406,NA,NA,NA
"35271",130508,13117130508,NA,NA,NA
"35272",21107,13153021107,NA,NA,NA
"35273",970300,13251970300,NA,NA,NA
"35274",160400,13255160400,NA,NA,NA
"35275",10400,13069010400,NA,NA,NA
"35276",30308,13073030308,NA,NA,NA
"35277",10500,13293010500,NA,NA,NA
"35278",110400,13297110400,NA,NA,NA
"35279",161200,13255161200,50,45,50
"35280",10801,13069010801,NA,NA,NA
"35281",970600,13087970600,NA,NA,NA
"35282",22203,13089022203,26,26,26
"35283",910501,13045910501,NA,NA,NA
"35284",10602,13095010602,NA,NA,NA
"35285",180501,13013180501,NA,NA,NA
"35286",950200,13235950200,NA,NA,NA
"35287",30341,13067030341,NA,NA,NA
"35288",30413,13067030413,NA,NA,NA
"35289",30800,13067030800,NA,NA,NA
"35290",31106,13067031106,NA,NA,NA
"35291",31206,13067031206,NA,NA,NA
"35292",31505,13067031505,NA,NA,NA
"35293",11202,13121011202,210,127,210
"35294",160200,13255160200,NA,NA,NA
"35295",950100,13259950100,6,6,6
"35296",700,13313000700,NA,NA,NA
"35297",950200,13269950200,NA,NA,NA
"35298",700,13127000700,NA,NA,NA
"35299",950300,13311950300,NA,NA,NA
"35300",950200,13043950200,NA,NA,NA
"35301",960300,13315960300,NA,NA,NA
"35302",950200,13321950200,NA,NA,NA
"35303",90500,13205090500,NA,NA,NA
"35304",10803,13051010803,NA,NA,NA
"35305",170304,13077170304,NA,NA,NA
"35306",21417,13089021417,NA,NA,NA
"35307",180502,13013180502,NA,NA,NA
"35308",960902,13015960902,NA,NA,NA
"35309",11625,13121011625,NA,NA,NA
"35310",10201,13213010201,NA,NA,NA
"35311",70113,13151070113,NA,NA,NA
"35312",21202,13153021202,NA,NA,NA
"35313",10702,13157010702,NA,NA,NA
"35314",50100,13227050100,NA,NA,NA
"35315",10200,13233010200,NA,NA,NA
"35316",10107,13245010107,NA,NA,NA
"35317",20600,13195020600,NA,NA,NA
"35318",50101,13207050101,NA,NA,NA
"35319",11420,13121011420,NA,NA,NA
"35320",960500,13147960500,NA,NA,NA
"35321",10502,13179010502,NA,NA,NA
"35322",21813,13089021813,NA,NA,NA
"35323",10107,13215010107,NA,NA,NA
"35324",11100,13215011100,102,86,102
"35325",120301,13223120301,20,12,20
"35326",9502,13121009502,NA,NA,NA
"35327",50527,13135050527,NA,NA,NA
"35328",130405,13117130405,NA,NA,NA
"35329",910500,42019910500,NA,NA,NA
"35330",912200,42019912200,NA,NA,NA
"35331",100,42021000100,34,4,34
"35332",12600,42021012600,NA,NA,NA
"35333",20700,42025020700,NA,NA,NA
"35334",10800,42027010800,NA,NA,NA
"35335",11501,42027011501,NA,NA,NA
"35336",300103,42029300103,NA,NA,NA
"35337",300700,42029300700,41,36,25
"35338",302102,42029302102,NA,NA,NA
"35339",30300,42085030300,NA,NA,NA
"35340",30500,42085030500,14,7,14
"35341",33100,42085033100,NA,NA,NA
"35342",300101,42089300101,22,15,22
"35343",300403,42089300403,NA,NA,NA
"35344",300800,42089300800,158,127,121
"35345",200305,42091200305,NA,NA,NA
"35346",960400,42127960400,NA,NA,NA
"35347",800300,42129800300,NA,NA,NA
"35348",802500,42129802500,NA,NA,NA
"35349",806000,42129806000,NA,NA,NA
"35350",808200,42129808200,NA,NA,NA
"35351",100,42133000100,204,203,204
"35352",700,42133000700,8,6,8
"35353",1500,42133001500,58,47,52
"35354",971200,42123971200,NA,NA,NA
"35355",160800,42003160800,NA,NA,NA
"35356",202200,42003202200,NA,NA,NA
"35357",262000,42003262000,NA,NA,NA
"35358",712700,42125712700,NA,NA,NA
"35359",746100,42125746100,NA,NA,NA
"35360",773100,42125773100,NA,NA,NA
"35361",484500,42003484500,NA,NA,NA
"35362",281500,42003281500,NA,NA,NA
"35363",310300,42003310300,NA,NA,NA
"35364",410000,42003410000,NA,NA,NA
"35365",418000,42003418000,NA,NA,NA
"35366",420000,42003420000,NA,NA,NA
"35367",429202,42003429202,NA,NA,NA
"35368",448000,42003448000,NA,NA,NA
"35369",455000,42003455000,NA,NA,NA
"35370",468900,42003468900,NA,NA,NA
"35371",473200,42003473200,NA,NA,NA
"35372",477100,42003477100,NA,NA,NA
"35373",104400,42017104400,8,6,8
"35374",401501,42045401501,NA,NA,NA
"35375",402200,42045402200,NA,NA,NA
"35376",402800,42045402800,NA,NA,NA
"35377",405300,42045405300,20,15,20
"35378",30400,42035030400,NA,NA,NA
"35379",490003,42003490003,NA,NA,NA
"35380",494000,42003494000,NA,NA,NA
"35381",499300,42003499300,NA,NA,NA
"35382",50400,42037050400,7,6,7
"35383",111200,42039111200,NA,NA,NA
"35384",10500,42041010500,NA,NA,NA
"35385",11602,42041011602,NA,NA,NA
"35386",981606,42041981606,NA,NA,NA
"35387",20400,42043020400,NA,NA,NA
"35388",21200,42043021200,NA,NA,NA
"35389",22702,42043022702,NA,NA,NA
"35390",23500,42043023500,NA,NA,NA
"35391",25200,42043025200,NA,NA,NA
"35392",400900,42045400900,NA,NA,NA
"35393",420200,42083420200,36,15,36
"35394",105009,42017105009,NA,NA,NA
"35395",105208,42017105208,NA,NA,NA
"35396",105809,42017105809,NA,NA,NA
"35397",902700,42019902700,NA,NA,NA
"35398",200507,42091200507,NA,NA,NA
"35399",200907,42091200907,9,9,NA
"35400",201409,42091201409,NA,NA,NA
"35401",201605,42091201605,NA,NA,NA
"35402",202602,42091202602,NA,NA,NA
"35403",203601,42091203601,NA,NA,NA
"35404",204009,42091204009,NA,NA,NA
"35405",204702,42091204702,NA,NA,NA
"35406",17703,42095017703,NA,NA,NA
"35407",81000,42097081000,NA,NA,NA
"35408",81400,42097081400,NA,NA,NA
"35409",81700,42097081700,NA,NA,NA
"35410",200,42101000200,80,81,80
"35411",500,42101000500,304,289,304
"35412",901,42101000901,29,27,29
"35413",1002,42101001002,NA,NA,NA
"35414",2000,42101002000,NA,NA,NA
"35415",3300,42101003300,66,46,66
"35416",407803,42045407803,NA,NA,NA
"35417",408600,42045408600,NA,NA,NA
"35418",409702,42045409702,NA,NA,NA
"35419",950400,42047950400,46,46,46
"35420",100,42049000100,155,129,155
"35421",1600,42049001600,NA,NA,NA
"35422",10107,42049010107,NA,NA,NA
"35423",10700,42049010700,NA,NA,NA
"35424",12002,42049012002,NA,NA,NA
"35425",210300,42079210300,NA,NA,NA
"35426",211800,42079211800,6,3,6
"35427",213700,42079213700,NA,NA,NA
"35428",215100,42079215100,NA,NA,NA
"35429",216000,42079216000,NA,NA,NA
"35430",10900,42081010900,NA,NA,NA
"35431",960400,42063960400,NA,NA,NA
"35432",961102,42063961102,NA,NA,NA
"35433",950500,42065950500,NA,NA,NA
"35434",100200,42069100200,229,219,229
"35435",100800,42069100800,12,12,6
"35436",101600,42069101600,NA,NA,NA
"35437",111600,42069111600,NA,NA,NA
"35438",112500,42069112500,NA,NA,NA
"35439",800,42071000800,NA,NA,NA
"35440",20100,42003020100,275,258,155
"35441",70800,42003070800,NA,NA,NA
"35442",6300,42101006300,257,182,177
"35443",500,42077000500,119,63,119
"35444",1000,42077001000,168,126,168
"35445",1800,42077001800,NA,NA,NA
"35446",5301,42077005301,NA,NA,NA
"35447",5402,42077005402,NA,NA,NA
"35448",6002,42077006002,NA,NA,NA
"35449",9100,42077009100,NA,NA,NA
"35450",200600,42079200600,NA,NA,NA
"35451",32100,42101032100,NA,NA,NA
"35452",34000,42101034000,NA,NA,NA
"35453",13000,42011013000,NA,NA,NA
"35454",14200,42011014200,NA,NA,NA
"35455",205806,42091205806,NA,NA,NA
"35456",206906,42091206906,NA,NA,NA
"35457",207201,42091207201,19,18,19
"35458",208702,42091208702,NA,NA,NA
"35459",210200,42091210200,NA,NA,NA
"35460",10900,42095010900,NA,NA,NA
"35461",16201,42095016201,NA,NA,NA
"35462",950502,42103950502,NA,NA,NA
"35463",100300,42013100300,NA,NA,NA
"35464",951400,42015951400,NA,NA,NA
"35465",100201,42017100201,NA,NA,NA
"35466",100407,42017100407,NA,NA,NA
"35467",101401,42017101401,NA,NA,NA
"35468",101504,42017101504,NA,NA,NA
"35469",102102,42017102102,NA,NA,NA
"35470",104100,42017104100,NA,NA,NA
"35471",1200,42107001200,NA,NA,NA
"35472",2700,42107002700,NA,NA,NA
"35473",21700,42111021700,NA,NA,NA
"35474",32600,42115032600,12,12,12
"35475",950400,42117950400,5,5,5
"35476",200800,42121200800,NA,NA,NA
"35477",6900,42101006900,NA,NA,NA
"35478",8302,42101008302,NA,NA,NA
"35479",10200,42101010200,NA,NA,NA
"35480",11500,42101011500,NA,NA,NA
"35481",12203,42101012203,NA,NA,NA
"35482",14400,42101014400,81,74,81
"35483",11800,42073011800,16,7,16
"35484",3000,42075003000,NA,NA,NA
"35485",34802,42101034802,NA,NA,NA
"35486",36202,42101036202,NA,NA,NA
"35487",36502,42101036502,NA,NA,NA
"35488",37600,42101037600,449,316,399
"35489",302902,42029302902,16,16,16
"35490",305600,42029305600,NA,NA,NA
"35491",306300,42029306300,NA,NA,NA
"35492",306503,42029306503,7,7,7
"35493",310400,42029310400,NA,NA,NA
"35494",111500,42003111500,281,268,281
"35495",21210,42133021210,NA,NA,NA
"35496",22000,42133022000,NA,NA,NA
"35497",522000,42003522000,NA,NA,NA
"35498",525200,42003525200,NA,NA,NA
"35499",552300,42003552300,NA,NA,NA
"35500",562000,42003562000,NA,NA,NA
"35501",261700,42051261700,NA,NA,NA
"35502",980600,42003980600,NA,NA,NA
"35503",981100,42003981100,NA,NA,NA
"35504",951700,42005951700,NA,NA,NA
"35505",603700,42007603700,NA,NA,NA
"35506",604000,42007604000,NA,NA,NA
"35507",960200,42009960200,NA,NA,NA
"35508",11900,42055011900,NA,NA,NA
"35509",11703,42071011703,NA,NA,NA
"35510",16300,42101016300,NA,NA,NA
"35511",16702,42101016702,NA,NA,NA
"35512",17202,42101017202,NA,NA,NA
"35513",19900,42101019900,NA,NA,NA
"35514",21100,42101021100,NA,NA,NA
"35515",24100,42101024100,782,703,782
"35516",24900,42101024900,55,39,55
"35517",26301,42101026301,27,26,27
"35518",27901,42101027901,NA,NA,NA
"35519",30000,42101030000,489,437,489
"35520",31101,42101031101,NA,NA,NA
"35521",13303,42071013303,NA,NA,NA
"35522",10100,42073010100,NA,NA,NA
"35523",200,42011000200,NA,NA,NA
"35524",500,42011000500,NA,NA,NA
"35525",10801,42011010801,NA,NA,NA
"35526",11702,42011011702,NA,NA,NA
"35527",406903,42045406903,NA,NA,NA
"35528",16901,42095016901,NA,NA,NA
"35529",200105,42091200105,NA,NA,NA
"35530",200308,42091200308,NA,NA,NA
"35531",200603,42091200603,NA,NA,NA
"35532",180300,42003180300,NA,NA,NA
"35533",202300,42003202300,21,21,21
"35534",250300,42003250300,NA,NA,NA
"35535",401200,42003401200,NA,NA,NA
"35536",408002,42003408002,NA,NA,NA
"35537",413400,42003413400,NA,NA,NA
"35538",417100,42003417100,NA,NA,NA
"35539",423000,42003423000,NA,NA,NA
"35540",430100,42003430100,NA,NA,NA
"35541",431400,42003431400,NA,NA,NA
"35542",446000,42003446000,NA,NA,NA
"35543",34100,42101034100,NA,NA,NA
"35544",34801,42101034801,63,58,63
"35545",35602,42101035602,NA,NA,NA
"35546",38400,42101038400,NA,NA,NA
"35547",980800,42101980800,NA,NA,NA
"35548",523200,42003523200,NA,NA,NA
"35549",524000,42003524000,NA,NA,NA
"35550",550900,42003550900,NA,NA,NA
"35551",552100,42003552100,NA,NA,NA
"35552",560600,42003560600,10,8,10
"35553",562700,42003562700,NA,NA,NA
"35554",980100,42003980100,NA,NA,NA
"35555",980700,42003980700,NA,NA,NA
"35556",900,42011000900,308,302,152
"35557",1200,42011001200,143,89,109
"35558",1900,42011001900,53,16,53
"35559",10303,42011010303,NA,NA,NA
"35560",17402,42095017402,NA,NA,NA
"35561",17702,42095017702,20,8,20
"35562",17902,42095017902,NA,NA,NA
"35563",100,42101000100,85,84,55
"35564",300,42101000300,74,74,74
"35565",401,42101000401,78,49,73
"35566",902,42101000902,NA,NA,NA
"35567",302300,42029302300,NA,NA,NA
"35568",302705,42029302705,NA,NA,NA
"35569",302901,42029302901,NA,NA,NA
"35570",303402,42029303402,NA,NA,NA
"35571",407805,42045407805,NA,NA,NA
"35572",10802,42011010802,NA,NA,NA
"35573",11200,42011011200,NA,NA,NA
"35574",12200,42011012200,6,4,6
"35575",11600,42021011600,NA,NA,NA
"35576",13000,42021013000,NA,NA,NA
"35577",602800,42007602800,NA,NA,NA
"35578",603300,42007603300,NA,NA,NA
"35579",605001,42007605001,NA,NA,NA
"35580",12600,42011012600,NA,NA,NA
"35581",90700,42119090700,13,11,13
"35582",200700,42121200700,4,4,4
"35583",741100,42125741100,NA,NA,NA
"35584",752700,42125752700,NA,NA,NA
"35585",754600,42125754600,NA,NA,NA
"35586",600,42011000600,NA,NA,NA
"35587",960800,42087960800,12,1,12
"35588",1202,42101001202,NA,NA,NA
"35589",51000,42003051000,NA,NA,NA
"35590",70900,42003070900,NA,NA,NA
"35591",80900,42003080900,NA,NA,NA
"35592",111300,42003111300,NA,NA,NA
"35593",130200,42003130200,NA,NA,NA
"35594",140800,42003140800,NA,NA,NA
"35595",260700,42051260700,8,5,8
"35596",262100,42051262100,NA,NA,NA
"35597",263000,42051263000,13,NA,13
"35598",10400,42055010400,NA,NA,NA
"35599",100805,42017100805,NA,NA,NA
"35600",101607,42017101607,NA,NA,NA
"35601",104505,42017104505,NA,NA,NA
"35602",105812,42017105812,NA,NA,NA
"35603",70300,42003070300,NA,NA,NA
"35604",180700,42003180700,NA,NA,NA
"35605",11100,42055011100,NA,NA,NA
"35606",12000,42055012000,NA,NA,NA
"35607",950900,42061950900,NA,NA,NA
"35608",110900,42039110900,NA,NA,NA
"35609",10100,42041010100,NA,NA,NA
"35610",10400,42041010400,NA,NA,NA
"35611",11301,42041011301,NA,NA,NA
"35612",11400,42041011400,NA,NA,NA
"35613",12100,42041012100,NA,NA,NA
"35614",12701,42041012701,NA,NA,NA
"35615",20100,42043020100,61,50,21
"35616",20700,42043020700,NA,NA,NA
"35617",21904,42043021904,NA,NA,NA
"35618",22606,42043022606,NA,NA,NA
"35619",300100,42003300100,NA,NA,NA
"35620",437000,42003437000,NA,NA,NA
"35621",214100,42079214100,NA,NA,NA
"35622",215000,42079215000,NA,NA,NA
"35623",215701,42079215701,NA,NA,NA
"35624",216501,42079216501,NA,NA,NA
