"","NAME","FIPS","year","totPopE","whiteP","blackP","hispanicP","und18P","age35_49P","age50_64P","ovr65P","VetPercent","noHSP","disbP","povP","UnempP","totUnits","occP","vacantP"
"166","Pike County, Arkansas","05109",2000,11303,91.21,3.46,3.57,24.91,20.53,18.23,16.97,10.02,31.16,45.54,16.78,4.28,5536,81.36,18.64
"167","Poinsett County, Arkansas","05111",2000,25614,90.47,7.09,1.43,26.1,21.12,16.95,14.28,9.04,37.99,55.38,21.22,6.25,11051,90.72,9.28
"168","Polk County, Arkansas","05113",2000,20229,93.11,0.16,3.5,25.58,19.88,17.9,17,12.96,27.44,47.56,18.2,5.78,9236,87.13,12.87
"169","Pope County, Arkansas","05115",2000,54469,92.78,2.58,2.06,25.52,21.82,15.19,12.75,10.65,22.55,41.76,15.19,5.85,22851,90.59,9.41
"170","Prairie County, Arkansas","05117",2000,9539,84.5,13.67,0.81,23.94,21.6,18.26,17.31,10.75,31.76,49.59,15.51,4.48,4790,81.29,18.71
"171","Pulaski County, Arkansas","05119",2000,361474,62.91,31.74,2.44,25.23,23.43,15.09,11.46,11.08,15.63,34.94,13.32,5.31,161135,91.81,8.19
"172","Randolph County, Arkansas","05121",2000,18195,96.5,0.96,0.82,24.62,21,17.5,17.03,11.14,30.76,46.06,15.31,6.43,8268,87.87,12.13
"173","St. Francis County, Arkansas","05123",2000,29329,45.09,48.67,4.88,27.93,22.15,14.46,11.87,8.27,34.85,43.82,27.49,11.79,11242,89.33,10.67
"174","Saline County, Arkansas","05125",2000,83529,94.54,2.17,1.3,25.47,23.59,17.04,12.47,11.78,17.67,35.16,7.18,3.92,33825,93.95,6.05
"175","Scott County, Arkansas","05127",2000,10996,90.51,0.22,5.71,26.55,20.57,18.03,14.66,10.82,34.63,45.4,18.23,3.93,4924,87.79,12.21
"176","Searcy County, Arkansas","05129",2000,8261,96.76,0.04,1.04,22.67,21.03,19.69,19.25,11.97,31.98,55.89,23.83,4.7,4292,82.08,17.92
"177","Sebastian County, Arkansas","05131",2000,115071,79.96,6.09,6.7,26.02,22.58,15.27,12.95,10.55,23.42,38.05,13.64,4.7,49311,91.87,8.13
"178","Sevier County, Arkansas","05133",2000,15757,72.49,4.8,19.72,28.22,19.67,15.16,13.18,8.95,35.4,40.21,19.19,4.7,6434,88.72,11.28
"179","Sharp County, Arkansas","05135",2000,17119,96.4,0.49,0.98,21.89,18.75,19.34,23.61,14.7,27.07,53.03,18.23,6.38,9342,77.19,22.81
"180","Stone County, Arkansas","05137",2000,11499,96.46,0.08,1.08,22.24,21.29,21.39,18.56,12.84,31.96,58.26,18.88,4.35,5715,83.43,16.57
"181","Union County, Arkansas","05139",2000,45629,65.64,31.87,1.14,25.93,22.29,15.56,16.11,9.43,25.49,44.84,18.75,6.9,20676,87,13
"182","Van Buren County, Arkansas","05141",2000,16192,96.04,0.31,1.33,21.54,19.34,19.36,23.33,15.24,28.37,52.96,15.43,6.66,9164,74.48,25.52
"183","Washington County, Arkansas","05143",2000,157715,84.56,2.16,8.2,25.04,21.04,13.11,9.89,9.1,20.49,31.04,14.6,7.86,64330,93.5,6.5
"184","White County, Arkansas","05145",2000,67165,92.57,3.56,1.88,24.38,20.83,15.53,13.78,10.19,27.12,39.28,13.95,11.29,27613,91.07,8.93
"185","Woodruff County, Arkansas","05147",2000,8741,67.49,30.56,0.79,26.02,20.86,17.3,16.68,8.36,39.36,52.29,27.05,7.97,4089,86.35,13.65
"186","Yell County, Arkansas","05149",2000,21139,83.49,1.4,12.73,25.79,20.98,15.7,15.03,9.3,35.9,46.85,15.41,5.18,9157,86.51,13.49
"187","Alameda County, California","06001",2000,1443741,40.94,14.62,18.97,24.56,24.61,14.32,10.22,6.95,17.64,30.69,11.04,5.5,540183,96.89,3.11
"188","Alpine County, California","06003",2000,1208,71.77,0.58,7.78,22.85,27.32,19.29,9.93,10.76,11.67,25.41,19.48,8.05,1514,31.9,68.1
"189","Amador County, California","06005",2000,35100,82.39,3.84,8.91,20.58,24.47,20.04,18.03,15.18,16.03,32.77,9.22,4.36,15035,84.86,15.14
"190","Butte County, California","06007",2000,203171,80.01,1.33,10.5,24,20.39,14.82,15.78,11.36,17.74,39.43,19.79,9.34,85523,93.03,6.97
"191","Calaveras County, California","06009",2000,40554,87.45,0.74,6.82,22.8,23.18,22.66,18.18,16.22,14.3,37.92,11.79,7.71,22946,71.77,28.23
"192","Colusa County, California","06011",2000,18804,47.96,0.47,46.54,31.57,21.1,13.11,11.35,8.21,35.99,31.5,16.07,10.71,6774,90.01,9.99
"193","Contra Costa County, California","06013",2000,948816,57.9,9.15,17.68,26.54,25.08,16.04,11.31,8.51,13.09,27.77,7.63,4.78,354577,97.05,2.95
"194","Del Norte County, California","06015",2000,27507,70.14,4.24,13.92,25.07,25.15,14.83,12.53,12.4,28.36,39.14,20.17,10.67,10434,87.89,12.11
"195","El Dorado County, California","06017",2000,156299,84.92,0.48,9.32,26.1,27.04,17.67,12.37,11.78,10.93,27.74,7.15,5.39,71278,82.69,17.31
"196","Fresno County, California","06019",2000,799407,39.72,5.04,43.99,32.08,20.76,12.19,9.91,6.92,32.48,34.91,22.89,11.81,270767,93.42,6.58
"197","Glenn County, California","06021",2000,26453,62.56,0.44,29.64,30.78,21.26,14.15,12.97,8.78,31.54,32.95,18.15,9.09,9982,91.89,8.11
"198","Humboldt County, California","06023",2000,126518,81.59,0.82,6.49,23.25,23.07,16.17,12.47,11.1,15.09,39.6,19.53,8.59,55912,91.64,8.36
"199","Imperial County, California","06025",2000,142361,20.21,3.62,72.22,31.43,22.09,11.83,10.05,6,40.96,31.77,22.58,12.63,43891,89.73,10.27
"200","Inyo County, California","06027",2000,17945,74.41,0.11,12.58,24.39,24.02,18.38,19.11,12.98,17.67,31.61,12.64,5.91,9042,85.19,14.81
"201","Kern County, California","06029",2000,661645,49.45,5.72,38.39,31.95,22.07,12.3,9.38,8.22,31.53,35.47,20.76,12,231564,90.11,9.89
"202","Kings County, California","06031",2000,129461,41.57,8.05,43.61,28.99,23.24,10.71,7.38,8.93,31.17,26.95,19.51,13.57,36563,94.13,5.87
"203","Lake County, California","06033",2000,58309,80.49,2.07,11.39,24.12,22.14,19.1,19.48,15.3,22.73,55.65,17.59,10.95,32528,73.7,26.3
"204","Lassen County, California","06035",2000,33828,70.63,8.8,13.84,21.84,26.66,13.55,9.03,12.94,20.35,26.38,14.02,9.42,12000,80.21,19.79
"205","Los Angeles County, California","06037",2000,9519338,31.09,9.47,44.56,28.03,22.5,12.82,9.73,5.36,30.1,33.34,17.91,8.23,3270909,95.81,4.19
"206","Madera County, California","06039",2000,123109,46.62,3.83,44.28,29.62,22.17,13.61,11.04,8.3,34.61,33.97,21.35,13.24,40387,89.52,10.48
"207","Marin County, California","06041",2000,247289,78.55,2.81,11.06,20.29,27.39,20.34,13.52,9.09,8.75,24.52,6.57,2.97,104990,95.87,4.13
"208","Mariposa County, California","06043",2000,17130,84.87,0.65,7.76,21.62,24.23,20.63,17.16,16.02,14.93,35.87,14.79,14.14,8826,74.93,25.07
"209","Mendocino County, California","06045",2000,86265,74.86,0.55,16.48,25.55,22.91,18.66,13.57,11.17,19.17,39.41,15.94,7.25,36937,90.06,9.94
"210","Merced County, California","06047",2000,210554,40.65,3.61,45.34,34.52,20.36,11.9,9.5,7.27,36.19,34.32,21.66,13.09,68373,93.33,6.67
"211","Modoc County, California","06049",2000,9449,81.1,0.62,11.51,25.64,21.73,19.97,17.6,13.17,22.94,45.89,21.46,11.94,4807,78.72,21.28
"212","Mono County, California","06051",2000,12853,76.53,0.41,17.69,22.98,27.32,16.73,7.59,9.23,12.06,20.32,11.48,5.79,11757,43.69,56.31
"213","Monterey County, California","06053",2000,401762,40.33,3.51,46.79,28.39,22,12.76,10.03,7.89,31.57,30.1,13.51,8.72,131708,92.05,7.95
"214","Napa County, California","06055",2000,124279,69.14,1.23,23.67,24.14,22.92,16.61,15.36,10.45,19.6,30.75,8.29,4.29,48554,93.51,6.49
"215","Nevada County, California","06057",2000,92033,90.29,0.25,5.65,23.12,24.6,20,17.44,13.94,9.68,31.73,8.06,4.75,44282,83.32,16.68
"216","Orange County, California","06059",2000,2846289,51.26,1.5,30.76,27,23.51,13.82,9.86,6.8,20.54,26.56,10.33,5.04,969484,96.47,3.53
"217","Placer County, California","06061",2000,248399,83.43,0.76,9.67,26.47,25.37,16.35,13.11,11.7,9.55,26.6,5.81,4.02,107302,87.03,12.97
"218","Plumas County, California","06063",2000,20824,88.71,0.62,5.65,22.7,23.46,21.97,17.89,14.89,11.97,38.51,13.06,9.49,13386,67.23,32.77
"219","Riverside County, California","06065",2000,1545387,51.04,5.98,36.21,30.33,21.91,12.65,12.68,9.33,25.05,32.23,14.17,7.53,584674,86.58,13.42
"220","Sacramento County, California","06067",2000,1223499,57.76,9.65,16.01,27.59,23.31,13.83,11.11,9.9,16.73,33.96,14.13,6.66,474814,95.53,4.47
"221","San Benito County, California","06069",2000,53234,46.05,0.89,47.93,32.2,23.68,12.55,8.11,6.97,25.08,25.88,9.95,6.63,16499,96.28,3.72
"222","San Bernardino County, California","06071",2000,1709434,44,8.79,39.16,32.29,22.54,12.1,8.57,8.22,25.79,31.8,15.84,8.31,601369,87.9,12.1
"223","San Diego County, California","06073",2000,2813833,55.04,5.49,26.69,25.72,23.04,13.02,11.15,10.38,17.42,28.37,12.43,5.93,1040149,95.63,4.37
"224","San Francisco County, California","06075",2000,776733,43.63,7.57,14.1,14.52,24.5,15,13.66,5.97,18.81,36.09,11.31,4.6,346527,95.14,4.86
"225","San Joaquin County, California","06077",2000,563598,47.37,6.41,30.53,30.97,21.96,13.05,10.61,7.88,28.77,35.05,17.74,10.35,189160,96.02,3.98
"226","San Luis Obispo County, California","06079",2000,246681,76.15,1.92,16.29,21.65,23.5,15.35,14.47,11.28,14.42,28.13,12.84,5.93,102275,90.68,9.32
"227","San Mateo County, California","06081",2000,707161,49.83,3.36,21.88,22.92,24.95,15.89,12.46,7.08,14.72,26.28,5.83,3.26,260576,97.52,2.48
"228","Santa Barbara County, California","06083",2000,399347,56.86,2.1,34.22,24.92,21.64,13.51,12.71,9,20.76,27.96,14.33,6.71,142901,95.61,4.39
"229","Santa Clara County, California","06085",2000,1682585,44.23,2.64,23.98,24.75,24.64,14.03,9.54,6.29,16.6,26.24,7.53,3.89,579329,97.68,2.32
"230","Santa Cruz County, California","06087",2000,255602,65.52,0.85,26.79,23.76,25.04,14.96,9.97,7.52,16.78,26,11.87,6.06,98873,92.18,7.82
"231","Shasta County, California","06089",2000,163256,86.43,0.72,5.51,26.14,22.69,17.46,15.23,12.55,16.74,41.15,15.36,8.74,68810,92.18,7.82
"232","Sierra County, California","06091",2000,3555,90.3,0.17,5.99,23.35,24.3,21.13,17.69,14.85,14.76,32.52,11.29,9.39,2202,69.03,30.97
"233","Siskiyou County, California","06093",2000,44301,83.32,1.26,7.57,23.97,23.03,19.79,18.15,13.86,16.22,39.82,18.56,9.56,21947,84.55,15.45
"234","Solano County, California","06095",2000,394542,49.24,14.6,17.64,28.35,24.7,14.1,9.49,11.53,16.24,29.85,8.28,6.12,134513,96.94,3.06
"235","Sonoma County, California","06097",2000,458614,74.5,1.33,17.34,24.45,24.92,16.42,12.64,9.61,15.08,30.04,8.06,4.27,183153,94.13,5.87
"236","Stanislaus County, California","06099",2000,446997,57.27,2.38,31.74,31.15,21.99,12.98,10.45,7.34,29.64,35.74,15.98,11.65,150807,96.25,3.75
"237","Sutter County, California","06101",2000,78930,60.22,1.8,22.21,28.97,21.6,14.71,12.36,10.28,27.02,32.57,15.54,11.76,28319,95.46,4.54
"238","Tehama County, California","06103",2000,56039,78.47,0.5,15.83,27.43,21.62,16.42,15.92,12.82,24.34,39.96,17.25,9.75,23547,89.24,10.76
"239","Trinity County, California","06105",2000,13022,86.55,0.41,3.97,22.84,24.25,22.73,17.21,15.78,18.98,45.42,18.65,13.95,7980,70.01,29.99
"240","Tulare County, California","06107",2000,368021,41.82,1.39,50.77,33.76,20.03,12.24,9.76,6.34,38.32,34.59,23.91,12.75,119639,92.27,7.73
"241","Tuolumne County, California","06109",2000,54501,85.09,2.08,8.16,20.73,23.61,19.22,18.47,15.16,15.72,35.09,11.44,7.66,28336,74.12,25.88
"242","Ventura County, California","06111",2000,753197,56.75,1.79,33.42,28.44,24.17,14.4,10.2,8.42,19.9,27.65,9.23,5.2,251712,96.63,3.37
"243","Yolo County, California","06113",2000,168660,58.07,1.86,25.91,25.19,20.74,12.33,9.36,6.81,20.22,27.52,18.37,7.15,61587,96.41,3.59
"244","Yuba County, California","06115",2000,60219,65.3,2.98,17.35,31.04,21.16,13.34,10.64,11.09,28.18,43.33,20.79,11.34,22636,90.72,9.28
"245","Adams County, Colorado","08001",2000,347987,63.35,2.8,28.19,28.57,23.58,12.68,7.8,9.46,21.17,29.62,8.91,4.65,126810.775326571,96.65,3.35
"246","Alamosa County, Colorado","08003",2000,14966,54.05,0.71,41.41,27.18,21.55,13.54,9.62,8.55,17.38,29.15,21.29,8.77,6088,89.8,10.2
"247","Arapahoe County, Colorado","08005",2000,487967,73.93,7.43,11.81,26.71,25.9,14.75,8.59,10.38,9.34,23.16,5.8,3.23,196835,96.99,3.01
"248","Archuleta County, Colorado","08007",2000,9898,80.09,0.31,16.76,25.33,26.07,20.92,11.9,12.17,12.71,31.46,11.7,4.89,6212,64.07,35.93
"249","Baca County, Colorado","08009",2000,4517,90.41,0.02,7.02,24.46,21.1,17.09,22.45,10.23,21.51,38.72,16.92,2.36,2364,80.58,19.42
"250","Bent County, Colorado","08011",2000,5998,63.25,3.47,30.24,23.76,22.67,14.92,15.91,13.47,22.84,37.95,19.55,5.25,2366,84.66,15.34
"251","Boulder County, Colorado","08013",2000,269776,83.6,0.82,10.46,22.95,25.87,13.97,7.78,7.7,7.2,19,9.49,4.38,111045.228090412,95.65,4.35
"252","Broomfield County, Colorado","08014",2000,39177,75.43,1.62,17.65,25.34,24.99,13.54,7.87,8.54,12.78,23.47,9.07,4.43,15359.0941829855,96.09,3.91
"253","Chaffee County, Colorado","08015",2000,16242,87.27,1.58,8.58,19.71,24.25,19.19,17.01,13.78,11.49,28.35,11.71,4.72,8392,78.46,21.54
"254","Cheyenne County, Colorado","08017",2000,2231,90.45,0.4,8.11,28.78,25.06,13.27,16.58,8.56,15.86,25.73,11.08,1.13,1105,79.64,20.36
"255","Clear Creek County, Colorado","08019",2000,9322,93.96,0.28,3.87,22.56,32.45,20.36,7.06,11.72,6.6,24.86,5.41,1.99,5128,78.37,21.63
"256","Conejos County, Colorado","08021",2000,8400,39.26,0.11,58.92,32.13,20.25,13.93,14.98,8.93,27.94,41.25,22.97,6.04,3886,76.69,23.31
"257","Costilla County, Colorado","08023",2000,3663,28.2,0.57,67.59,25.01,22.47,19.98,16.82,10.76,31.84,59.65,26.79,13.21,2202,68.26,31.74
"258","Crowley County, Colorado","08025",2000,5518,66.53,7,22.54,18.83,29.21,13.27,10.82,13.74,22.45,30.83,18.55,5.72,1542,88.07,11.93
"259","Custer County, Colorado","08027",2000,3503,94.18,0.34,2.51,22.5,26.46,24.69,14.76,16.96,9.69,38.8,13.28,3.68,2989,49.51,50.49
"260","Delta County, Colorado","08029",2000,27834,86.03,0.49,11.39,24.02,21.6,18.86,19.66,13.77,19.9,36.99,12.06,5.58,12374,89.36,10.64
"261","Denver County, Colorado","08031",2000,554636,51.93,10.8,31.68,21.95,22.43,13.12,11.26,8.75,21.11,32.92,14.29,5.67,251435,95.15,4.85
"262","Dolores County, Colorado","08033",2000,1844,92.79,0.05,3.85,21.91,24.08,19.2,17.14,11.77,23.96,42.9,13.14,6.08,1193,65.8,34.2
"263","Douglas County, Colorado","08035",2000,175766,89.71,0.91,5.06,31.56,29.89,13.31,4.17,8.37,3.04,11.61,2.12,1.73,63333,96.2,3.8
"264","Eagle County, Colorado","08037",2000,41659,74.15,0.25,23.24,23.5,27,12.05,3,5.71,13.39,13.97,7.81,3.27,22111,68.51,31.49
"265","Elbert County, Colorado","08039",2000,19872,93.15,0.62,3.85,30.21,32.4,15.67,6,11.32,7.52,19.43,4,2.43,7113,95.18,4.82
"266","El Paso County, Colorado","08041",2000,516929,76.18,6.27,11.3,27.56,24.95,13.38,8.66,14.51,8.75,24.11,8.04,4.65,202428,95.05,4.95
"267","Fremont County, Colorado","08043",2000,46145,81.07,5.29,10.35,20.6,26.13,16.11,14.58,16.88,19.48,31.62,11.69,4.12,17145,88.84,11.16
"268","Garfield County, Colorado","08045",2000,43791,80.95,0.29,16.67,27.13,26.08,13.84,8.77,9.23,14.65,21.99,7.47,2.74,17336,93.61,6.39
"269","Gilpin County, Colorado","08047",2000,4757,92.01,0.5,4.25,21.15,33.24,17.83,5.68,12.97,5.86,20.2,4.04,2.1,2929,69.75,30.25
"270","Grand County, Colorado","08049",2000,12442,93.05,0.48,4.36,21.79,28.68,16.77,7.78,10.79,7.71,17.9,7.34,3.19,10894,46.59,53.41
"271","Gunnison County, Colorado","08051",2000,13956,92.33,0.39,5.02,17.91,22.62,13.15,6.91,8.24,5.9,16.25,14.98,5.29,9135,61.84,38.16
"272","Hinsdale County, Colorado","08053",2000,790,96.58,0,1.52,19.49,27.97,25.32,11.65,9.87,6.91,15.32,7.22,2.18,1304,27.53,72.47
"273","Huerfano County, Colorado","08055",2000,7862,58.38,2.67,35.14,20.95,23.94,19.5,17.02,14.96,22.15,36.99,18.01,8.58,4599,67.01,32.99
"274","Jackson County, Colorado","08057",2000,1577,92.07,0,6.53,25.55,25.94,19.97,13.06,12.3,13.75,25.94,14.05,4.34,1145,57.73,42.27
"275","Jefferson County, Colorado","08059",2000,525330,84.89,0.82,9.95,25.33,27.19,16.16,9.64,10.41,8.18,22.46,5.16,3.18,211792.145502565,96.98,3.02
"276","Kiowa County, Colorado","08061",2000,1622,94.33,0.49,3.14,25.89,23.24,16.65,17.57,9.8,13.73,34.65,12.2,2.96,817,81.4,18.6
"277","Kit Carson County, Colorado","08063",2000,8011,83.36,1.7,13.67,26.73,23.7,15.59,14.62,10.2,23.05,27.75,12.08,2.16,3430,87.17,12.83
"278","Lake County, Colorado","08065",2000,7812,61.56,0.15,36.14,26.88,23.3,12.81,6.57,9.01,20.51,25.01,12.92,6.01,3913,76.08,23.92
"279","La Plata County, Colorado","08067",2000,43941,82.31,0.27,10.4,22.68,25.5,15.84,9.39,9.76,8.62,22.04,11.71,5.72,20765,83.52,16.48
"280","Larimer County, Colorado","08069",2000,251494,87.54,0.6,8.27,23.76,24.25,13.87,9.56,9.25,7.68,21.25,9.23,4.21,105392,92.19,7.81
"281","Las Animas County, Colorado","08071",2000,15207,55.15,0.34,41.45,24.25,21.76,18.11,17.97,12.13,23.14,46.29,17.3,5.67,7629,80.91,19.09
"282","Lincoln County, Colorado","08073",2000,6087,84.21,4.9,8.53,23.92,26.12,14.42,14.26,12.09,18.22,25.68,11.75,2.33,2406,85.54,14.46
"283","Logan County, Colorado","08075",2000,20504,84.42,2,11.9,24.67,23.22,14.52,14.46,10.21,17.65,29.28,12.15,3.81,8424,89.64,10.36
"284","Mesa County, Colorado","08077",2000,116255,86.97,0.4,10.02,25,23.21,15.88,15.18,12.82,15,35.16,10.23,5.7,48427,94.62,5.38
"285","Mineral County, Colorado","08079",2000,831,95.43,0,2.05,20.46,25.15,24.31,17.33,13.84,8.4,29.24,10.23,2.8,1119,33.69,66.31
"286","Moffat County, Colorado","08081",2000,13184,88.18,0.13,9.46,28.46,26.19,15.05,9.35,11.48,20.38,32.71,8.31,5.47,5635,88.43,11.57
"287","Montezuma County, Colorado","08083",2000,23830,77.53,0.13,9.5,27.51,23.13,17.21,13.84,11.64,18.88,33.22,16.37,6.9,10497,87.65,12.35
"288","Montrose County, Colorado","08085",2000,33432,82.42,0.23,14.86,26.75,22.49,17.43,15.25,11.77,19.35,34.98,12.57,5.04,14202,91.84,8.16
"289","Morgan County, Colorado","08087",2000,27171,66.95,0.21,31.18,30.37,21.74,13.22,13.03,8.32,28.57,25.91,12.36,4.24,10410,91.63,8.37
"290","Otero County, Colorado","08089",2000,20311,59.15,0.55,37.62,26.87,21.06,16.14,16.45,11.52,24.27,41,18.8,8.31,8813,89.87,10.13
"291","Ouray County, Colorado","08091",2000,3742,93.19,0.08,4.06,22.47,27.1,24.27,12.21,12.59,6.64,20.9,7.23,3.55,2146,73.44,26.56
"292","Park County, Colorado","08093",2000,14523,92.48,0.46,4.32,23.54,33.37,19.51,7.29,14.64,6.65,22.77,5.58,2.85,10697,55.1,44.9
"293","Phillips County, Colorado","08095",2000,4480,86.27,0.2,11.76,26.85,22.14,15.09,19.35,9.29,18.44,27.39,11.6,2.84,2014,88.43,11.57
"294","Pitkin County, Colorado","08097",2000,14872,90.63,0.37,6.54,16.66,29.18,20.18,6.81,7.48,3.68,17.47,6.19,3.17,10096,67.42,32.58
"295","Prowers County, Colorado","08099",2000,14483,65.09,0.24,32.91,30,20.66,13.56,12.65,7.16,28.02,34.06,19.46,3.94,5977,88.79,11.21
"296","Pueblo County, Colorado","08101",2000,141472,57.7,1.69,37.97,25.83,22.02,15.18,15.17,12.44,18.68,41.32,14.86,6.33,58926,92.62,7.38
"297","Rio Blanco County, Colorado","08103",2000,5986,92.65,0.18,4.94,26.51,24.92,17.02,11.18,11.24,11.62,22.79,9.62,5.96,2855,80.77,19.23
"298","Rio Grande County, Colorado","08105",2000,12413,56.57,0.1,41.67,28.15,22.36,16.1,14.68,10.96,21.91,34.85,14.53,6.09,6003,78.31,21.69
"299","Routt County, Colorado","08107",2000,19690,94.78,0.12,3.22,22.61,29.92,15.02,5.04,7.9,4.73,13.82,6.09,3.07,11217,70.9,29.1
"300","Saguache County, Colorado","08109",2000,5917,51.6,0.02,45.26,28.39,24.22,18.12,10.83,9.3,30,36.29,22.56,6.08,3087,74.51,25.49
"301","San Juan County, Colorado","08111",2000,558,91.22,0,7.35,20.07,28.49,28.32,6.99,15.77,7.94,16.31,20.87,3.04,632,42.56,57.44
"302","San Miguel County, Colorado","08113",2000,6594,90.37,0.15,6.66,17.64,29.03,16.45,3.37,7.25,6.36,10.89,10.44,2.59,5197,58.01,41.99
"303","Sedgwick County, Colorado","08115",2000,2747,86.49,0.33,11.43,22.75,20.57,17.66,22.1,12.6,20.69,37.2,10.01,1.42,1387,83.99,16.01
"304","Summit County, Colorado","08117",2000,23548,86.68,0.67,9.79,17.36,25.99,11.97,3.27,7.16,6.75,13.53,9.04,2.84,24201,37.68,62.32
"305","Teller County, Colorado","08119",2000,20555,92.93,0.53,3.49,25.89,31.95,19.09,7.49,14.66,5.98,24.84,5.38,4,10362,77.14,22.86
"306","Washington County, Colorado","08121",2000,4926,92.73,0.04,6.29,26.45,22.31,16.71,18.23,11.39,18.29,29.78,11.37,1.62,2307,86.22,13.78
"307","Weld County, Colorado","08123",2000,180867,69.95,0.45,27.05,28.21,22.37,12.99,8.98,8.38,20.36,27.87,12.52,5.46,66168.7568974665,95.55,4.45
"308","Yuma County, Colorado","08125",2000,9841,86.11,0.1,12.88,28.32,21.48,15.25,16.33,9.03,20.47,29.34,12.85,2.36,4295,88.47,11.53
"309","Fairfield County, Connecticut","09001",2000,882567,73.1,9.6,11.88,25.63,24.87,15.9,13.28,7.65,15.63,25.58,6.9,4.76,339466,95.51,4.49
"310","Hartford County, Connecticut","09003",2000,857183,73.01,11.1,11.55,24.6,23.99,15.82,14.66,8.99,17.64,29.33,9.32,6.16,353022,94.92,5.08
"311","Litchfield County, Connecticut","09005",2000,182193,94.49,1.01,2.14,24.61,26.44,17.43,14.24,10.49,14.11,25.83,4.49,3.81,79267,90.27,9.73
"312","Middlesex County, Connecticut","09007",2000,155071,89.62,4.25,3,23.2,25.88,16.86,13.6,10.44,11.27,24.56,4.62,4.84,67285,91.17,8.83
"313","New Haven County, Connecticut","09009",2000,824008,74.82,10.84,10.09,24.48,23.5,15.24,14.48,8.96,16.99,30.24,9.49,5.9,340732,93.63,6.37
"314","New London County, Connecticut","09011",2000,259088,84.74,4.92,5.11,24.41,25.11,15.31,13.03,12.34,13.96,27.74,6.38,4.13,110674,90.21,9.79
"315","Tolland County, Connecticut","09013",2000,136364,90.94,2.55,2.84,23.11,25.49,15.47,10.17,9.43,10.81,21.62,5.55,3.7,51570,95.85,4.15
"316","Windham County, Connecticut","09015",2000,109091,88.61,1.59,7.09,25.1,24.77,15.13,12.32,10.53,20.4,31.22,8.5,5.79,43959,93.59,6.41
"317","Kent County, Delaware","10001",2000,126697,72.08,20.34,3.21,27.26,22.74,14.65,11.68,13.08,20.58,30.42,10.66,5.57,50481,93.55,6.45
"318","New Castle County, Delaware","10003",2000,500265,70.71,19.92,5.26,24.94,23.85,14.57,11.57,9.38,14.55,26.81,8.42,5.16,199521,94.69,5.31
"319","Sussex County, Delaware","10005",2000,156638,78.45,14.69,4.41,22.54,21.87,18.7,18.53,13.28,23.49,35.78,10.54,4.87,93070,67.24,32.76
"320","District of Columbia, District of Columbia","11001",2000,572059,27.83,59.45,7.86,20.1,22.21,14.98,12.22,7.78,22.17,35.83,20.22,10.8,274845,90.36,9.64
"321","Alachua County, Florida","12001",2000,217955,69.66,19.09,5.73,20.16,19.87,12.74,9.6,8.99,11.95,27.28,22.76,6.98,95113,92.01,7.99
"322","Baker County, Florida","12003",2000,22259,82.61,13.85,1.88,27.49,23.95,15.31,9.21,10.89,28.11,35.37,14.68,4.47,7592,92.77,7.23
"323","Bay County, Florida","12005",2000,148217,82.79,10.48,2.42,24.05,24.04,16.56,13.37,15.29,18.96,36.6,13.04,4.92,78435,75.98,24.02
"324","Bradford County, Florida","12007",2000,26088,74.97,20.57,2.38,21.94,24.68,16.11,12.94,13.55,25.83,36.24,14.59,4.83,9605,88.46,11.54
"325","Brevard County, Florida","12009",2000,476230,83.72,8.2,4.61,21.98,23.47,17.27,19.88,16.62,13.66,36.37,9.47,4.92,222072,89.25,10.75
"326","Broward County, Florida","12011",2000,1623018,58.02,20.04,16.74,23.59,24.28,14.58,16.09,8.78,18.04,33.05,11.51,5.34,741043,88.31,11.69
