Name1,Name2,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
GYST HOUSE,,1616 WEST 14TH STREET,,,LITTLE ROCK,AR,72202.0,(501)372-2855,Drug,3228AR72202,-92.29125907285663,34.73755744040836,100.0
LONOKE/PRAIRIE MENTAL HEALTH CENTER,,SECOND AND DEPOT STREETS,,,LONOKE,AR,72086.0,(501)676-3151,Alcoholism/Drug,7078AR72086,-91.90105993854864,34.785250050381414,99.21
SOUTH ARKANSAS REGIONAL HEALTH CENTER,COLUMBIA COUNTY DIV - MAGNOLIA,119 NORTH PINE,,,MAGNOLIA,AR,71753.0,(501)234-7500,Alcoholism/Drug,3077AR71753,-93.23829980252235,33.26766151155702,100.0
OUACHITA REGIONAL COUNSELING AND MENTAL HEALTH CENTER - MALVERN CLINIC,,1524 POTTS STREET,,,MALVERN,AR,72104.0,(501)332-5236,Alcoholism/Drug,2827AR72104,-92.80966972597399,34.354651777238885,100.0
DELTA COUNSELING AND GUIDANCE CENTER,MCGEHEE SERVICE CENTER,109 SEAMON,,,MCGEHEE,AR,71655.0,(501)222-3107,Alcoholism/Drug,3099AR71655,-91.39624860647771,33.627925437865265,92.64
DELTA COUNSELING AND GUIDANCE CENTER,,ROBERTS DRIVE,DRAWER A,,MONTICELLO,AR,71655.0,(501)367-2461,Alcoholism/Drug,3938AR71655,-91.81758854017059,33.60974682646129,100.0
OZARK REGIONAL MENTAL HEALTH CLINIC,MOUNTAIN HOME CLINIC,P.O. BOX 487,,,MOUNTAIN HOME,AR,72653.0,(501)425-6901,Alcoholism/Drug,8897AR72653,-92.38317499999994,36.336770000000065,98.0
SOUTHWEST ARKANSAS COUNSELING AND MENTAL HEALTH CENTER NASHVILLE UNIT,,121 WEST HOl-lARD,,,NASHVILLE,AR,71852.0,(501)845-3110,Drug,9343AR71852,-93.84663499999995,33.937040000000025,85.0
MENTAL HEALTH CENTER,NEWPORT UNIT,1507 PECAN STREET,,,NEWPORT,AR,72112.0,(501)523-8114,Alcoholism/Drug,5836AR72112,-91.26456796716198,35.620650702910794,99.55
FAMILY SERVICE AGENCY OF CENTRAL ARK,OUTPATIENT DRUG ABUSE REHAB SERVICES,2700 WILLOW,P.O. BOX 500,,NORTH LITTLE ROCK,AR,72115.0,(501)758-1516,Drug,7369AR72115,-92.27164483269269,34.779912622077354,96.37
SOUTHEAST ARKANSAS MENTAL HEALTH CTR,,2500 RIKE DRIVE,P.O. BOX 1019,,PINE BLUFF,AR,71603.0,(501)534-1834,Drug,0184AR71603,-92.02842404694687,34.2089920696843,100.0
SOUTHEAST ARKANSAS MENTAL HEALTH CTR,CLEVELAND COUNTY DIVISION - RISON,105 MAGNOLIA STREET,P.O. BOX 473,,RISON,AR,71665.0,(501)534-1834,Alcoholism/Drug,7941AR71665,-92.19006586253003,33.958419177331386,99.55
RUSSELLVILLE HUMAN SERVICES CENTER OF,WEST CENTRAL ARKANSAS INC,319 SOUTH COMMERCE,,,RUSSELLVILLE,AR,72801.0,(501)968-1298,Alcoholism/Drug,2646AR72801,-93.13617492153307,35.2759571023995,98.84
SOUTHEAST ARKANSAS MENTAL HEALTH CTR,SHERIDAN CLINIC,213 HOLLY,,,SHERIDAN,AR,72150.0,(501)942-5101,Alcoholism/Drug,4381AR72150,-92.40172669954,34.30480405804801,98.38
OZARK GUIDANCE CENTER,ALCOHOL AND DRUG PROBLEMS,219 SOUTH THOMPSON,P.O. BOX 289,,SPRINGDALE,AR,72764.0,(501)751-7052,Alcoholism/Drug,2173AR72764,-94.13855601760478,36.183708108115795,98.84
SOUTHEAST ARKANSAS MENTAL HEALTH CTR,STAR CITY CLINIC,P.O. BOX 8,,,STAR CITY,AR,71667.0,(501)628-4181,Alcoholism/Drug,5092AR71667,-91.84200499999996,33.93880000000007,98.0
SOUTHEAST ARKANSAS MENTAL HEALTH CTR,STUTTGART CLINIC,1012 EAST FIRST STREET,,,STUTTGART,AR,72160.0,(501)673-1633,Alcoholism/Drug,3791AR72160,-91.54085041018897,34.50190749440009,100.0
SOUTHWEST ARKANSAS,COUNSELING AND MENTAL HEALTH CENTER,6800 NORTH STATE LINE AVENUE,,,TEXARKANA,AR,75502.0,(501)773-4655,Drug,2687AR75502,-94.04308144657068,33.488707637176255,98.75
EAST ARKANSAS REGIONAL MH CTR,WEST MEMPHIS CLINIC,105 WEST HARRISON,P.O. BOX 1248,,WEST MEMPHIS,AR,72301.0,(501)735-6923,Drug,8661AR72301,-90.18590026078091,35.14290749334874,98.84
EAST ARKANSAS REGIONAL MH CTR,WYNNE CLINIC,611 EAST UNION,P.O. BOX 538,,WYNNE,AR,72396.0,(501)238-8551,Drug,2603AR72396,-90.78702588474349,35.223509905163624,98.84
ALAMEDA LOVE SWITCHBOARD INC,XANTHOS HOUSE,1724 SANTA CLARA AVENUE,,,ALAMEDA,CA,94501.0,(415)522-8363,Drug,9042CA94501,-122.25519717775995,37.77108894091611,100.0
MODOC COUNTY MENTAL HEALTH SERVICE,,137 HENDERSON STREET,P.O. BOX 1490,,ALTURAS,CA,96101.0,(916)233-4576,Alcoholism/Drug,6679CA96101,-120.54380834282608,41.48080091605507,100.0
ANAHEIM DETOXIFICATION,,1133 NORTH HOMER STREET,,,ANAHEIM,CA,92801.0,(714)991-2334,Drug,0341CA92801,-117.92263384173404,33.849819828613704,100.0
ANAHEIM METHADONE MAINTENANCE,,1133 NORTH HOMER STREET,,,ANAHEIM,CA,92801.0,(714)991-2155,Drug,0341CA92801,-117.92263384173404,33.849819828613704,100.0
HOPE HOUSE,,714 HORTH ANAHEIM BOULEVARD,,,ANAHEIM,CA,92805.0,(714)776-6090,Alcoholism/Drug,6505CA92805,-117.91619393877502,33.842558774092524,92.06
REACH PROJECT,,2006-A STREET,P.O. BOX 273 ROOM 14,,ANTIOCH,CA,94509.0,(415)754-3673,Drug,2656CA94509,-121.80607387399573,38.003288097415314,100.0
HOY INC,HELP OUR YOUTH,128 WHEELER AVENUE,,,ARCADIA,CA,91006.0,(213)446-2572,Drug,9885CA91006,-118.02702917741438,34.14111081587705,100.0
PLACER AWARENESS HOUSE INC,,219 MAPLE STREET,,,AUBURN,CA,95603.0,(916)885-0441,Alcoholism/Drug,1389CA95603,-121.07810463806524,38.89675133810224,100.0
VICTORY HOME FOR MEN,,638 ROCKVILLE AVENUE,,,AZUSA,CA,91702.0,(213)334-9141,Drug,9747CA91702,-117.8962062010058,34.132609336698714,94.88
BAKERSFIELD COUNSELING GROUP,,2008 D STREET,,,BAKERSFIELD,CA,93301.0,(805)325-9401,Drug,3732CA93301,-119.02580394364227,35.377607278236,100.0
BROTHERHOOD,,715 BAKER STREET,,,BAKERSFIELD,CA,93305.0,(805)327-9376,Drug,7634CA93305,-118.99348984978121,35.37495217474401,100.0
C I A R P,OUTPATIENT ALCOHOLISM SERVICES,803 BAKER STREET,,,BAKERSFIELD,CA,93305.0,(805)322-8611,Alcoholism/Drug,8254CA93305,-118.9931689026942,35.37589570128239,100.0
KALEIDOSCOPE PROGRAM,,310 BAKER STREET,,,BAKERSFIELD,CA,93305.0,(805)323-2941,Drug,9830CA93305,-118.9951306479095,35.37073256147541,100.0
KERN COUNTY DEPT OF MENTAL HEALTH SVCS,DRUG ABUSE DIVISION,1960 FLOWER STREET,,,BAKERSFIELD,CA,93305.0,(805)861-2251,Drug,8354CA93305,-118.97005658733143,35.3816361199096,100.0
SERRA INN RESIDENTIAL,DRUG FREE PROGRAM,700 19TH STREET,,,BAKERSFIELD,CA,93301.0,(805)324-6125,Drug,4561CA93301,-119.00969400955816,35.37622744933531,100.0
TURNING POINT OF CENTRAL CALIFORNIA,BOP AFTERCARE,727 MONTEREY STREET,P.O. BOX 3336,,BAKERSFIELD,CA,93385.0,(805)325-5774,Drug,7125CA93385,-118.99010642384651,35.38063000206859,99.51
COMMUNITY HEALTH PROJECTS INC,DETOXIFICATION/MAINTENANCE,14418 EAST PACIFIC AVENUE,,,BALDWIN PARK,CA,91706.0,(213)962-8797,Drug,6583CA91706,-117.96026221855959,34.08503491638863,98.87
BELLFLOWER FAMILY SERVICE,,16704 CLARK STREET,,,BELLFLO�ER,CA,90706.0,(213)867-1737,Drug,8432CA90706,-118.13393248158216,33.88275100564712,96.34
GROUP INC,MENS COMPONENT,2520 DURANT AVENUE,,,BERKELEY,CA,94704.0,(415)548-9090,Drug,6371CA94704,-122.25789606676341,37.86792858870133,100.0
HEW BRIDGE FOUNDATION,BERKELEY CLINIC,1820 SCENIC AVENUE,,,BERKELEY,CA,94709.0,(415)548-7270,Drug,9101CA94709,-122.26224929199662,37.87538320192851,100.0
PACIFIC CENTER FOR HUMAN GROWTH,DRUG AND ALCOHOL ABUSE TREATMENT PROG,2712 TELEGRAPH AVENUE,BOX 908,,BERKELEY,CA,94701.0,(415)548-8283,Drug,0363CA94701,-122.25903751433788,37.86096523881937,99.51
BIG BEAR COMMUNITY,GUIDAl�CE CENTER,40927 BIG BEAR BOULEVARD,P.O. BOX 1506,,BIG BEAR LAKE,CA,92315.0,(714)866-5721,Drug,0994CA92315,-116.90920801689344,34.24364252213552,100.0
INYO COUNTY DRUG PROGRAM,,162-J GROVE STREET,,,BISHOP,CA,93514.0,(714)873-4251,Drug,8617CA93514,-118.39601003490202,37.36459249507843,98.65
NEW HORIZONS WEST,OUTPATIENT,ROUTE 2 DIXON LANE BOX 20,BOX 1713,,BISHOP,CA,93514.0,(714)873-8466,Alcoholism/Drug,2832CA93514,-118.39547131243708,37.390347210036225,98.48
NEW HORIZONS WEST,RESIDENTIAL,ROUTE 2 DIXON LANE BOX 20,BOX 245 WEST,,BISHOP,CA,93514.0,(714)873-8466,Drug,2832CA93514,-118.39547131243708,37.390347210036225,98.48
EASTERN RIVERSIDE COUNTY,DRUG ABUSE PROG - OUTPATIENT DRUG FREE,134 EAST HOBSON WAY,SUITE 5,,BLYTHE,CA,92225.0,(714)922-9111,Drug,3341CA92225,-114.59636186371377,33.61023376612536,100.0
EASTERN RIVERSIDE COUNTY METHADONE,PROGRAM - METHADONE MAINTENANCE,263 NORTH BROADWAY,,,BLYTHE,CA,92225.0,(714)922-8158,Drug,2548CA92225,-114.59696576107865,33.613471347482516,100.0
NORTHEl�O,METHADONE TREATMENT CENTER,194 SOUTH NINTH STREET,,,BRAWLEY,CA,92227.0,(714)357-6566,Drug,1432CA92227,-115.52890939429814,32.97774015598824,100.0
YOLO COUNTY ALCOHOL AND OTHER DRUG,ABUSE PROGRAM-EAST YOLO BRANCH,350 C STREET,,,BRODERICK,CA,95605.0,(916)372-5480,Alcoholism/Drug,7340CA95605,-121.51077076863066,38.588568371994704,99.9
BRIDGE A WAY ACROSS INC,,4210 WEST MAGtlOLIA,,,BURBANK,CA,91505.0,(213)843-7444,Drug,2476CA91505,-118.35233109926445,34.16607245065548,94.17
IMPERIAL VALLEY METHADONE INC,,535 RIVER ROAD,,,CALEXICO,CA,92231.0,(714)357-6566,Drug,0815CA92231,-115.51416990138318,32.68495506033532,90.91
C S O A - CO�OGA PARK OFFICE,,7241 OWENSHOUTH,,,CANOGA PARK,CA,91303.0,(215)999-0165,Drug,2317CA91303,-118.60159062715326,34.20222749663621,96.95
NEIGHBO�HOOD YOUTH ASSOCIATION,"HABOR AREA D,RUG PROGRAM",1323 NORTH AVALON BOULEVARD,,,CARSON,CA,90744.0,(213)549-6310,Drug,7583CA90744,-118.26321897947382,33.78948267725737,99.08
TUUM EST INC,PRAIRIE FLOWER RANCH,6404 PRAIRIE FLOWER ROAD,,,CERES,CA,95307.0,(209)537-4858,Drug,6186CA95307,-120.9294966798878,37.54549533945761,100.0
BUTTE COUNTY DRUG COUNSELING AND REFERRAL CENTER,,1358 LONGFELLOW AVENUE,,,CHICO,CA,95926.0,(916)891-2784,Drug,5791CA95926,-121.82499742220381,39.751437576371934,100.0
CHINO COUNCIL OF SOCIAL SERVICES,,5220 D STREET,,,CHINO,CA,91710.0,(714)627-7401,Alcoholism/Drug,9140CA91710,-117.69095354624378,34.01371917819054,100.0
JERICHO OUTREACH INC,,5151 F STREET,,,CHINO,CA,91710.0,(714)628-9266,Drug,5543CA91710,-117.69230869491228,34.01089756470679,100.0
SOUTHWOOD MENTAL HEALTH CENTER,,950 THIRD AVENUE,SOUTHWOOD HOSPITAL,,CHULA VISTA,CA,92010.0,(714)426-6310EXT.51,Alcoholism/Drug,8745CA92010,-117.07070650396452,32.617783850346534,98.39
WEST OUTREACH,COALINGA COMMUNITY HEALTH CENTER,148 WEST ELM,,,COALINGA,CA,93210.0,(209)935-1618,Drug,6379CA93210,-120.36083602385257,36.13926808035083,98.84
COLTON DRUG ABUSE,,351 SOUTH LACADENA,,,COLTON,CA,92324.0,(714)824-2040,Drug,2374CA92324,-117.32559926048908,34.06134678816204,97.84
COLUSA COUNTY COUNSELING CENTER,,642 FIFTH STREET,,,COLUSA,CA,95932.0,(916)458-5806,Alcoholism/Drug,8388CA95932,-122.00962199923106,39.20978675559622,100.0
COMPTON SPECIAL SERVICES CENTER,,1002 NORTH WILttINGTON AVENUE,,,COMPTON,CA,90220.0,(213)537-5891,Drug,2083CA90220,-118.2379605333497,33.902743185825074,96.64
SUNRISE YOUTH COMMUNITY,,930 WEST COMPTON BOULEVARD,,,COMPTON,CA,90220.0,(213)636-6931,Drug,8872CA90220,-118.24094373650892,33.895853387143305,100.0
CORONA DRUG TEAM,,212 EAST GRAND AVENUE,,,CORONA,CA,91720.0,(714)737-0907,Drug,6290CA91720,-117.55980438439173,33.87862727692283,96.28
CASA DE AYUDA,,18252 ARROW HIGHWAY,P.O. BOX 1948,,COVINA,CA,91722.0,(213)966-3997,Drug,0025CA91722,-117.98666636657595,34.11368055884652,90.54
DEL NORTE,DRUG EDUCATION PROGRAM,ROUTE 6,P.O. BOX A,,CRESCENT CITY,CA,95531.0,(707)464-9521,Drug,9248CA95531,-124.19842629734423,41.75487648561153,95.95
STRAIGHT TALK CLINIC,,5712 CAMP STREET,,,CYPRESS,CA,90630.0,(714)828-2000,Alcoholism/Drug,5478CA90630,-118.03318963294531,33.82988927598567,100.0
STRAIGHT AHEAD INC,,34185 COAST HIGHWAY,,,DANA POINT,CA,92629.0,(714)496-0321,Drug,0234CA92629,-117.74655660561622,33.505092168589194,91.05
DAVIS FREE CLINIC,,414 E STREET,,,DAVIS,CA,95616.0,(916)758-6870,Drug,3471CA95616,-121.74190996295854,38.54624541874337,100.0
YOLO COUNTY ALCOHOL AND OTHER DRUG,ABUSE PROGRAM - DAVIS BRANCH,510 FIFTH STREET,,,DAVIS,CA,95616.0,(916)756-8604,Alcoholism/Drug,0493CA95616,-121.74297797751595,38.54692231602921,100.0
TURN OFF INC,,71175 AURORA ROAD,,,DESERT HOT SPRINGS,CA,92240.0,(714)329-6240,Drug,9458CA92240,-116.42070751470548,33.92130528759296,98.68
RANCHO LOS AMIGOS HOSPITAL,DRUG TREATMENT CENTER,7601 EAST IMPERIAL HIGHWAY,BUILDING 305,,DOWNEY,CA,90242.0,(213)922-7425,Drug,6635CA90242,-118.15870662134066,33.92782401942111,98.87
NEW DAY,,2560 PULGAS AVENUE,,,EAST PALO ALTO,CA,94303.0,(415)328-1065EXT.7,Drug,3094CA94303,-122.13186761463604,37.47531609492158,100.0
MITE INC - EAST COUNTY,,228 SOUTH MAGNOLIA,,,EL CAJON,CA,92020.0,(714)440-4801,Drug,0356CA92020,-116.96240476964023,32.793429699432544,98.84
EAST LA OUTPOST,RESIDENTIAL,5106 SOUTH HUNTINGTON DRIVE,,,EL SERENO,CA,90033.0,(213)221-2187,Drug,3466CA90033,-118.17199055361826,34.08867283399368,94.87
NORTH COUNTY CENTER (SAN DIEGO COUNTY),,332 SOUTH JUNIPER STREET,SUITE 111,,ESCONDIDO,CA,92025.0,(714)741-1377,Drug,4541CA92025,-117.07702210036896,33.120637020618055,100.0
BLUE HERON DRUG ABUSE SERVICE CENTER,,931 FIFTH STREET,,,EUREKA,CA,95501.0,(707)445-2089,Drug,4812CA95501,-124.16126127512585,40.802664387259675,100.0
CROSSROADS,,1205 MYRTLE AVENUE,,,EUREKA,CA,95501.0,(707)445-3329,Drug,6076CA95501,-124.14680555655936,40.79877519551612,100.0
SOLANO COUNTY,SUBSTANCE ABUSE SERVICE,705 BECK AVENUE,,,FAIRFIELD,CA,94533.0,(707)429-6681,Alcoholism/Drug,1627CA94533,-122.06622323117516,38.25020812370357,100.0
SUNRISE HOUSE,COUNSELING CENTER INC,7890 SIERRA AVENUE,,,FONTANA,CA,92335.0,(714)823-0609,Drug,8719CA92335,-117.43587775653823,34.11044235568042,99.51
ALCOHOL AND DRUG ABUSE DIVISION,AFZW-CA-OAD,BUILDING 3051,,,FORT ORD,CA,93941.0,(408)242-4673,Alcoholism/Drug,2244CA93941,2.916670000000068,51.066670000000045,68.6
TEEN HELP,YOUTH SERVICE BUREAU,10200 SLATER AVENUE,,,FOUNTAIN VALLEY,CA,92708.0,(714)557-1000,Alcoholism/Drug,1674CA92708,-117.95079401598817,33.70892248754796,100.0
C U R A,FREMONT OUTPATIENT CLINIC,37437 GLENMOOR DRIVE,,,FREMONT,CA,94536.0,(415)792-3377,Drug,6050CA94536,-122.01254787017248,37.55052821130976,100.0
DEPENDENT WOMENS PROGRAM,,500 HOSPITAL ROAD,P.O. BOX 1020,,FRENCH CAMP,CA,95201.0,(209)982-1800EXT.5029,Drug,2727CA95201,-121.28208914831384,37.88652975013788,97.94
METHADONE MAINTENANCE CLINIC,,500 WEST HOSPITAL ROAD,P.O. BOX 1020,,FRENCH CAMP,CA,95231.0,(209)982-1800EXT.5055,Drug,9106CA95231,-121.28208914831384,37.88652975013788,100.0
OUTPATIENT DETOX CLINIC,,500 WEST HOSPITAL ROAD,P.O. BOX 1020,,FRENCH CAMP,CA,95231.0,(209)982-1800EXT.5029,Drug,9106CA95231,-121.28208914831384,37.88652975013788,100.0
SAN JOAQUIN COUNTY,OUTPATIENT DRUG FREE PROGRAM,500 WEST HOSPITAL ROAD,P.O. BOX 1020,,FRENCH CAMP,CA,95231.0,(209)982-1800EXT.3029,Drug,9106CA95231,-121.28208914831384,37.88652975013788,100.0
B A A R T,,VAN NESS STREET DETOX CLINIC,539 NORTH VAN NESS STREET,,FRESNO,CA,93728.0,(209)266-9581,Drug,4365CA93728,-119.79992,36.75767500000006,85.0
BA ART - SOUTH ORANGE,,AVENUE DETOX CLINIC,2851 SOUTH ORANGE AVENUE,,FRESNO,CA,93725.0,(209)268-6261,Drug,4981CA93725,-119.74357499999996,36.711905000000066,85.0
BA ART - SOUTH ORANGE AVENUE,MAINTENANCE CLINIC,2851 SOUTH ORANGE AVENUE,,,FRESNO,CA,93725.0,(209)268-6261,Drug,5514CA93725,-119.76369154628536,36.69730319022075,100.0
B A A R T - VAN NESS,MAINTENANCE CLINIC,539 NORTH VAN NESS,,,FRESNO,CA,93728.0,(209)266-9581,Drug,4926CA93728,-119.79892747467345,36.751197989448535,98.84
COMPREHENSIVE DRUG AND ALCOHOL ABUSE,,PROGRAM OF CENTRAL CA THE THIRD FLOOR,120 NORTH HOWARD STREET,,FRESNO,CA,93701.0,(209)237-6177,Drug,2505CA93701,-119.78352499999994,36.75096500000007,85.0
COMPREHENSIVE INDIAN ALCOHOL,REHABILITATION PROGRAM,140 WEST SHIELDS AVENUE,,,FRESNO,CA,93705.0,(209)221-1434,Alcoholism/Drug,5038CA93705,-119.81414096421291,36.77941746859789,100.0
DRUG ABUSE PROGRAM OF FRESNO COMM,,HOSPITAL - OLIVE STREET BRIDGE,638 WEST OLIVE STREET,,FRESNO,CA,93728.0,(209)485-3890,Drug,4405CA93728,-119.79992,36.75767500000006,85.0
EAST OUTREACH,,1221 FULTON MALL,,,FRESNO,CA,93775.0,(209)445-3304,Drug,2618CA93775,-119.7927010345847,36.736165298222076,99.51
TURNING POINT OF CENTRAL CALIFORNIA,UNITED STATES PROBATION AFTERCARE,1055 NORTH VAN NESS AVENUE,SUITE E,,FRESNO,CA,93728.0,(209)442-8075,Drug,4763CA93728,-119.79890752574387,36.756166991198505,100.0
TURIIING POINT,FAMILY SERVICES PROGRAM,12832 GARDEN GROVE BOULEVARD,ROOM 240,,GARDEN GROVE,CA,92640.0,(714)636-3823,Drug,0499CA92640,-117.90886782930343,33.774290114713075,98.84
BEHAVIORAL HEALTH SERVICES INC,SOUTH BAY TREATMENT CENTER,15519 CRENSHAW BOULEVARD,ROOM 209,,GARDENA,CA,90249.0,(213)679-9031,Alcoholism/Drug,7376CA90249,-118.32659719507319,33.88966004079658,100.0
PACIFICA HOUSE,,13515 SOUTH VERMOlff AVENUE,,,GARDENA,CA,90249.0,(213)538-5568,Drug,3936CA90249,-118.32232,33.892415000000035,85.0
SOUTH COUNTY ALTERNATIVES,LAS MANOS,7751 MONTEREY ROAD,P.O. BOX 1326,,GILROY,CA,95020.0,(408)842-3118,Drug,7420CA95020,-121.57123794804531,37.012311224155546,100.0
SOUTH COUNTY METHADONE CLINIC,,205A LEAVESLEY ROAD,P.O. BOX 1744,,GILROY,CA,95020.0,(408)842-0258,Drug,2478CA95020,-121.57240490339079,37.02036351233504,100.0
GLENDALE GUIDANCE CLINIC,,417 ARDEN AVENUE,,,GLENDALE,CA,91203.0,(213)244-7257,Drug,1926CA91203,-118.26217006811042,34.15848075140205,100.0
WESTERN MEDICAL CORPORATION,METHADONE MAINTENANCE PROGRAM,4632 SAN FERNANDO ROAD,,,GLENDALE,CA,91204.0,(213)240-8843,Drug,3453CA91204,-118.26391006739055,34.136266277235144,100.0
WESTERN MEDICAL CORPORATION,TREATMENT CENTER-DETOX UNIT,4632 SAN FERNANDO ROAD,P.O. BOX 10520,,GLENDALE,CA,91204.0,(213)240-8843,Drug,3453CA91204,-118.26391006739055,34.136266277235144,100.0
ALCOHOL AND DRUG EDUCATION,AND COUNSELING CENTER,121 EAST NINTH STREET,,,HANFORD,CA,93230.0,(209)582-9307,Alcoholism/Drug,0078CA93230,-119.64565334476148,36.32896396587936,100.0
PROJECT EDEN,RESIDENTIAL TREATMENT,22738 MISSION BOULEVARD,,,HAYWARD,CA,94541.0,(415)538-3818,Drug,7916CA94541,-122.08246509641516,37.670527937668695,100.0
PROJECT EDEN INC,OUTPATIENT SERVICES,22738 MISSION BOULEVARD,,,HAYWARD,CA,94541.0,(415)538-3818,Drug,7916CA94541,-122.08246509641516,37.670527937668695,100.0
SAN BENITO COUNTY MENTAL HEALTH SVCS,,471 FOURTH STREET,,,HOLLISTER,CA,95023.0,(408)637-5396,Drug,8483CA95023,-121.40509055992823,36.85254249109535,100.0
DO IT NOW FOUNDATION OF,SOUTHERN CALIFORNIA INC,6136 CARLOS AVENUE,,,HOLLYWOOD,CA,90028.0,(213)462-7131,Drug,3430CA90028,-118.32357597459274,34.102802492725985,99.9
OUR FAMILY DRUG ABUSE PROGRAM,NAPA STATE HOSPITAL D WARD,P.O. BOX 7066,,,INOLA,CA,94558.0,(707)252-1366,Drug,7464CA94558,-122.3281146,38.328224600000055,88.67
DESERT DRUG PROGRAMS,OUTPATIENT,83912 AVENUE 45,SUITE 9,,INDIO,CA,92201.0,(714)342-8280,Drug,1913CA92201,-116.19941269801895,33.719081563744325,100.0
DESERT METHADOflE TREATMENT PROGRAM,,83912 AVENUE 45,SUITE 9,,INDIO,CA,92201.0,(714)347-0754,Drug,1913CA92201,-116.19941269801895,33.719081563744325,100.0
DESERT METHADONE TREATMENT PROGRAM,21-DAY DETOX,83912 AVENUE 45,SUITE 9,,INDIO,CA,92201.0,(714)347-0754,Drug,1913CA92201,-116.19941269801895,33.719081563744325,100.0
PRESTON SCHOOL OF INDUSTRY,DRUG ABUSE PROGRAM - YOUTH AUTHORITY,,RR BOX 5,,IONE,CA,95640.0,(209)274-2421EXT.233,Drug,6549CA95640,-120.93635349999994,38.35392730000007,100.0
ISLA VISTA OPEN DOOR MEDICAL CLINIC,,970 EMBARCADERO DEL MAR,SUITE C,,ISLA VISTA,CA,93017.0,(805)968-3943,Drug,9182CA93017,-119.85701255493643,34.41171300802925,98.61
EAST VALLEY FREE CLINIC INC,PROGRAMA ESTAR,13714 EAST VALLEY BOULEVARD,,,LA PUENTE,CA,91746.0,(213)961-1679,Alcoholism/Drug,9491CA91746,-117.99020397983598,34.04544827505935,100.0
SOUTH COAST COUNSELING CENTER,,28052 CAMINO CAPISTRANO,SUITE 210,,LAGUNA NIGUEL,CA,92677.0,(714)831-2833,Alcoholism/Drug,0587CA92677,-117.67414569746418,33.555634870918304,100.0
C S O DE COLORES,,10915 MAIN STREET,,,LAMONT,CA,93241.0,(805)845-3753,Drug,9074CA93241,-118.9143225359331,35.25532599783285,100.0
COUNSELING AND ASSISTANCE CENTER,NAS LEMOORE,,BARRACK 1,,LEMOORE,CA,93245.0,(209)998-3462,Alcoholism/Drug,6549CA93245,-119.78442499999994,36.302985000000035,100.0
FEDERAL CORRECTIONAL INSTITUTION,PRIDE SUBSTANCE ABUSE UNIT,P.O. BOX W,,,LOMPOC,CA,93438.0,(805)735-2771EXT.426,Drug,4584CA93438,-120.46731999999996,34.63905500000004,87.37
PROJECT ALTERNATIVES,EX-OFFENDER PROJECT,112 EAST WALNUT,,,LOMPOC,CA,93436.0,(805)736-0178,Drug,7193CA93436,-120.45767060853784,34.64056039344232,98.84
SYNERGY YOUTH SERVICE CENTER,,514 NORTH I STREET,,,LOMPOC,CA,93436.0,(805)736-6552,Drug,4110CA93436,-120.45909471831231,34.646056897307766,100.0
CITY OF LONG BEACH HEALTH DEPARTHENT,DIVISION OF REHABILITATION SERVICES,2655 PINE AVENUE,,,LONG BEACH,CA,90806.0,(213)427-7421,Alcoholism/Drug,4210CA90806,-118.19256721053658,33.80626731802803,98.9
DOXA UNLil1ITED,,758 LONG BEACH BOULEVARD,,,LONG BEACH,CA,90813.0,(213)437-9066,Drug,2457CA90813,-118.18926737559455,33.77637493134307,100.0
FAMILY SERVICES OF LONG BEACH,,1133 RHEA STREET,,,LONG BEACH,CA,90806.0,(213)591-3381,Drug,9289CA90806,-118.17794862118453,33.792705058023714,99.55
YOUTH DEVELOPMENT PROJECT INC,LEARNING CENTER 1,643 WALNUT AVENUE,,,LONG BEACH,CA,90804.0,(213)435-1481,Drug,0209CA90804,-118.17205748435677,33.775175019993995,99.51
A Y U D A T E,PROJECT AYUDATE,6140 WHITTIER BOULEVARD,,,LOS ANGELES,CA,90022.0,(213)726-9951,Drug,9233CA90022,-118.13882198098058,34.01628100965929,100.0
ASIAN AMERICAN DRUG ABUSE PROGRAM INC,ALTERNATIVE CENTER - OUTPATIENT,5318 SOUTH CRENSHAW BOULEVARD,,,LOS ANGELES,CA,90043.0,(213)293-6284,Drug,8686CA90043,-118.3305625423465,33.99444598424921,98.87
AVALON/CARVER COMHUNITY CENTER,NARCOTIC PREVENTION FROJECT,3517 SOUTH AVALON BOULEVARD,,,LOS ANGELES,CA,90011.0,(213)233-4268,Drug,5341CA90011,-118.26532493741287,34.01422415848609,98.87
BRIDGE eACK DRUG ABUSE AFTERCARE,CENTER-RESIDENTIAL,1730 WEST VERNON AVENUE,,,LOS ANGELES,CA,90062.0,(213)299-8400,Drug,2947CA90062,-118.31002503554804,34.00369252264669,100.0
C H AB AD DRUG REHABILITATION PROG,C H A B A D OUTPATIENT CLINIC,6333 WILSHIRE BOULEVARD,,,LOS ANGELES,CA,90048.0,,Drug,9880CA90048,-118.36644714622126,34.063563241652986,100.0
C H A B A D DRUG REHABILITATION PROG,C H A B A D RESIDENTIAL CLINIC,1952 SOUTH ROBERTSON BOULEVARD,,,LOS ANGELES,CA,90034.0,(213)204-3196,Drug,7983CA90034,-118.38713091723015,34.042964966056374,100.0
