"","NAME","FIPS","year","totUnits","occP","vacantP"
"448","Gilmer County, Georgia","13123",2000,11924,76.07,23.93
"449","Glascock County, Georgia","13125",2000,1192,84.23,15.77
"450","Glynn County, Georgia","13127",2000,32636,83.37,16.63
"451","Gordon County, Georgia","13129",2000,17145,94.33,5.67
"452","Grady County, Georgia","13131",2000,9991,88.05,11.95
"453","Greene County, Georgia","13133",2000,6653,82.32,17.68
"454","Gwinnett County, Georgia","13135",2000,209682,96.49,3.51
"455","Habersham County, Georgia","13137",2000,14634,90.6,9.4
"456","Hall County, Georgia","13139",2000,51046,92.82,7.18
"457","Hancock County, Georgia","13141",2000,4287,75.51,24.49
"458","Haralson County, Georgia","13143",2000,10719,91.67,8.33
"459","Harris County, Georgia","13145",2000,10288,85.75,14.25
"460","Hart County, Georgia","13147",2000,11111,81.95,18.05
"461","Heard County, Georgia","13149",2000,4512,89.61,10.39
"462","Henry County, Georgia","13151",2000,43166,95.85,4.15
"463","Houston County, Georgia","13153",2000,44509,91.92,8.08
"464","Irwin County, Georgia","13155",2000,4149,87.83,12.17
"465","Jackson County, Georgia","13157",2000,16226,92.8,7.2
"466","Jasper County, Georgia","13159",2000,4806,86.87,13.13
"467","Jeff Davis County, Georgia","13161",2000,5581,86.51,13.49
"468","Jefferson County, Georgia","13163",2000,7221,87.79,12.21
"469","Jenkins County, Georgia","13165",2000,3907,82.26,17.74
"470","Johnson County, Georgia","13167",2000,3634,86.13,13.87
"471","Jones County, Georgia","13169",2000,9272,93.39,6.61
"472","Lamar County, Georgia","13171",2000,6145,92.95,7.05
"473","Lanier County, Georgia","13173",2000,3011,86.12,13.88
"474","Laurens County, Georgia","13175",2000,19687,86.77,13.23
"475","Lee County, Georgia","13177",2000,8813,93.37,6.63
"476","Liberty County, Georgia","13179",2000,21977,88.2,11.8
"477","Lincoln County, Georgia","13181",2000,4514,72.02,27.98
"478","Long County, Georgia","13183",2000,4232,84.45,15.55
"479","Lowndes County, Georgia","13185",2000,36551,89.34,10.66
"480","Lumpkin County, Georgia","13187",2000,8263,91.21,8.79
"481","McDuffie County, Georgia","13189",2000,8916,89.39,10.61
"482","McIntosh County, Georgia","13191",2000,5735,73.27,26.73
"483","Macon County, Georgia","13193",2000,5495,87.97,12.03
"484","Madison County, Georgia","13195",2000,10520,93.16,6.84
"485","Marion County, Georgia","13197",2000,3130,85.24,14.76
"486","Meriwether County, Georgia","13199",2000,9211,89.55,10.45
"487","Miller County, Georgia","13201",2000,2770,89.78,10.22
"488","Mitchell County, Georgia","13205",2000,8880,90.8,9.2
"489","Monroe County, Georgia","13207",2000,8425,91.62,8.38
"490","Montgomery County, Georgia","13209",2000,3492,83.59,16.41
"491","Morgan County, Georgia","13211",2000,6128,90.7,9.3
"492","Murray County, Georgia","13213",2000,14320,92.78,7.22
"493","Muscogee County, Georgia","13215",2000,76182,91.65,8.35
"494","Newton County, Georgia","13217",2000,23033,95.5,4.5
"495","Oconee County, Georgia","13219",2000,9528,94.99,5.01
"496","Oglethorpe County, Georgia","13221",2000,5368,90.33,9.67
"497","Paulding County, Georgia","13223",2000,29274,95.95,4.05
"498","Peach County, Georgia","13225",2000,9093,92.77,7.23
"499","Pickens County, Georgia","13227",2000,10687,83.84,16.16
"500","Pierce County, Georgia","13229",2000,6719,88.67,11.33
"501","Pike County, Georgia","13231",2000,5068,93.82,6.18
"502","Polk County, Georgia","13233",2000,15059,93.05,6.95
"503","Pulaski County, Georgia","13235",2000,3944,86.38,13.62
"504","Putnam County, Georgia","13237",2000,10319,71.73,28.27
"505","Quitman County, Georgia","13239",2000,1773,59.05,40.95
"506","Rabun County, Georgia","13241",2000,10210,61.5,38.5
"507","Randolph County, Georgia","13243",2000,3402,85.51,14.49
"508","Richmond County, Georgia","13245",2000,82312,89.8,10.2
"509","Rockdale County, Georgia","13247",2000,25082,95.89,4.11
"510","Schley County, Georgia","13249",2000,1612,89.02,10.98
"511","Screven County, Georgia","13251",2000,6853,84.59,15.41
"512","Seminole County, Georgia","13253",2000,4742,75.35,24.65
"513","Spalding County, Georgia","13255",2000,23001,93.56,6.44
"514","Stephens County, Georgia","13257",2000,11652,85.4,14.6
"515","Stewart County, Georgia","13259",2000,2354,85.26,14.74
"516","Sumter County, Georgia","13261",2000,13700,87.77,12.23
"517","Talbot County, Georgia","13263",2000,2871,88.4,11.6
"518","Taliaferro County, Georgia","13265",2000,1085,80.18,19.82
"519","Tattnall County, Georgia","13267",2000,8578,82.27,17.73
"520","Taylor County, Georgia","13269",2000,3978,82.48,17.52
"521","Telfair County, Georgia","13271",2000,5083,81.45,18.55
"522","Terrell County, Georgia","13273",2000,4460,89.73,10.27
"523","Thomas County, Georgia","13275",2000,18285,89.19,10.81
"524","Tift County, Georgia","13277",2000,15411,90.32,9.68
"525","Toombs County, Georgia","13279",2000,11371,86.86,13.14
"526","Towns County, Georgia","13281",2000,6282,63.64,36.36
"527","Treutlen County, Georgia","13283",2000,2865,88.34,11.66
"528","Troup County, Georgia","13285",2000,23824,92.01,7.99
"529","Turner County, Georgia","13287",2000,3916,87.72,12.28
"530","Twiggs County, Georgia","13289",2000,4291,89.3,10.7
"531","Union County, Georgia","13291",2000,10001,71.58,28.42
"532","Upson County, Georgia","13293",2000,11616,92.3,7.7
"533","Walker County, Georgia","13295",2000,25577,92.29,7.71
"534","Walton County, Georgia","13297",2000,22500,94.7,5.3
"535","Ware County, Georgia","13299",2000,15831,85.12,14.88
"536","Warren County, Georgia","13301",2000,2767,88,12
"537","Washington County, Georgia","13303",2000,8327,89.29,10.71
"538","Wayne County, Georgia","13305",2000,10827,86.12,13.88
"539","Webster County, Georgia","13307",2000,1115,81.7,18.3
"540","Wheeler County, Georgia","13309",2000,2447,82.18,17.82
"541","White County, Georgia","13311",2000,9454,81.77,18.23
"542","Whitfield County, Georgia","13313",2000,30722,95.65,4.35
"543","Wilcox County, Georgia","13315",2000,3320,83.89,16.11
"544","Wilkes County, Georgia","13317",2000,5022,85.9,14.1
"545","Wilkinson County, Georgia","13319",2000,4449,86.02,13.98
"546","Worth County, Georgia","13321",2000,9086,89.21,10.79
"547","Hawaii County, Hawaii","15001",2000,62674,84.54,15.46
"548","Honolulu County, Hawaii","15003",2000,315988,90.65,9.35
"549","Kalawao County, Hawaii","15005",2000,172,66.86,33.14
"550","Kauai County, Hawaii","15007",2000,25331,79.68,20.32
"551","Maui County, Hawaii","15009",2000,56377,77.17,22.83
"552","Ada County, Idaho","16001",2000,118516,95.69,4.31
"553","Adams County, Idaho","16003",2000,1982,71.7,28.3
"554","Bannock County, Idaho","16005",2000,29102,93.44,6.56
"555","Bear Lake County, Idaho","16007",2000,3268,69.12,30.88
"556","Benewah County, Idaho","16009",2000,4238,84.47,15.53
"557","Bingham County, Idaho","16011",2000,14303,93.11,6.89
"558","Blaine County, Idaho","16013",2000,12186,63.84,36.16
"559","Boise County, Idaho","16015",2000,4349,60.15,39.85
"560","Bonner County, Idaho","16017",2000,19646,74.79,25.21
"561","Bonneville County, Idaho","16019",2000,30484,94.32,5.68
"562","Boundary County, Idaho","16021",2000,4095,90.53,9.47
"563","Butte County, Idaho","16023",2000,1290,84.42,15.58
"564","Camas County, Idaho","16025",2000,601,65.89,34.11
"565","Canyon County, Idaho","16027",2000,47965,93.86,6.14
"566","Caribou County, Idaho","16029",2000,3188,80.3,19.7
"567","Cassia County, Idaho","16031",2000,7862,89.8,10.2
"568","Clark County, Idaho","16033",2000,521,65.26,34.74
"569","Clearwater County, Idaho","16035",2000,4144,83.4,16.6
"570","Custer County, Idaho","16037",2000,2983,59.34,40.66
"571","Elmore County, Idaho","16039",2000,10527,86.37,13.63
"572","Franklin County, Idaho","16041",2000,3872,89.77,10.23
"573","Fremont County, Idaho","16043",2000,6890,56.39,43.61
"574","Gem County, Idaho","16045",2000,5888,94.07,5.93
"575","Gooding County, Idaho","16047",2000,5505,91.66,8.34
"576","Idaho County, Idaho","16049",2000,7537,80.72,19.28
"577","Jefferson County, Idaho","16051",2000,6287,93.86,6.14
"578","Jerome County, Idaho","16053",2000,6713,93.82,6.18
"579","Kootenai County, Idaho","16055",2000,46607,88.63,11.37
"580","Latah County, Idaho","16057",2000,13838,94.37,5.63
"581","Lemhi County, Idaho","16059",2000,4154,78.84,21.16
"582","Lewis County, Idaho","16061",2000,1795,86.57,13.43
"583","Lincoln County, Idaho","16063",2000,1651,87.64,12.36
"584","Madison County, Idaho","16065",2000,7630,93.43,6.57
"585","Minidoka County, Idaho","16067",2000,7498,93,7
"586","Nez Perce County, Idaho","16069",2000,16203,94.34,5.66
"587","Oneida County, Idaho","16071",2000,1755,81.48,18.52
"588","Owyhee County, Idaho","16073",2000,4452,83.33,16.67
"589","Payette County, Idaho","16075",2000,7949,92.73,7.27
"590","Power County, Idaho","16077",2000,2844,90.01,9.99
"591","Shoshone County, Idaho","16079",2000,7057,83.69,16.31
"592","Teton County, Idaho","16081",2000,2632,78.95,21.05
"593","Twin Falls County, Idaho","16083",2000,25595,93.19,6.81
"594","Valley County, Idaho","16085",2000,8084,39.68,60.32
"595","Washington County, Idaho","16087",2000,4138,90.91,9.09
"596","Adams County, Illinois","17001",2000,29386,91.4,8.6
"597","Alexander County, Illinois","17003",2000,4591,82.94,17.06
"598","Bond County, Illinois","17005",2000,6690,92,8
"599","Boone County, Illinois","17007",2000,15414,94.7,5.3
"600","Brown County, Illinois","17009",2000,2456,85.83,14.17
"601","Bureau County, Illinois","17011",2000,15331,92.51,7.49
"602","Calhoun County, Illinois","17013",2000,2681,76.31,23.69
"603","Carroll County, Illinois","17015",2000,7945,85.51,14.49
"604","Cass County, Illinois","17017",2000,5784,92.44,7.56
"605","Champaign County, Illinois","17019",2000,75280,93.78,6.22
"606","Christian County, Illinois","17021",2000,14992,92.86,7.14
"607","Clark County, Illinois","17023",2000,7816,89.19,10.81
"608","Clay County, Illinois","17025",2000,6394,91.32,8.68
"609","Clinton County, Illinois","17027",2000,13805,92.39,7.61
"610","Coles County, Illinois","17029",2000,22768,92.42,7.58
"611","Cook County, Illinois","17031",2000,2096121,94.18,5.82
"612","Crawford County, Illinois","17033",2000,8785,89.27,10.73
"613","Cumberland County, Illinois","17035",2000,4876,89.58,10.42
"614","DeKalb County, Illinois","17037",2000,32988,96.02,3.98
"615","De Witt County, Illinois","17039",2000,7282,92.97,7.03
"616","Douglas County, Illinois","17041",2000,8005,94.62,5.38
"617","DuPage County, Illinois","17043",2000,335621,97.01,2.99
"618","Edgar County, Illinois","17045",2000,8611,91.44,8.56
"619","Edwards County, Illinois","17047",2000,3199,90.81,9.19
"620","Effingham County, Illinois","17049",2000,13959,93.14,6.86
"621","Fayette County, Illinois","17051",2000,9053,89.98,10.02
"622","Ford County, Illinois","17053",2000,6060,93.05,6.95
"623","Franklin County, Illinois","17055",2000,18105,90.63,9.37
"624","Fulton County, Illinois","17057",2000,16240,91.61,8.39
"625","Gallatin County, Illinois","17059",2000,3071,88.77,11.23
"626","Greene County, Illinois","17061",2000,6332,90.92,9.08
"627","Grundy County, Illinois","17063",2000,15040,95.03,4.97
"628","Hamilton County, Illinois","17065",2000,3983,86.92,13.08
"629","Hancock County, Illinois","17067",2000,8909,90.57,9.43
"630","Hardin County, Illinois","17069",2000,2494,79.67,20.33
"631","Henderson County, Illinois","17071",2000,4126,81.56,18.44
"632","Henry County, Illinois","17073",2000,21270,94.29,5.71
"633","Iroquois County, Illinois","17075",2000,13362,91.45,8.55
"634","Jackson County, Illinois","17077",2000,26844,90.21,9.79
"635","Jasper County, Illinois","17079",2000,4294,91.52,8.48
"636","Jefferson County, Illinois","17081",2000,16990,90.49,9.51
"637","Jersey County, Illinois","17083",2000,8918,90.78,9.22
"638","Jo Daviess County, Illinois","17085",2000,12003,76.8,23.2
"639","Johnson County, Illinois","17087",2000,5046,82.9,17.1
"640","Kane County, Illinois","17089",2000,138998,96.33,3.67
"641","Kankakee County, Illinois","17091",2000,40610,94.02,5.98
"642","Kendall County, Illinois","17093",2000,19519,96.31,3.69
"643","Knox County, Illinois","17095",2000,23717,93,7
"644","Lake County, Illinois","17097",2000,225919,95.74,4.26
"645","LaSalle County, Illinois","17099",2000,46438,93.49,6.51
"646","Lawrence County, Illinois","17101",2000,7014,89.95,10.05
"647","Lee County, Illinois","17103",2000,14310,92.61,7.39
"648","Livingston County, Illinois","17105",2000,15297,93.97,6.03
"649","Logan County, Illinois","17107",2000,11872,93.61,6.39
"650","McDonough County, Illinois","17109",2000,13289,93.01,6.99
"651","McHenry County, Illinois","17111",2000,92908,96.23,3.77
"652","McLean County, Illinois","17113",2000,59972,94.62,5.38
"653","Macon County, Illinois","17115",2000,50241,92.68,7.32
"654","Macoupin County, Illinois","17117",2000,21097,91.26,8.74
"655","Madison County, Illinois","17119",2000,108942,93.58,6.42
"656","Marion County, Illinois","17121",2000,18022,92.22,7.78
"657","Marshall County, Illinois","17123",2000,5914,88.35,11.65
"658","Mason County, Illinois","17125",2000,7033,90.84,9.16
"659","Massac County, Illinois","17127",2000,6951,90.07,9.93
"660","Menard County, Illinois","17129",2000,5285,92.2,7.8
"661","Mercer County, Illinois","17131",2000,7109,93.18,6.82
"662","Monroe County, Illinois","17133",2000,10749,95.59,4.41
"663","Montgomery County, Illinois","17135",2000,12525,91.87,8.13
"664","Morgan County, Illinois","17137",2000,15291,91.81,8.19
"665","Moultrie County, Illinois","17139",2000,5743,94.11,5.89
"666","Ogle County, Illinois","17141",2000,20420,94.41,5.59
"667","Peoria County, Illinois","17143",2000,78204,93,7
"668","Perry County, Illinois","17145",2000,9457,89.92,10.08
"669","Piatt County, Illinois","17147",2000,6798,95.25,4.75
"670","Pike County, Illinois","17149",2000,8011,85.83,14.17
"671","Pope County, Illinois","17151",2000,2351,75.24,24.76
"672","Pulaski County, Illinois","17153",2000,3353,86.28,13.72
"673","Putnam County, Illinois","17155",2000,2888,83.62,16.38
"674","Randolph County, Illinois","17157",2000,13328,90.67,9.33
"675","Richland County, Illinois","17159",2000,7468,89.18,10.82
"676","Rock Island County, Illinois","17161",2000,64489,94.14,5.86
"677","St. Clair County, Illinois","17163",2000,104446,92.69,7.31
"678","Saline County, Illinois","17165",2000,12360,88.93,11.07
"679","Sangamon County, Illinois","17167",2000,85459,92.12,7.88
"680","Schuyler County, Illinois","17169",2000,3304,90.04,9.96
"681","Scott County, Illinois","17171",2000,2464,90.18,9.82
"682","Shelby County, Illinois","17173",2000,10060,90.02,9.98
"683","Stark County, Illinois","17175",2000,2725,92.66,7.34
"684","Stephenson County, Illinois","17177",2000,21713,91.12,8.88
"685","Tazewell County, Illinois","17179",2000,52973,95.01,4.99
"686","Union County, Illinois","17181",2000,7894,92.35,7.65
"687","Vermilion County, Illinois","17183",2000,36349,91.9,8.1
"688","Wabash County, Illinois","17185",2000,5758,90.17,9.83
"689","Warren County, Illinois","17187",2000,7787,92.03,7.97
"690","Washington County, Illinois","17189",2000,6385,91.59,8.41
"691","Wayne County, Illinois","17191",2000,7950,89.85,10.15
"692","White County, Illinois","17193",2000,7393,88.38,11.62
"693","Whiteside County, Illinois","17195",2000,25025,94.64,5.36
"694","Will County, Illinois","17197",2000,175524,95.45,4.55
"695","Williamson County, Illinois","17199",2000,27703,91.54,8.46
"696","Winnebago County, Illinois","17201",2000,114404,94.38,5.62
"697","Woodford County, Illinois","17203",2000,13487,94.88,5.12
"698","Adams County, Indiana","18001",2000,12404,95.28,4.72
"699","Allen County, Indiana","18003",2000,138905,92.69,7.31
"700","Bartholomew County, Indiana","18005",2000,29853,93.58,6.42
"701","Benton County, Indiana","18007",2000,3818,93.19,6.81
"702","Blackford County, Indiana","18009",2000,6155,92.45,7.55
"703","Boone County, Indiana","18011",2000,17929,95.27,4.73
"704","Brown County, Indiana","18013",2000,7163,82.33,17.67
"705","Carroll County, Indiana","18015",2000,8675,88.97,11.03
"706","Cass County, Indiana","18017",2000,16620,94.55,5.45
"707","Clark County, Indiana","18019",2000,41176,94.11,5.89
"708","Clay County, Indiana","18021",2000,11097,92.06,7.94
"709","Clinton County, Indiana","18023",2000,13267,94.56,5.44
"710","Crawford County, Indiana","18025",2000,5138,81.37,18.63
"711","Daviess County, Indiana","18027",2000,11898,91.56,8.44
"712","Dearborn County, Indiana","18029",2000,17791,94.61,5.39
"713","Decatur County, Indiana","18031",2000,9992,93.97,6.03
"714","DeKalb County, Indiana","18033",2000,16144,93.74,6.26
"715","Delaware County, Indiana","18035",2000,51032,92.36,7.64
"716","Dubois County, Indiana","18037",2000,15511,95.5,4.5
"717","Elkhart County, Indiana","18039",2000,69791,94.79,5.21
